"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"GO:0008033","tRNA processing","biological_process",24,101,0.031413612565445,1.13990980249857,0.267065221810053,"Mycgr3G108724;Mycgr3G110807;Mycgr3G32730;Mycgr3G73582;Mycgr3G52269;Mycgr3G110811;Mycgr3G91052;Mycgr3G39250;Mycgr3G25695;Mycgr3G98465;Mycgr3G69290;Mycgr3G107930;Mycgr3G69654;Mycgr3G72396;Mycgr3G42169;Mycgr3G37110;Mycgr3G107183;Mycgr3G86865;Mycgr3G43124;Mycgr3G36443;Mycgr3G72059;Mycgr3G37784;Mycgr3G101665;Mycgr3G100162",1
"GO:0001882","","",18,74,0.0235602094240838,1.16686712890901,0.268733426742942,"Mycgr3G67005;Mycgr3G72348;Mycgr3G71923;Mycgr3G32817;Mycgr3G102950;Mycgr3G56278;Mycgr3G68887;Mycgr3G96640;Mycgr3G57670;Mycgr3G71756;Mycgr3G35719;Mycgr3G100895;Mycgr3G19573;Mycgr3G72117;Mycgr3G101428;Mycgr3G85032;Mycgr3G98609;Mycgr3G22047",1
"GO:0019001","guanyl nucleotide binding","molecular_function",18,74,0.0235602094240838,1.16686712890901,0.268733426742942,"Mycgr3G67005;Mycgr3G72348;Mycgr3G71923;Mycgr3G32817;Mycgr3G102950;Mycgr3G56278;Mycgr3G68887;Mycgr3G96640;Mycgr3G57670;Mycgr3G71756;Mycgr3G35719;Mycgr3G100895;Mycgr3G19573;Mycgr3G72117;Mycgr3G101428;Mycgr3G85032;Mycgr3G98609;Mycgr3G22047",1
"GO:0032549","ribonucleoside binding","molecular_function",18,74,0.0235602094240838,1.16686712890901,0.268733426742942,"Mycgr3G67005;Mycgr3G72348;Mycgr3G71923;Mycgr3G32817;Mycgr3G102950;Mycgr3G56278;Mycgr3G68887;Mycgr3G96640;Mycgr3G57670;Mycgr3G71756;Mycgr3G35719;Mycgr3G100895;Mycgr3G19573;Mycgr3G72117;Mycgr3G101428;Mycgr3G85032;Mycgr3G98609;Mycgr3G22047",1
"GO:0046390","ribose phosphate biosynthetic process","biological_process",18,74,0.0235602094240838,1.16686712890901,0.268733426742942,"Mycgr3G57630;Mycgr3G69768;Mycgr3G106783;Mycgr3G64873;Mycgr3G107618;Mycgr3G103595;Mycgr3G105957;Mycgr3G105760;Mycgr3G60824;Mycgr3G62567;Mycgr3G69357;Mycgr3G75509;Mycgr3G55345;Mycgr3G95071;Mycgr3G100095;Mycgr3G87000;Mycgr3G86308;Mycgr3G84830",1
"GO:0005881","cytoplasmic microtubule","cellular_component",5,17,0.00654450261780105,1.41091777024946,0.270805352375503,"Mycgr3G76039;Mycgr3G102950;Mycgr3G106512;Mycgr3G83356;Mycgr3G44596",1
"GO:0006267","pre-replicative complex assembly involved in nuclear cell cycle DNA replication","biological_process",5,17,0.00654450261780105,1.41091777024946,0.270805352375503,"Mycgr3G96297;Mycgr3G69939;Mycgr3G74015;Mycgr3G104345;Mycgr3G22047",1
"GO:0006273","lagging strand elongation","biological_process",5,17,0.00654450261780105,1.41091777024946,0.270805352375503,"Mycgr3G100061;Mycgr3G68089;Mycgr3G71246;Mycgr3G91224;Mycgr3G99627",1
"GO:0008374","O-acyltransferase activity","molecular_function",5,17,0.00654450261780105,1.41091777024946,0.270805352375503,"Mycgr3G41169;Mycgr3G44439;Mycgr3G76506;Mycgr3G41120;Mycgr3G74465",1
"GO:0016763","pentosyltransferase activity","molecular_function",5,17,0.00654450261780105,1.41091777024946,0.270805352375503,"Mycgr3G64873;Mycgr3G65810;Mycgr3G55345;Mycgr3G72564;Mycgr3G100095",1
