Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
42.0,0.43060048674612034,34.32890069238258,47.76507004580289,13.436169353420304,6.307001315349375,3.037898174178694,293.1116053356313,-0.4507800322864066
49.0,5.3828303408830524e-05,7.347745678511893,60.0,52.65225432148811,5.071279072857749,0.2915535332674572,28.130542657310606,-1.0449256767993698
32.0,0.43060048674612034,9.888689377503146,46.879817255251716,36.99112787774857,16.838521672149945,0.9381757032236563,90.51988272553447,-0.547491535048667
32.0,0.43060048674612034,8.21041274293396,46.77220355897961,38.56179081604565,20.05260684161917,1.0311898583504233,99.4943534829406,-0.3967597154021731
47.0,0.014061178470432291,43.08437359700553,50.83565213869761,7.751278541692081,3.3337456537516204,,,-6.028499462441864
41.0,0.41639836064820823,20.09904301280589,46.777020829033326,26.677977816227436,9.967497908948047,1.1101445824386318,107.11230003659139,-0.584337814960563
38.0,0.42686447172980835,12.443737349977217,46.72444501681,34.28070766683278,14.013942939532598,0.8816179087705097,85.06290392772263,-0.5354344111256261
43.0,0.39316027816893473,21.94713162701405,46.92527882346112,24.978147196447072,7.782176889031007,1.061696843402473,102.4378199356876,-0.6906574642976151
38.0,0.4049707150692755,12.61691353137682,46.709173505642816,34.092259974266,14.143689738830652,0.8830264019873795,85.19880239575231,-0.5182326717671665
43.0,0.40114356921654326,34.03130823574803,47.4950294848816,13.46372124913357,5.394498115222312,2.327723679412563,224.59041920812112,-0.6112873587254156
29.0,0.43060048674612034,5.0,46.754528816761734,41.754528816761734,24.66251879391575,0.8543709837739569,82.43398436943023,-0.27030378563318247
33.0,0.43060048674612034,13.571056634166668,46.87952047340232,33.30846383923566,15.830652046463957,1.0719730596074084,103.4293206562208,-0.5091318473409776
39.0,0.4306004867461204,12.051565883938702,46.823331115398034,34.771765231459334,12.657207534671109,0.7796873598808806,75.22813491810676,-0.6388834068059293
40.0,0.4306004867461204,5.0,46.81362219939185,41.81362219939185,22.557235923832945,0.8914291725800936,86.00954371639033,-0.3449626072085665
45.0,0.4306004867461204,26.64068651445708,47.42346292246985,20.782776408012772,9.529905680655979,1.9572973267619622,188.84983257262792,-0.5241726170245667
35.0,0.4306004867461204,7.5560447900189684,46.86679347679662,39.31074868677766,19.574738905438625,0.8768198315361757,84.59996144576792,-0.4422463517886582
40.0,0.43060048674612034,29.35146666092255,47.60705226511756,18.25558560419501,8.247302085823172,2.515278720525656,242.6866673499179,-0.5345137757094859
