kegg_id,nes_drug,nes_warm,sig,nes15,nes21
map00910,1.5289595202081556,1.1322527739214496,True,1.2892996441038702,1.768619396312441
map00630,0.02672258306840003,-1.2172544244728145,False,-1.0724253221875277,1.1258704883243278
map00511,1.0868388196728724,0.822061082599621,False,0.8505638484412684,1.3231137909044766
map00513,-0.21974997406001,-0.8467303833983142,False,0.8496462481715993,-1.2891461962916193
map03450,-0.32672663378970707,0.8368676853134559,False,-1.1065872024926484,0.4531339349132343
map00600,1.2005872973639538,-0.6859262457933544,False,1.285425511588239,1.1157490831396686
map00521,0.9114406772205439,-1.2278482472406458,False,0.9770271015492528,0.8458542528918349
map00051,1.5257673270537984,1.2500145342800095,False,1.7082285598178149,1.3433060942897819
map00052,-0.9737353852225828,-1.4151707573509253,False,-0.8950572404864139,-1.0524135299587518
map04120,0.830693221956275,0.6618578769402528,False,0.9318365457336483,0.7295498981789019
map00760,1.349274048909938,1.5178489435387197,False,1.3934207515226193,1.3051273462972566
map03050,-0.9244908798219759,1.296399309350132,False,-1.0120496386324838,-0.836932121011468
map00071,1.909450329436999,1.6540206056021918,True,2.128393782345899,1.690506876528099
map00627,1.3525803792613869,1.202025368850885,False,1.1503818088429896,1.5547789496797841
map02010,1.606933263505122,-1.2551587426340534,False,1.667883419946411,1.5459831070638328
map00030,-1.5811276215596972,-1.8407916324415532,True,-1.3339044203775812,-1.8283508227418133
map04130,0.07356409501302436,-0.7740405631681502,False,0.906265061169366,-0.7591368711433173
map00643,1.4743111931148536,1.1750193242745213,False,1.3259259620411172,1.6226964241885897
map03010,-3.481785744918714,-3.2517461836481716,True,-3.3126617344675124,-3.650909755369916
map00062,-1.035742102466019,0.8795423531354851,False,-0.9314910865712951,-1.1399931183607428
map00310,1.0984175339834135,1.0018123768544323,False,1.1975640431951518,0.9992710247716754
map03018,-2.4182136124585516,-2.0641385957827825,True,-2.3592916585821646,-2.4771355663349386
map00626,1.6101941192695353,1.347026521119647,False,1.6432985451284725,1.577089693410598
map00830,1.548503334513041,-0.5889613453077067,False,1.6255975109026768,1.471409158123405
map00625,1.6661215337567041,0.8423757176868683,False,1.6732495868624324,1.658993480650976
map00190,-2.6407623741191166,-0.6162882831093357,True,-2.4726780733057825,-2.8088466749324503
map00040,1.306642084651857,1.2070960791524892,False,1.5949212213541624,1.0183629479495515
map00590,-0.07714009739449751,-1.0379258111176184,False,0.6687765375621224,-0.8230567323511174
map03022,-1.3976088101216675,0.6075407300107616,False,-1.4010681653912802,-1.394149454852055
map00290,0.04907613212771306,-0.83137765401809,False,-0.8607937545161067,0.9589460187715328
map00770,-0.7643047884900651,0.8487259566279426,False,-0.8324001247883603,-0.6962094521917699
map00561,1.6647069776147936,-0.8084240301808805,False,1.7289503850641927,1.6004635701653944
map00730,1.3036690813068976,1.0278296064799337,False,1.4866508861459944,1.1206872764678009
map00930,1.5616003416893203,0.7892119959297736,False,1.5348673119044254,1.5883333714742154
map00564,-0.31883940392690086,-1.0548875213319167,False,0.8048494523211683,-1.44252826017497
map03020,-2.284074484941569,-2.4957640768589657,True,-2.406659009390042,-2.1614899604930966
map04122,0.9795734652470804,1.4501482997542148,False,1.1123719644216208,0.8467749660725401
map00280,1.5871932784520557,1.0365804561017817,False,1.7175901890207772,1.456796367883334
map00900,0.02051787457764931,-0.7095399613583769,False,1.0946953649612734,-1.0536596158059748
map00680,1.627470180410434,-0.7429460855685935,True,1.7076898722018228,1.547250488619045
map00740,1.3665935605099429,1.2946801578913798,False,1.6553006094532134,1.0778865115666725
map00790,-0.7002679163895613,1.108986172929674,False,-0.7499755345431518,-0.6505602982359707
map00780,0.7379131444828282,1.8086351032688268,True,0.7614857222598123,0.7143405667058442
map00965,0.8470816499068544,1.2162613435222291,False,0.7150728919677014,0.9790904078460074
map00450,-1.3540272491777245,-1.5253366505573298,False,-1.3003919708351122,-1.4076625275203367
map00362,0.20013207199239025,0.7749090517937944,False,1.4354376455648195,-1.035173501580039
map00072,-1.130864363196932,-1.400093774611146,False,-0.9392882186957912,-1.322440507698073
map00650,1.387130523115302,0.9384433672215517,False,1.3979490744320067,1.3763119717985972
map00510,-0.2715791624830617,0.8462859617692775,False,0.860230431194728,-1.4033887561608513
map00562,1.3786800347481694,1.084636088688873,False,1.2763152564348557,1.4810448130614833
map00940,-0.7466678569461371,0.8145621144154789,False,-0.8833896140058652,-0.6099460998864089
map00340,0.9464019085619225,0.8699501667179902,False,0.9110362625117396,0.9817675546121054
map00053,1.4043036925225176,0.793186112860598,False,1.4558768110501716,1.3527305739948638
map00565,-1.2087177673953704,-1.7178110108987505,True,-0.7351562530826969,-1.6822792817080439
map00592,0.9791510518717796,1.0969558615601163,False,1.43566960589965,0.5226324978439091
map03440,-0.13075749071807258,0.5695883412856982,False,-0.9379056968082065,0.6763907153720613
map00100,-0.027186073417655998,-1.5069714586877443,False,1.0791867917736861,-1.1335589386089981
map00061,0.9753529800176123,1.3896180382279293,False,1.225256341010659,0.7254496190245656
map00670,-1.4926199297850982,-1.1710346766680202,False,-1.5045399943857416,-1.480699865184455
