"inhibitor","rule","temp","dose_mM","culture","r_per_h","K","R2","O2_used","n_pts","win_start","win_end"
"npg","drawdown 5-85%",15,0.0125,3,0.0433764839597431,0.00040340018411807,0.995331439836426,9.37,3691,10.05,3709.45
"npg","drawdown 5-85%",15,0.025,1,0.0295348680079463,0.00044155558121879,0.995768956983477,6.65,3751,4.05,3764.58
"npg","drawdown 5-85%",15,0.025,2,0.0122312851072993,0.000791599839056681,0.990580475816357,5.89,3598,6.05,3612.18
"npg","drawdown 5-85%",15,0.025,3,0.0443677691166275,0.000388198786608285,0.996273343382493,9.3,3727,14.05,3750.55
"npg","drawdown 5-85%",15,0.05,1,0.00659137557463681,0.000706182611930679,0.977556238874355,5.32,3376,3.05,3396.57
"npg","drawdown 5-85%",15,0.05,2,0.0134874714653031,0.000718536775822966,0.990783583562515,5.59,3606,8.05,3629.25
"npg","drawdown 5-85%",15,0.05,3,0.0384018053020591,0.000440570212075353,0.99139138089019,9.33,3734,9.05,3752.55
"npg","drawdown 5-85%",15,0.075,1,0.039296695680526,0.000350248400811956,0.993738392989768,7.81,3833,6.05,3851.78
"npg","drawdown 5-85%",15,0.075,2,0.0123354483267086,0.000730825147116588,0.99094533874564,5.42,3587,7.05,3611.18
"npg","drawdown 5-85%",15,0.075,3,0.0395787207177498,0.000454398275799069,0.994519090891263,9.32,3745,12.05,3765.58
"npg","drawdown 5-85%",15,0.1,1,0.0387413745905778,0.000342441439810549,0.99512056950255,7.43,3830,3.05,3849.78
"npg","drawdown 5-85%",15,0.1,2,0.0376975731950261,0.000432427437402674,0.994330802788684,8.84,3800,6.05,3818.73
"npg","drawdown 5-85%",15,0.1,3,0.00663899182618815,0.000799849961504896,0.987937417359441,5,3496,5.05,3511.9
"npg","drawdown 5-85%",27,0,1,0.0204833421641138,0.00134099184650946,0.993955493572279,7.53,3063,318.88,3465.77
"npg","drawdown 5-85%",27,0,2,0.0464165359801812,0.00129061349157115,0.982375303217258,8.1,2223,313.87,2761.32
"npg","drawdown 5-85%",27,0,3,0.020390978366969,0.0016625820598785,0.969187520251204,7.98,2850,249.68,3425.65
"npg","drawdown 5-85%",27,0.0125,1,0.0337049959968714,0.00120027960879169,0.993654644978731,7.71,2635,353.98,3181.07
"npg","drawdown 5-85%",27,0.0125,2,0.0443412594090267,0.0013207932107402,0.9821150185212,7.66,2122,338.93,2759.3
"npg","drawdown 5-85%",27,0.0125,3,0.0398379866911692,0.00140794386649783,0.981756354143141,7.99,2219,255.7,2764.32
"npg","drawdown 5-85%",27,0.025,1,0.0309083350426947,0.000850275867327576,0.99450735440716,6.66,3049,195.48,3427.67
"npg","drawdown 5-85%",27,0.025,2,0.0504577742126812,0.00119134680783569,0.981840090832729,7.94,2098,405.12,2764.32
"npg","drawdown 5-85%",27,0.025,3,0.0364649443782067,0.00153628409719556,0.9780575286924,8.08,2217,262.73,2884.55
"npg","drawdown 5-85%",27,0.05,1,0.0289023351464329,0.00117174301860549,0.990912071433114,7.48,2869,440.22,3443.72
"npg","drawdown 5-85%",27,0.05,2,0.0425144311202129,0.00135855267592901,0.974594508143742,7.84,2210,401.12,2897.57
"npg","drawdown 5-85%",27,0.05,3,0.0388355323505277,0.00125263008305039,0.977557482001469,7.77,2336,262.73,2894.57
"npg","drawdown 5-85%",27,0.075,1,0.0461034051501893,0.001000103369562,0.998195990728958,7.56,2441,384.07,2898.57
"npg","drawdown 5-85%",27,0.075,2,0.0492101762195485,0.00110719559016806,0.989538170996188,7.98,2251,333.93,2765.32
"npg","drawdown 5-85%",27,0.075,3,0.0401766057648487,0.00137078127145471,0.981939406760475,7.97,2278,322.88,2890.55
"npg","drawdown 5-85%",27,0.1,1,0.0473153265161723,0.000933044024626868,0.998861133553988,7.67,2499,263.73,2786.37
"npg","drawdown 5-85%",27,0.1,2,0.0184857894711607,0.00126204264433557,0.999492373085982,7.28,3315,322.88,3646.28
"npg","drawdown 5-85%",27,0.1,3,0.0443623933593696,0.00105178583750506,0.998283361035107,7.84,2509,316.87,2891.55
"npg","drawdown 10-90%",15,0,1,0.0416691259355782,0.000366882868501169,0.996704321672741,8.82,3907,13.05,3932.93
"npg","drawdown 10-90%",15,0,2,0.0353161580137793,0.000474269880461924,0.994900952451128,8.84,3922,17.05,3966
"npg","drawdown 10-90%",15,0,3,0.0404317722328166,0.000443673695561619,0.995943211707343,9.57,3864,19.05,3892.85
"npg","drawdown 10-90%",15,0.0125,1,0.0411395434135826,0.000389632560662498,0.996806469715064,9.05,3885,15.05,3910.9
"npg","drawdown 10-90%",15,0.0125,2,0.0340745653545852,0.000471900745197064,0.996916871931593,8.14,3880,18.05,3910.9
"npg","drawdown 10-90%",15,0.0125,3,0.0445697058894104,0.000387821502424873,0.997360675648112,9.39,3781,22.05,3813.7
"npg","drawdown 10-90%",15,0.025,1,0.0306203469315052,0.000425444179080283,0.99726917323184,6.68,3874,7.05,3892.85
"npg","drawdown 10-90%",15,0.025,2,0.0143560596865672,0.000740685648188028,0.994641703708257,5.88,3751,15.05,3796.65
"npg","drawdown 10-90%",15,0.025,3,0.0452508300538819,0.000379135103075002,0.998254170057628,9.26,3804,35.1,3847.78
"npg","drawdown 10-90%",15,0.05,1,0.00918245486852888,0.000656604207136372,0.98734279635279,5.29,3640,6.05,3665.33
"npg","drawdown 10-90%",15,0.05,2,0.015521004252861,0.000674155687115223,0.994657760249123,5.64,3768,16.05,3796.65
"npg","drawdown 10-90%",15,0.05,3,0.0400123039902485,0.000415921862644195,0.994984935936555,9.33,3836,18.05,3862.8
"npg","drawdown 10-90%",15,0.075,1,0.0407370927853226,0.000332663912229488,0.995718330925469,7.86,3912,15.05,3941.95
"npg","drawdown 10-90%",15,0.075,2,0.014438171688579,0.000684398482242371,0.995050458743289,5.4,3764,16.05,3795.65
"npg","drawdown 10-90%",15,0.075,3,0.0408582099581744,0.000435650743057863,0.99702162566482,9.33,3829,28.07,3865.8
"npg","drawdown 10-90%",15,0.1,1,0.0399665227674691,0.000327633540515914,0.99623436145985,7.5,3921,7.05,3946.97
"npg","drawdown 10-90%",15,0.1,2,0.0391423372988453,0.000410976148832051,0.996537272939398,8.83,3889,16.05,3915.92
"npg","drawdown 10-90%",15,0.1,3,0.00871803374730819,0.00075332493672559,0.992093278948278,5.03,3691,10.05,3717.48
"npg","drawdown 10-90%",27,0,1,0.021571066994726,0.00143236791072732,0.992034777055935,7.54,2874,584.68,3697.42
"npg","drawdown 10-90%",27,0,2,0.0375835620289755,0.00180847511523209,0.972511822161458,8.11,2034,536.53,2896.57
"npg","drawdown 10-90%",27,0,3,0.0168447601106472,0.00200692316363478,0.963070469328766,7.97,2705,522.48,3441.72
"npg","drawdown 10-90%",27,0.0125,1,0.0322823054364387,0.00146886184012839,0.988883302306198,7.71,2470,653.92,3292.32
"npg","drawdown 10-90%",27,0.0125,2,0.0341097473859566,0.00201016078054816,0.967974802540373,7.68,1924,645.88,2977.68
"npg","drawdown 10-90%",27,0.0125,3,0.0315128092542121,0.00201292814964775,0.968304355750504,8,1995,529.5,2898.57
"npg","drawdown 10-90%",27,0.025,1,0.032124686617889,0.000940507593680651,0.993190207068751,6.66,2855,464.3,3448.73
"npg","drawdown 10-90%",27,0.025,2,0.038480189743762,0.00200020099270433,0.962334308101689,7.97,1898,756.28,2982.68
"npg","drawdown 10-90%",27,0.025,3,0.0281650349539082,0.00215299321477283,0.963838926405164,8.07,2017,526.5,2981.68
"npg","drawdown 10-90%",27,0.05,1,0.0299576285144585,0.0013156063922673,0.988497904740164,7.47,2642,730.2,3469.78
"npg","drawdown 10-90%",27,0.05,2,0.0304566347653057,0.00212122540716949,0.963523638671601,7.84,1990,707.12,3078.85
"npg","drawdown 10-90%",27,0.05,3,0.0335576550272297,0.00165117561681968,0.966067709644613,7.77,2176,518.48,3074.83
"npg","drawdown 10-90%",27,0.075,1,0.0460757213470376,0.00126181050296495,0.997020937718177,7.56,2199,694.07,2995.72
"npg","drawdown 10-90%",27,0.075,2,0.0421704301512505,0.00155727390173516,0.980187706955654,7.99,2056,588.7,2982.68
"npg","drawdown 10-90%",27,0.075,3,0.0338364975149321,0.00185127822341318,0.972861415889763,8,2102,584.68,2988.7
"npg","drawdown 10-90%",27,0.1,1,0.047911417705615,0.00111887494622788,0.99877892118374,7.67,2326,522.48,2900.57
"npg","drawdown 10-90%",27,0.1,2,0.0181676528619405,0.00139196091067918,0.999424577694639,7.27,3147,627.83,3783.63
"npg","drawdown 10-90%",27,0.1,3,0.0446341669318088,0.00129403075753187,0.997702681420797,7.84,2293,616.8,2986.7
"npg","drawdown 5-95%",15,0,1,0.0421121780073334,0.000360115793887029,0.996299361690587,9.97,4005,6.05,4021.15
"npg","drawdown 5-95%",15,0,2,0.0359963421512769,0.0004620191604134,0.993970339237327,9.95,4027,6.05,4047.18
"npg","drawdown 5-95%",15,0,3,0.0402311248068335,0.00044561746312786,0.995454372882452,10.77,3973,7.05,3989.07
"npg","drawdown 5-95%",15,0.0125,1,0.0414213488836688,0.000384851661579269,0.996277623863284,10.15,3991,7.05,4013.12
"npg","drawdown 5-95%",15,0.0125,2,0.0344483136111449,0.000465549189880446,0.996009493393117,9.13,3981,10.05,4000.1
"npg","drawdown 5-95%",15,0.0125,3,0.0438978732822613,0.000396106756333008,0.996709424024332,10.55,3907,10.05,3925.93
"npg","drawdown 5-95%",15,0.025,1,0.0311786645568237,0.000417561350184829,0.996768027518633,7.49,3993,4.05,4012.12
"npg","drawdown 5-95%",15,0.025,2,0.0148474128712478,0.000734115411844533,0.992902273284921,6.63,3926,6.05,3966
"npg","drawdown 5-95%",15,0.025,3,0.0442873020339099,0.000389540163379164,0.99742126978774,10.46,3945,14.05,3969.02
"npg","drawdown 5-95%",15,0.05,1,0.00991068396371386,0.000647123561438565,0.986062664110801,5.98,3877,3.05,3906.88
"npg","drawdown 5-95%",15,0.05,2,0.015988880740241,0.00066799505889278,0.993162809454105,6.28,3936,8.05,3957
"npg","drawdown 5-95%",15,0.05,3,0.0400576885275287,0.00041514055294974,0.993865918089189,10.48,3953,9.05,3971.02
"npg","drawdown 5-95%",15,0.075,1,0.0412356916185172,0.000325835566927204,0.995072752923803,8.79,4015,6.05,4036.18
"npg","drawdown 5-95%",15,0.075,2,0.0147637440803035,0.000681543300348389,0.993414746349942,6.1,3938,7.05,3966
"npg","drawdown 5-95%",15,0.075,3,0.0404582387872939,0.000440270129768055,0.996067966559242,10.49,3952,12.05,3973.02
"npg","drawdown 5-95%",15,0.1,1,0.0406112106837292,0.000319520234151719,0.996109054267186,8.37,4017,3.05,4036.18
"npg","drawdown 5-95%",15,0.1,2,0.0394328725199192,0.000405912456920659,0.995656847700925,9.95,3997,6.05,4013.12
"npg","drawdown 5-95%",15,0.1,3,0.00956114284245857,0.000739207619543207,0.991599807419189,5.63,3919,5.05,3936.95
"npg","drawdown 5-95%",27,0,1,0.0171652783035774,0.00147229278084567,0.992055464095457,8.48,3439,318.88,3854.78
"npg","drawdown 5-95%",27,0,2,0.0282482969470144,0.0018905839162534,0.967424172218205,9.12,2407,313.87,3178.05
"npg","drawdown 5-95%",27,0,3,0.0190868326829899,0.00173225281498821,0.971264531350492,8.98,3084,249.68,3457.77
"npg","drawdown 5-95%",27,0.0125,1,0.0291406337605245,0.00135660060008305,0.987562677172656,8.68,2888,353.98,3445.73
"npg","drawdown 5-95%",27,0.0125,2,0.0259352523991101,0.00196108009196104,0.960110004595365,8.64,2321,338.93,3275.27
"npg","drawdown 5-95%",27,0.0125,3,0.0255413831416777,0.00195421233343676,0.959378007336875,8.99,2459,255.7,3180.05
"npg","drawdown 5-95%",27,0.025,1,0.0275286422662978,0.000943126679013999,0.99147635903003,7.5,3396,195.48,3688.4
"npg","drawdown 5-95%",27,0.025,2,0.0290810629768206,0.00190327366655067,0.957903542400185,8.96,2344,405.12,3279.28
"npg","drawdown 5-95%",27,0.025,3,0.0239740574991232,0.00204950501655045,0.956986353140201,9.09,2449,262.73,3180.05
"npg","drawdown 5-95%",27,0.05,1,0.0231883536863787,0.00136863677156963,0.986308008786306,8.42,3116,440.22,3805.67
"npg","drawdown 5-95%",27,0.05,2,0.0232238739015667,0.0020567177961047,0.957786293957057,8.82,2470,401.12,3425.65
"npg","drawdown 5-95%",27,0.05,3,0.0270064795916358,0.00167269633552693,0.960450919002689,8.75,2580,262.73,3418.63
"npg","drawdown 5-95%",27,0.075,1,0.0401456458321719,0.00115742665622325,0.991958552418817,8.5,2664,384.07,3278.27
"npg","drawdown 5-95%",27,0.075,2,0.0335354572560388,0.00158255036837012,0.972923384461541,8.99,2485,333.93,3277.27
"npg","drawdown 5-95%",27,0.075,3,0.0255767774167816,0.00189376598373299,0.967583770884479,8.99,2512,322.88,3281.28
"npg","drawdown 5-95%",27,0.1,1,0.0432175798475481,0.00102928683669759,0.997472628230216,8.64,2702,263.73,3080.85
"npg","drawdown 5-95%",27,0.1,2,0.0173763382536174,0.00130009744710606,0.99952154474522,8.19,3601,322.88,3932.93
"npg","drawdown 5-95%",27,0.1,3,0.0395998058993172,0.00117722739827042,0.996415530967777,8.82,2736,316.87,3178.05
