Temp,ldose,delta_med,delta_lo,delta_hi,p_pos,conc
26.016949152542374,-1.0457574905606752,-0.03818649784103334,-0.16352911438947954,0.08873896459922362,0.2745,0.06
26.237288135593218,-1.0457574905606752,-0.05428375383683792,-0.17851147449691926,0.06972361261576153,0.195,0.06
26.45762711864407,-1.0457574905606752,-0.06741918996868046,-0.18902965212858247,0.05691196426224781,0.142,0.06
26.677966101694913,-1.0457574905606752,-0.0766788659326143,-0.19639764253039316,0.047172123284085786,0.10825,0.06
26.898305084745765,-1.0457574905606752,-0.0834832247724564,-0.20177258693250325,0.03891054989092621,0.08625,0.06
27.11864406779661,-1.0457574905606752,-0.08806276634758525,-0.20593735934019303,0.034903390741692186,0.07575,0.06
27.338983050847457,-1.0457574905606752,-0.08790758872638227,-0.20962038382380438,0.04050263989710602,0.0805,0.06
27.559322033898304,-1.0457574905606752,-0.08576745209881698,-0.215486027336256,0.04815069454566191,0.0985,0.06
27.779661016949152,-1.0457574905606752,-0.0839209239827774,-0.22837452317901746,0.06331258188204324,0.12525,0.06
28,-1.0457574905606752,-0.08135196995470384,-0.24547888916988467,0.08333213331160336,0.15775,0.06
15,-0.8239087409443188,0.06695337521529154,-0.08408913902152262,0.21863086914964583,0.8115,0.12
15.220338983050848,-0.8239087409443188,0.05613885099699156,-0.08463363581084647,0.19920436219003534,0.7805,0.12
15.440677966101696,-0.8239087409443188,0.04444271078186479,-0.0870432253196375,0.17858060165793319,0.74375,0.12
15.661016949152543,-0.8239087409443188,0.033582380857509087,-0.09560962613435148,0.16075273421730543,0.6925,0.12
15.88135593220339,-0.8239087409443188,0.02310760418437119,-0.1034768187774375,0.14421426381403038,0.6375,0.12
16.10169491525424,-0.8239087409443188,0.011952796675544608,-0.11310310683805423,0.13280262332207632,0.576,0.12
16.322033898305087,-0.8239087409443188,0.0014122646692200647,-0.12094555169484561,0.12169504610726926,0.51125,0.12
16.54237288135593,-0.8239087409443188,-0.00797666452138146,-0.13226139890631292,0.11343151388256617,0.45,0.12
16.76271186440678,-0.8239087409443188,-0.017302459105168255,-0.14468432615080912,0.10742387776096361,0.38975,0.12
16.983050847457626,-0.8239087409443188,-0.026407286493690618,-0.15606855375522802,0.10215162725996763,0.34375,0.12
17.203389830508474,-0.8239087409443188,-0.03450721368063214,-0.16439993041152312,0.09679602144127403,0.3065,0.12
17.423728813559322,-0.8239087409443188,-0.042012413680379224,-0.17464593106456283,0.09333595861047538,0.273,0.12
17.64406779661017,-0.8239087409443188,-0.04896365293920457,-0.1834433177195667,0.08776233908081932,0.243,0.12
17.864406779661017,-0.8239087409443188,-0.05513926801517344,-0.19154960665269014,0.0815408011296629,0.221,0.12
18.084745762711865,-0.8239087409443188,-0.06058967343280264,-0.19750769523396566,0.0763294942358204,0.2015,0.12
18.305084745762713,-0.8239087409443188,-0.06464818890338253,-0.20010943431778122,0.07069031781663127,0.18525,0.12
18.52542372881356,-0.8239087409443188,-0.06754634441933893,-0.20223497841347376,0.06846367034475563,0.1695,0.12
18.74576271186441,-0.8239087409443188,-0.06913804406978108,-0.2026439368066935,0.06520288952179105,0.15875,0.12
18.966101694915253,-0.8239087409443188,-0.06902322588115806,-0.20169530464398153,0.06367608319401724,0.156,0.12
19.1864406779661,-0.8239087409443188,-0.06721028065257673,-0.19751310671874162,0.06204510222226406,0.15725,0.12
19.406779661016948,-0.8239087409443188,-0.06384770081642466,-0.1926798372564739,0.06410501746553347,0.1615,0.12
19.627118644067796,-0.8239087409443188,-0.05917897850304321,-0.18535541311920786,0.06877333499479903,0.18,0.12
19.847457627118644,-0.8239087409443188,-0.052035660831939445,-0.177124427385328,0.07535198787068206,0.2045,0.12
20.06779661016949,-0.8239087409443188,-0.04421664384266166,-0.16956640180698568,0.08213497492368638,0.2455,0.12
20.28813559322034,-0.8239087409443188,-0.035719089947636284,-0.15965930172096096,0.091429250476457,0.29825,0.12
20.508474576271187,-0.8239087409443188,-0.0247177835675918,-0.15068940198990888,0.10044300163449481,0.35325,0.12
20.728813559322035,-0.8239087409443188,-0.013717702011279975,-0.14194599613093603,0.1130401079627871,0.41875,0.12
20.949152542372882,-0.8239087409443188,-0.0020481613905967144,-0.1315164911172679,0.12571079567748833,0.4905,0.12
21.16949152542373,-0.8239087409443188,0.010851204321099095,-0.11817094613606448,0.139364397594689,0.56175,0.12
21.389830508474574,-0.8239087409443188,0.024115807367907527,-0.10467092838812146,0.1525446689978579,0.632,0.12
21.610169491525426,-0.8239087409443188,0.03657871478486352,-0.09246969473298108,0.16543554447865827,0.70525,0.12
21.83050847457627,-0.8239087409443188,0.04859441518883445,-0.07953920244677527,0.17857724688789278,0.765,0.12
22.050847457627118,-0.8239087409443188,0.06188205047039541,-0.0672115938445794,0.19190879311503492,0.81575,0.12
22.271186440677965,-0.8239087409443188,0.0732193069366216,-0.05612499469830918,0.20288230456642803,0.857,0.12
22.491525423728813,-0.8239087409443188,0.08297056810123826,-0.04840543462388,0.21312157392111034,0.88625,0.12
22.71186440677966,-0.8239087409443188,0.09100007435179358,-0.03883823272682194,0.22220164785460783,0.90675,0.12
22.93220338983051,-0.8239087409443188,0.09840113350192703,-0.03659389585919101,0.2295805246236865,0.9205,0.12
23.152542372881356,-0.8239087409443188,0.10294165319408011,-0.0324731566089887,0.23554953977914886,0.92925,0.12
23.3728813559322,-0.8239087409443188,0.10449494699136075,-0.032539078108104656,0.2397391856400821,0.93425,0.12
23.593220338983052,-0.8239087409443188,0.10414011652679589,-0.032837420169705804,0.2413571735552378,0.9345,0.12
23.813559322033896,-0.8239087409443188,0.10112450620914148,-0.034193122742626224,0.23709303844590032,0.92975,0.12
24.033898305084747,-0.8239087409443188,0.09491140531732345,-0.03761534264612037,0.2298949235198714,0.9155,0.12
24.25423728813559,-0.8239087409443188,0.08561486510283989,-0.04211486524396357,0.21708626532821176,0.902,0.12
24.474576271186443,-0.8239087409443188,0.07326815913938578,-0.04978002037868316,0.19986533126918865,0.87325,0.12
24.694915254237287,-0.8239087409443188,0.05928993240850611,-0.060172615370830566,0.18188397359279293,0.8265,0.12
24.915254237288135,-0.8239087409443188,0.044112164851914715,-0.0718175492132256,0.16420675340251745,0.7535,0.12
25.135593220338983,-0.8239087409443188,0.027965007941840758,-0.08683584456209929,0.14543699090953546,0.6695,0.12
25.35593220338983,-0.8239087409443188,0.010903055199231515,-0.10509919036493245,0.12784493992332951,0.575,0.12
25.576271186440678,-0.8239087409443188,-0.005611086339033067,-0.1211726625638313,0.11346086142268674,0.46175,0.12
25.796610169491526,-0.8239087409443188,-0.020771584992983705,-0.1394631464255128,0.0983659824487842,0.357,0.12
26.016949152542374,-0.8239087409443188,-0.03425928616667551,-0.15226837743675425,0.08473988632082173,0.28325,0.12
26.237288135593218,-0.8239087409443188,-0.04663083246898725,-0.16015429960524225,0.07449468533333843,0.22475,0.12
26.45762711864407,-0.8239087409443188,-0.05475583893839775,-0.16675769066655702,0.0647863964645419,0.183,0.12
26.677966101694913,-0.8239087409443188,-0.0594995605027262,-0.17172033610676204,0.05802503323695128,0.1575,0.12
26.898305084745765,-0.8239087409443188,-0.06199683961747793,-0.16971708369737273,0.053545879266382435,0.14725,0.12
27.11864406779661,-0.8239087409443188,-0.06104282992424559,-0.16974547272063162,0.05435762954913648,0.152,0.12
27.338983050847457,-0.8239087409443188,-0.057668520042316596,-0.17173880273694608,0.059365511688942024,0.16925,0.12
27.559322033898304,-0.8239087409443188,-0.052892171030747503,-0.17769090530607612,0.07352507874573144,0.20125,0.12
27.779661016949152,-0.8239087409443188,-0.046002419374693515,-0.18508656546966845,0.09191159501157337,0.2485,0.12
28,-0.8239087409443188,-0.03935968816111601,-0.19440903374263693,0.11789389541641655,0.2995,0.12
15,-0.5528419686577808,0.012346108498845876,-0.12862061801261093,0.1582212846145675,0.5635,0.25
15.220338983050848,-0.5528419686577808,0.008687529144992823,-0.1226498075817032,0.14554654955957083,0.5445,0.25
15.440677966101696,-0.5528419686577808,0.004295203944828296,-0.11909739199616028,0.13239636942887698,0.5275,0.25
15.661016949152543,-0.5528419686577808,2.98846261352681e-4,-0.11904124965119496,0.12305516870947614,0.50075,0.25
15.88135593220339,-0.5528419686577808,-0.0037189807665476415,-0.11834415584790675,0.11759832598908845,0.47325,0.25
16.10169491525424,-0.5528419686577808,-0.007791255411706999,-0.12189504600086393,0.1132224623307461,0.449,0.25
16.322033898305087,-0.5528419686577808,-0.010905344018453889,-0.1277197914255402,0.11059546433624753,0.4345,0.25
16.54237288135593,-0.5528419686577808,-0.01298920373169965,-0.13387663056515137,0.10921938587961413,0.4145,0.25
16.76271186440678,-0.5528419686577808,-0.016401047784696532,-0.1391776550410467,0.1067257138077856,0.39775,0.25
16.983050847457626,-0.5528419686577808,-0.019633852329151047,-0.14397069596151926,0.10622395973000012,0.38175,0.25
17.203389830508474,-0.5528419686577808,-0.023169536737793317,-0.15018753826685147,0.10738572109744893,0.3675,0.25
17.423728813559322,-0.5528419686577808,-0.026110595721023255,-0.1560514886679154,0.10810710399221393,0.35225,0.25
17.64406779661017,-0.5528419686577808,-0.028377505081005783,-0.16027309104490786,0.10846883580675129,0.3375,0.25
17.864406779661017,-0.5528419686577808,-0.030159982699379473,-0.16294206523048058,0.10681766110572,0.33075,0.25
18.084745762711865,-0.5528419686577808,-0.03164334481077247,-0.16609546533823047,0.10460158236647085,0.32075,0.25
18.305084745762713,-0.5528419686577808,-0.033028692399656334,-0.1671250657022893,0.10221541080738135,0.312,0.25
18.52542372881356,-0.5528419686577808,-0.03408417051629886,-0.16596509930652775,0.09926211790576235,0.306,0.25
18.74576271186441,-0.5528419686577808,-0.034052103711575965,-0.16421274332469027,0.09601707196198193,0.30225,0.25
18.966101694915253,-0.5528419686577808,-0.03310168280949943,-0.16192387227529714,0.0933206355527928,0.302,0.25
19.1864406779661,-0.5528419686577808,-0.03266832409579168,-0.1587208338618487,0.09130192356712635,0.305,0.25
19.406779661016948,-0.5528419686577808,-0.03019145690556102,-0.15715456145548581,0.08910268642896238,0.31525,0.25
19.627118644067796,-0.5528419686577808,-0.027250155403156118,-0.1560348825631071,0.09067346173483282,0.3285,0.25
19.847457627118644,-0.5528419686577808,-0.02387729456746479,-0.1520390556992756,0.09335632461076435,0.34575,0.25
20.06779661016949,-0.5528419686577808,-0.019749406348779752,-0.14756250108004834,0.09876950028263495,0.37575,0.25
20.28813559322034,-0.5528419686577808,-0.015785591198370863,-0.14403844343222827,0.1039349139335233,0.40675,0.25
20.508474576271187,-0.5528419686577808,-0.010546140761566791,-0.14048552543438522,0.10991388357319673,0.43525,0.25
20.728813559322035,-0.5528419686577808,-0.004770835332501111,-0.13335429047865444,0.11669672314572208,0.47075,0.25
20.949152542372882,-0.5528419686577808,0.0012579334721536384,-0.1262917483282723,0.12394397929400787,0.50925,0.25
21.16949152542373,-0.5528419686577808,0.008373645817595143,-0.118783144157603,0.13104987973520857,0.5535,0.25
21.389830508474574,-0.5528419686577808,0.014900051923627755,-0.11305109476160595,0.13860611793583993,0.58725,0.25
21.610169491525426,-0.5528419686577808,0.02157811659890596,-0.1043833115897734,0.1462799478286304,0.62625,0.25
21.83050847457627,-0.5528419686577808,0.02811267896682068,-0.09723140149141331,0.15165763318692313,0.66375,0.25
22.050847457627118,-0.5528419686577808,0.03439075480125031,-0.08950763417683416,0.15886007056357848,0.6965,0.25
22.271186440677965,-0.5528419686577808,0.039894215209809625,-0.08326086925769051,0.16443519154945627,0.72675,0.25
22.491525423728813,-0.5528419686577808,0.045115440467926815,-0.07861794557061509,0.17039348953932482,0.75525,0.25
22.71186440677966,-0.5528419686577808,0.04890024541724136,-0.07597957980959377,0.17598413351051206,0.77275,0.25
22.93220338983051,-0.5528419686577808,0.052571156656491924,-0.0727132646172536,0.18207342057647907,0.78925,0.25
23.152542372881356,-0.5528419686577808,0.05508543283444367,-0.06964006966540381,0.18544077503256662,0.80025,0.25
23.3728813559322,-0.5528419686577808,0.05616865534515414,-0.06958371046076009,0.18788106173874025,0.8055,0.25
23.593220338983052,-0.5528419686577808,0.054891534756252636,-0.06929356940931934,0.18830869675951128,0.8005,0.25
23.813559322033896,-0.5528419686577808,0.05301165804816543,-0.07001754825776768,0.1836137935064633,0.79325,0.25
24.033898305084747,-0.5528419686577808,0.04881156213140603,-0.07201597657783008,0.17800341057938288,0.78275,0.25
24.25423728813559,-0.5528419686577808,0.043620015970829096,-0.07318947159026577,0.17106105987312842,0.76,0.25
24.474576271186443,-0.5528419686577808,0.03667490784529415,-0.07694637438151998,0.15947817167306358,0.72725,0.25
24.694915254237287,-0.5528419686577808,0.028745175576089688,-0.08401192996926776,0.14733157770110253,0.68125,0.25
24.915254237288135,-0.5528419686577808,0.020462437765300878,-0.09167590716975975,0.13585415257914338,0.6335,0.25
25.135593220338983,-0.5528419686577808,0.011163847875670596,-0.09887994653123662,0.12411049119301854,0.5765,0.25
25.35593220338983,-0.5528419686577808,0.002774559227587403,-0.10846222630007268,0.11490140129381238,0.516,0.25
25.576271186440678,-0.5528419686577808,-0.005511004931529229,-0.12066367521920608,0.10560833643717037,0.45725,0.25
25.796610169491526,-0.5528419686577808,-0.013198781439208052,-0.12896841685164923,0.09769763502340675,0.40875,0.25
26.016949152542374,-0.5528419686577808,-0.019661169706187476,-0.13455719950799674,0.09164236009348728,0.366,0.25
26.237288135593218,-0.5528419686577808,-0.02446883688944057,-0.1372890806291378,0.08783755253014044,0.32975,0.25
26.45762711864407,-0.5528419686577808,-0.027664130572750967,-0.13740427562704324,0.08484657786222793,0.314,0.25
26.677966101694913,-0.5528419686577808,-0.027816113679590027,-0.13540935747897162,0.08316428603558358,0.30425,0.25
26.898305084745765,-0.5528419686577808,-0.02630026975417432,-0.13025720051021392,0.0824465729938956,0.31875,0.25
27.11864406779661,-0.5528419686577808,-0.021500138271179692,-0.12630895749715768,0.08789827543237903,0.344,0.25
27.338983050847457,-0.5528419686577808,-0.016118993695062533,-0.12355957676085741,0.09570164120399673,0.38475,0.25
27.559322033898304,-0.5528419686577808,-0.009695247828916953,-0.12794161748588317,0.10917824804806417,0.4365,0.25
27.779661016949152,-0.5528419686577808,-0.002366840624049127,-0.13395488365245725,0.12716914687313124,0.4835,0.25
28,-0.5528419686577808,0.005542460234906121,-0.14449829348822124,0.15054716423770484,0.53025,0.25
15,-0.27572413039921095,-0.046825497463668375,-0.19464346619002984,0.09715463469788253,0.26525,0.5
15.220338983050848,-0.27572413039921095,-0.04245874940552574,-0.1792574033433058,0.09289901981831433,0.27275,0.5
15.440677966101696,-0.27572413039921095,-0.03826121552276507,-0.16432004503913009,0.08931034153144086,0.285,0.5
15.661016949152543,-0.27572413039921095,-0.03394311329965882,-0.15302722554744663,0.0893928490776919,0.30175,0.5
15.88135593220339,-0.27572413039921095,-0.029804528801255836,-0.14594112980124516,0.09088903801138114,0.3205,0.5
16.10169491525424,-0.27572413039921095,-0.024364236681861495,-0.14000544501138995,0.09315572798433022,0.35025,0.5
16.322033898305087,-0.27572413039921095,-0.019713139048977757,-0.135695987275967,0.09926146808340601,0.37825,0.5
16.54237288135593,-0.27572413039921095,-0.014648336872043366,-0.1364263718112378,0.10492642115888817,0.4055,0.5
16.76271186440678,-0.27572413039921095,-0.010897689926322451,-0.13398810847786796,0.11158788303350954,0.43675,0.5
16.983050847457626,-0.27572413039921095,-0.007153675812369142,-0.1329391574758079,0.11802395475136565,0.457,0.5
17.203389830508474,-0.27572413039921095,-0.003984409557037161,-0.1333611261649128,0.12378242077832223,0.47325,0.5
17.423728813559322,-0.27572413039921095,-0.0014459859636337669,-0.13232213574512866,0.13032950160034779,0.4925,0.5
17.64406779661017,-0.27572413039921095,8.121293876672819e-4,-0.1328095546100154,0.13414584531648113,0.50425,0.5
17.864406779661017,-0.27572413039921095,0.0037451382354758422,-0.13414356699700491,0.13817302388631478,0.518,0.5
18.084745762711865,-0.27572413039921095,0.005420614711043825,-0.13381738380644576,0.13938287023861642,0.5305,0.5
18.305084745762713,-0.27572413039921095,0.007099990954664959,-0.13132696795106583,0.13870591066395557,0.54425,0.5
18.52542372881356,-0.27572413039921095,0.008093151283977251,-0.12923612312672347,0.13798063615947523,0.55025,0.5
18.74576271186441,-0.27572413039921095,0.009081725826315168,-0.12433849587946275,0.13744128322505245,0.55675,0.5
18.966101694915253,-0.27572413039921095,0.009315383309163039,-0.12339046247390921,0.13467991758043157,0.561,0.5
19.1864406779661,-0.27572413039921095,0.009489806678020907,-0.12215940405525197,0.13293383945056989,0.56175,0.5
19.406779661016948,-0.27572413039921095,0.009362034126880081,-0.12022732943317345,0.1318503252696317,0.556,0.5
19.627118644067796,-0.27572413039921095,0.008655714117022484,-0.11917682687630723,0.1314664987919671,0.555,0.5
19.847457627118644,-0.27572413039921095,0.0074426940879464,-0.12088277090684608,0.13190743555328388,0.5495,0.5
20.06779661016949,-0.27572413039921095,0.006731732919857736,-0.12350279206040816,0.13044847395809103,0.53975,0.5
20.28813559322034,-0.27572413039921095,0.005367091511663924,-0.12661167960965258,0.13075220388720152,0.53325,0.5
20.508474576271187,-0.27572413039921095,0.004264965446728164,-0.129417179265767,0.12999674282021445,0.52475,0.5
20.728813559322035,-0.27572413039921095,0.0029178762736834507,-0.13100777774460218,0.12874875534435867,0.514,0.5
20.949152542372882,-0.27572413039921095,0.0018656881135679093,-0.13162740851790575,0.12890664326819326,0.51125,0.5
21.16949152542373,-0.27572413039921095,6.454898834311606e-4,-0.1313447731841369,0.12869935915299052,0.5025,0.5
21.389830508474574,-0.27572413039921095,-9.961106651790175e-5,-0.1303038809629481,0.12685815020860672,0.4985,0.5
21.610169491525426,-0.27572413039921095,-6.871069167826427e-4,-0.1282017645968157,0.1254621856764654,0.49625,0.5
21.83050847457627,-0.27572413039921095,-0.001670725842520815,-0.12679353808393323,0.12293310486669329,0.491,0.5
22.050847457627118,-0.27572413039921095,-0.0016358514016800996,-0.1247515259739545,0.12301439436994935,0.487,0.5
22.271186440677965,-0.27572413039921095,-0.0015636128905063273,-0.12559764006280674,0.1238432383285103,0.48925,0.5
22.491525423728813,-0.27572413039921095,-0.0032872315800813734,-0.12599957099730807,0.12205131595640209,0.48075,0.5
22.71186440677966,-0.27572413039921095,-0.0036685646833336527,-0.12850859690473446,0.12194030114819311,0.4735,0.5
22.93220338983051,-0.27572413039921095,-0.00391207177251629,-0.12967419534359212,0.12359858715978816,0.473,0.5
23.152542372881356,-0.27572413039921095,-0.004062581236883744,-0.13055985885307567,0.12499125172813162,0.472,0.5
23.3728813559322,-0.27572413039921095,-0.003359572540430067,-0.13144236307247043,0.12300983211895106,0.4715,0.5
23.593220338983052,-0.27572413039921095,-0.003727296104135913,-0.13173054319421423,0.1231313452025877,0.4735,0.5
23.813559322033896,-0.27572413039921095,-0.004094103567560348,-0.13040330878809653,0.1218957915404491,0.47425,0.5
24.033898305084747,-0.27572413039921095,-0.004161843297001866,-0.1276166273377769,0.12090206610688052,0.4705,0.5
24.25423728813559,-0.27572413039921095,-0.004733606767394649,-0.1262992846410673,0.11769262632502862,0.47475,0.5
24.474576271186443,-0.27572413039921095,-0.004527735427842572,-0.1234586362788963,0.11567408374841952,0.47125,0.5
24.694915254237287,-0.27572413039921095,-0.004706720669668263,-0.11963921038311535,0.11157687149736242,0.47075,0.5
24.915254237288135,-0.27572413039921095,-0.004257573351525545,-0.11628771341518691,0.11142888274695299,0.471,0.5
25.135593220338983,-0.27572413039921095,-0.004948717251635593,-0.11383934420523506,0.10997374281167208,0.47025,0.5
25.35593220338983,-0.27572413039921095,-0.004366017118033971,-0.1129787349477723,0.11054444068656032,0.472,0.5
25.576271186440678,-0.27572413039921095,-0.002722155001522397,-0.11235936675469747,0.11016788277421631,0.4795,0.5
25.796610169491526,-0.27572413039921095,-0.0010031634638216769,-0.11187936448212685,0.11363242576974222,0.494,0.5
26.016949152542374,-0.27572413039921095,9.013586935326945e-4,-0.10914045921757486,0.11461679933745972,0.507,0.5
26.237288135593218,-0.27572413039921095,0.003666062017165128,-0.10717734457997152,0.11595461917314297,0.525,0.5
26.45762711864407,-0.27572413039921095,0.007079536590047342,-0.10181225480537036,0.11686106166569968,0.55075,0.5
26.677966101694913,-0.27572413039921095,0.011425483685271853,-0.0945671468438848,0.11849138099253483,0.57625,0.5
26.898305084745765,-0.27572413039921095,0.015594770034518701,-0.0888171210027738,0.12076680260043846,0.61125,0.5
27.11864406779661,-0.27572413039921095,0.02034194486851404,-0.0856063788188836,0.12618820956649543,0.639,0.5
27.338983050847457,-0.27572413039921095,0.02521527123709988,-0.08499674417382226,0.13352098048663724,0.666,0.5
27.559322033898304,-0.27572413039921095,0.030535908359171637,-0.08698327873831692,0.14481371681007346,0.68975,0.5
27.779661016949152,-0.27572413039921095,0.036048218838124146,-0.09560409025393526,0.1649554085052882,0.705,0.5
28,-0.27572413039921095,0.04181388828702293,-0.10616899648354854,0.1857468634524316,0.7105,0.5
15,0.012837224705172217,-0.10938505346200045,-0.2598797342605012,0.04637683339614125,0.0865,1
15.220338983050848,0.012837224705172217,-0.09384942815696107,-0.23391692578683948,0.05122161109980321,0.10325,1
15.440677966101696,0.012837224705172217,-0.07954238211099174,-0.2103071332781767,0.05884220042599808,0.12575,1
15.661016949152543,0.012837224705172217,-0.06501972918032117,-0.19068039313589483,0.06729976562569409,0.15975,1
15.88135593220339,0.012837224705172217,-0.05086848289122825,-0.17220852813570223,0.07692123171291942,0.21275,1
16.10169491525424,0.012837224705172217,-0.03755661538793231,-0.15807189652729592,0.0877154889916396,0.27325,1
16.322033898305087,0.012837224705172217,-0.02550949431146199,-0.14749769912613936,0.09816723735466258,0.34375,1
16.54237288135593,0.012837224705172217,-0.013963757085498907,-0.13557123794748713,0.1114005087121421,0.4195,1
16.76271186440678,0.012837224705172217,-8.791073539542449e-4,-0.1272943450973751,0.12442160867407567,0.49325,1
16.983050847457626,0.012837224705172217,0.010525879579196928,-0.12257031480198947,0.13867510058012408,0.5555,1
17.203389830508474,0.012837224705172217,0.01985627757922903,-0.11783934958333178,0.1518709113096612,0.6135,1
17.423728813559322,0.012837224705172217,0.029020497548941204,-0.11197330501203721,0.16362252912105368,0.66125,1
17.64406779661017,0.012837224705172217,0.036605089446593464,-0.10532464734718557,0.17335963555655265,0.69975,1
