rxn_id,enz,sub,bigg,mnx,Temp_C,Temp_K
r_0950_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,29.0,302.15
r_0950_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,33.0,306.15
r_0950_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,37.0,310.15
r_0950_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,41.0,314.15
r_0950_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,45.0,318.15
r_0951_No1,Mycgr3G61450,inosine,ins,MNXM334,5.0,278.15
r_0951_No1,Mycgr3G61450,inosine,ins,MNXM334,9.0,282.15
r_0951_No1,Mycgr3G61450,inosine,ins,MNXM334,13.0,286.15
r_0951_No1,Mycgr3G61450,inosine,ins,MNXM334,17.0,290.15
r_0951_No1,Mycgr3G61450,inosine,ins,MNXM334,21.0,294.15
r_0951_No1,Mycgr3G61450,inosine,ins,MNXM334,25.0,298.15
r_0951_No1,Mycgr3G61450,inosine,ins,MNXM334,29.0,302.15
r_0951_No1,Mycgr3G61450,inosine,ins,MNXM334,33.0,306.15
r_0951_No1,Mycgr3G61450,inosine,ins,MNXM334,37.0,310.15
r_0951_No1,Mycgr3G61450,inosine,ins,MNXM334,41.0,314.15
r_0951_No1,Mycgr3G61450,inosine,ins,MNXM334,45.0,318.15
r_0951_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,5.0,278.15
r_0951_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,9.0,282.15
r_0951_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,13.0,286.15
r_0951_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,17.0,290.15
r_0951_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,21.0,294.15
r_0951_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,25.0,298.15
r_0951_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,29.0,302.15
r_0951_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,33.0,306.15
r_0951_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,37.0,310.15
r_0951_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,41.0,314.15
r_0951_No1_REV,Mycgr3G61450,alpha-D-ribose 1-phosphate(2-),r1p,MNXM295,45.0,318.15
r_0953_No1,Mycgr3G45640,pyridoxal,pydx,MNXM311,5.0,278.15
r_0953_No1,Mycgr3G45640,pyridoxal,pydx,MNXM311,9.0,282.15
r_0953_No1,Mycgr3G45640,pyridoxal,pydx,MNXM311,13.0,286.15
r_0953_No1,Mycgr3G45640,pyridoxal,pydx,MNXM311,17.0,290.15
r_0953_No1,Mycgr3G45640,pyridoxal,pydx,MNXM311,21.0,294.15
r_0953_No1,Mycgr3G45640,pyridoxal,pydx,MNXM311,25.0,298.15
r_0953_No1,Mycgr3G45640,pyridoxal,pydx,MNXM311,29.0,302.15
r_0953_No1,Mycgr3G45640,pyridoxal,pydx,MNXM311,33.0,306.15
r_0953_No1,Mycgr3G45640,pyridoxal,pydx,MNXM311,37.0,310.15
r_0953_No1,Mycgr3G45640,pyridoxal,pydx,MNXM311,41.0,314.15
r_0953_No1,Mycgr3G45640,pyridoxal,pydx,MNXM311,45.0,318.15
r_0954_No1,Mycgr3G45640,pyridoxamine 5'-phosphate,pyam5p,MNXM366,5.0,278.15
r_0954_No1,Mycgr3G45640,pyridoxamine 5'-phosphate,pyam5p,MNXM366,9.0,282.15
r_0954_No1,Mycgr3G45640,pyridoxamine 5'-phosphate,pyam5p,MNXM366,13.0,286.15
r_0954_No1,Mycgr3G45640,pyridoxamine 5'-phosphate,pyam5p,MNXM366,17.0,290.15
r_0954_No1,Mycgr3G45640,pyridoxamine 5'-phosphate,pyam5p,MNXM366,21.0,294.15
r_0954_No1,Mycgr3G45640,pyridoxamine 5'-phosphate,pyam5p,MNXM366,25.0,298.15
r_0954_No1,Mycgr3G45640,pyridoxamine 5'-phosphate,pyam5p,MNXM366,29.0,302.15
r_0954_No1,Mycgr3G45640,pyridoxamine 5'-phosphate,pyam5p,MNXM366,33.0,306.15
r_0954_No1,Mycgr3G45640,pyridoxamine 5'-phosphate,pyam5p,MNXM366,37.0,310.15
r_0954_No1,Mycgr3G45640,pyridoxamine 5'-phosphate,pyam5p,MNXM366,41.0,314.15
r_0954_No1,Mycgr3G45640,pyridoxamine 5'-phosphate,pyam5p,MNXM366,45.0,318.15
r_0955_No1,Mycgr3G45640,pyridoxine 5'-phosphate,pdx5p,MNXM454,5.0,278.15
r_0955_No1,Mycgr3G45640,pyridoxine 5'-phosphate,pdx5p,MNXM454,9.0,282.15
r_0955_No1,Mycgr3G45640,pyridoxine 5'-phosphate,pdx5p,MNXM454,13.0,286.15
r_0955_No1,Mycgr3G45640,pyridoxine 5'-phosphate,pdx5p,MNXM454,17.0,290.15
r_0955_No1,Mycgr3G45640,pyridoxine 5'-phosphate,pdx5p,MNXM454,21.0,294.15
r_0955_No1,Mycgr3G45640,pyridoxine 5'-phosphate,pdx5p,MNXM454,25.0,298.15
r_0955_No1,Mycgr3G45640,pyridoxine 5'-phosphate,pdx5p,MNXM454,29.0,302.15
r_0955_No1,Mycgr3G45640,pyridoxine 5'-phosphate,pdx5p,MNXM454,33.0,306.15
r_0955_No1,Mycgr3G45640,pyridoxine 5'-phosphate,pdx5p,MNXM454,37.0,310.15
r_0955_No1,Mycgr3G45640,pyridoxine 5'-phosphate,pdx5p,MNXM454,41.0,314.15
r_0955_No1,Mycgr3G45640,pyridoxine 5'-phosphate,pdx5p,MNXM454,45.0,318.15
r_0956_No1,Mycgr3G45640,pyridoxine,pydxn,MNXM419,5.0,278.15
r_0956_No1,Mycgr3G45640,pyridoxine,pydxn,MNXM419,9.0,282.15
r_0956_No1,Mycgr3G45640,pyridoxine,pydxn,MNXM419,13.0,286.15
r_0956_No1,Mycgr3G45640,pyridoxine,pydxn,MNXM419,17.0,290.15
r_0956_No1,Mycgr3G45640,pyridoxine,pydxn,MNXM419,21.0,294.15
r_0956_No1,Mycgr3G45640,pyridoxine,pydxn,MNXM419,25.0,298.15
r_0956_No1,Mycgr3G45640,pyridoxine,pydxn,MNXM419,29.0,302.15
r_0956_No1,Mycgr3G45640,pyridoxine,pydxn,MNXM419,33.0,306.15
r_0956_No1,Mycgr3G45640,pyridoxine,pydxn,MNXM419,37.0,310.15
r_0956_No1,Mycgr3G45640,pyridoxine,pydxn,MNXM419,41.0,314.15
r_0956_No1,Mycgr3G45640,pyridoxine,pydxn,MNXM419,45.0,318.15
r_0958_No1,Mycgr3G73616,pyruvate,pyr,MNXM23,5.0,278.15
r_0958_No1,Mycgr3G73616,pyruvate,pyr,MNXM23,9.0,282.15
r_0958_No1,Mycgr3G73616,pyruvate,pyr,MNXM23,13.0,286.15
r_0958_No1,Mycgr3G73616,pyruvate,pyr,MNXM23,17.0,290.15
r_0958_No1,Mycgr3G73616,pyruvate,pyr,MNXM23,21.0,294.15
r_0958_No1,Mycgr3G73616,pyruvate,pyr,MNXM23,25.0,298.15
r_0958_No1,Mycgr3G73616,pyruvate,pyr,MNXM23,29.0,302.15
r_0958_No1,Mycgr3G73616,pyruvate,pyr,MNXM23,33.0,306.15
r_0958_No1,Mycgr3G73616,pyruvate,pyr,MNXM23,37.0,310.15
r_0958_No1,Mycgr3G73616,pyruvate,pyr,MNXM23,41.0,314.15
r_0958_No1,Mycgr3G73616,pyruvate,pyr,MNXM23,45.0,318.15
r_0959_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,5.0,278.15
r_0959_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,9.0,282.15
r_0959_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,13.0,286.15
r_0959_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,17.0,290.15
r_0959_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,21.0,294.15
r_0959_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,25.0,298.15
r_0959_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,29.0,302.15
r_0959_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,33.0,306.15
r_0959_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,37.0,310.15
r_0959_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,41.0,314.15
r_0959_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,45.0,318.15
r_0960_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,5.0,278.15
r_0960_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,9.0,282.15
r_0960_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,13.0,286.15
r_0960_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,17.0,290.15
r_0960_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,21.0,294.15
r_0960_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,25.0,298.15
r_0960_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,29.0,302.15
r_0960_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,33.0,306.15
r_0960_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,37.0,310.15
r_0960_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,41.0,314.15
r_0960_No1,Mycgr3G40465,pyruvate,pyr,MNXM23,45.0,318.15
r_0961_No1,Mycgr3G105957,pyruvate,pyr,MNXM23,5.0,278.15
r_0961_No1,Mycgr3G105957,pyruvate,pyr,MNXM23,9.0,282.15
r_0961_No1,Mycgr3G105957,pyruvate,pyr,MNXM23,13.0,286.15
r_0961_No1,Mycgr3G105957,pyruvate,pyr,MNXM23,17.0,290.15
r_0961_No1,Mycgr3G105957,pyruvate,pyr,MNXM23,21.0,294.15
r_0961_No1,Mycgr3G105957,pyruvate,pyr,MNXM23,25.0,298.15
r_0961_No1,Mycgr3G105957,pyruvate,pyr,MNXM23,29.0,302.15
r_0961_No1,Mycgr3G105957,pyruvate,pyr,MNXM23,33.0,306.15
r_0961_No1,Mycgr3G105957,pyruvate,pyr,MNXM23,37.0,310.15
r_0961_No1,Mycgr3G105957,pyruvate,pyr,MNXM23,41.0,314.15
r_0961_No1,Mycgr3G105957,pyruvate,pyr,MNXM23,45.0,318.15
r_0962_No1,Mycgr3G57630,phosphoenolpyruvate,pep,MNXM73,5.0,278.15
r_0962_No1,Mycgr3G57630,phosphoenolpyruvate,pep,MNXM73,9.0,282.15
r_0962_No1,Mycgr3G57630,phosphoenolpyruvate,pep,MNXM73,13.0,286.15
r_0962_No1,Mycgr3G57630,phosphoenolpyruvate,pep,MNXM73,17.0,290.15
r_0962_No1,Mycgr3G57630,phosphoenolpyruvate,pep,MNXM73,21.0,294.15
r_0962_No1,Mycgr3G57630,phosphoenolpyruvate,pep,MNXM73,25.0,298.15
r_0962_No1,Mycgr3G57630,phosphoenolpyruvate,pep,MNXM73,29.0,302.15
r_0962_No1,Mycgr3G57630,phosphoenolpyruvate,pep,MNXM73,33.0,306.15
r_0962_No1,Mycgr3G57630,phosphoenolpyruvate,pep,MNXM73,37.0,310.15
r_0962_No1,Mycgr3G57630,phosphoenolpyruvate,pep,MNXM73,41.0,314.15
r_0962_No1,Mycgr3G57630,phosphoenolpyruvate,pep,MNXM73,45.0,318.15
r_0963_No1,Mycgr3G102191,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,MNXM6067,5.0,278.15
r_0963_No1,Mycgr3G102191,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,MNXM6067,9.0,282.15
r_0963_No1,Mycgr3G102191,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,MNXM6067,13.0,286.15
r_0963_No1,Mycgr3G102191,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,MNXM6067,17.0,290.15
r_0963_No1,Mycgr3G102191,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,MNXM6067,21.0,294.15
r_0963_No1,Mycgr3G102191,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,MNXM6067,25.0,298.15
r_0963_No1,Mycgr3G102191,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,MNXM6067,29.0,302.15
r_0963_No1,Mycgr3G102191,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,MNXM6067,33.0,306.15
r_0963_No1,Mycgr3G102191,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,MNXM6067,37.0,310.15
r_0963_No1,Mycgr3G102191,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,MNXM6067,41.0,314.15
r_0963_No1,Mycgr3G102191,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,MNXM6067,45.0,318.15
r_0964_No1,Mycgr3G74994,glutathione,gthrd,MNXM57,5.0,278.15
r_0964_No1,Mycgr3G74994,glutathione,gthrd,MNXM57,9.0,282.15
r_0964_No1,Mycgr3G74994,glutathione,gthrd,MNXM57,13.0,286.15
r_0964_No1,Mycgr3G74994,glutathione,gthrd,MNXM57,17.0,290.15
r_0964_No1,Mycgr3G74994,glutathione,gthrd,MNXM57,21.0,294.15
r_0964_No1,Mycgr3G74994,glutathione,gthrd,MNXM57,25.0,298.15
r_0964_No1,Mycgr3G74994,glutathione,gthrd,MNXM57,29.0,302.15
r_0964_No1,Mycgr3G74994,glutathione,gthrd,MNXM57,33.0,306.15
r_0964_No1,Mycgr3G74994,glutathione,gthrd,MNXM57,37.0,310.15
r_0964_No1,Mycgr3G74994,glutathione,gthrd,MNXM57,41.0,314.15
r_0964_No1,Mycgr3G74994,glutathione,gthrd,MNXM57,45.0,318.15
r_0965_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,5.0,278.15
r_0965_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,9.0,282.15
r_0965_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,13.0,286.15
r_0965_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,17.0,290.15
r_0965_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,21.0,294.15
r_0965_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,25.0,298.15
r_0965_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,29.0,302.15
r_0965_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,33.0,306.15
r_0965_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,37.0,310.15
r_0965_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,41.0,314.15
r_0965_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,45.0,318.15
r_0966_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,5.0,278.15
r_0966_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,9.0,282.15
r_0966_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,13.0,286.15
r_0966_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,17.0,290.15
r_0966_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,21.0,294.15
r_0966_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,25.0,298.15
r_0966_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,29.0,302.15
r_0966_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,33.0,306.15
r_0966_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,37.0,310.15
r_0966_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,41.0,314.15
r_0966_No1,Mycgr3G40195,riboflavin,ribflv,MNXM270,45.0,318.15
r_0967_No1,Mycgr3G73778,5-amino-6-(D-ribitylamino)uracil,4r5au,MNXM791,5.0,278.15
r_0967_No1,Mycgr3G73778,5-amino-6-(D-ribitylamino)uracil,4r5au,MNXM791,9.0,282.15
r_0967_No1,Mycgr3G73778,5-amino-6-(D-ribitylamino)uracil,4r5au,MNXM791,13.0,286.15
r_0967_No1,Mycgr3G73778,5-amino-6-(D-ribitylamino)uracil,4r5au,MNXM791,17.0,290.15
r_0967_No1,Mycgr3G73778,5-amino-6-(D-ribitylamino)uracil,4r5au,MNXM791,21.0,294.15
r_0967_No1,Mycgr3G73778,5-amino-6-(D-ribitylamino)uracil,4r5au,MNXM791,25.0,298.15
r_0967_No1,Mycgr3G73778,5-amino-6-(D-ribitylamino)uracil,4r5au,MNXM791,29.0,302.15
r_0967_No1,Mycgr3G73778,5-amino-6-(D-ribitylamino)uracil,4r5au,MNXM791,33.0,306.15
r_0967_No1,Mycgr3G73778,5-amino-6-(D-ribitylamino)uracil,4r5au,MNXM791,37.0,310.15
r_0967_No1,Mycgr3G73778,5-amino-6-(D-ribitylamino)uracil,4r5au,MNXM791,41.0,314.15
r_0967_No1,Mycgr3G73778,5-amino-6-(D-ribitylamino)uracil,4r5au,MNXM791,45.0,318.15
r_0968_No1,Mycgr3G84472,"6,7-dimethyl-8-(1-D-ribityl)lumazine",dmlz,MNXM1313,5.0,278.15
r_0968_No1,Mycgr3G84472,"6,7-dimethyl-8-(1-D-ribityl)lumazine",dmlz,MNXM1313,9.0,282.15
r_0968_No1,Mycgr3G84472,"6,7-dimethyl-8-(1-D-ribityl)lumazine",dmlz,MNXM1313,13.0,286.15
r_0968_No1,Mycgr3G84472,"6,7-dimethyl-8-(1-D-ribityl)lumazine",dmlz,MNXM1313,17.0,290.15
r_0968_No1,Mycgr3G84472,"6,7-dimethyl-8-(1-D-ribityl)lumazine",dmlz,MNXM1313,21.0,294.15
r_0968_No1,Mycgr3G84472,"6,7-dimethyl-8-(1-D-ribityl)lumazine",dmlz,MNXM1313,25.0,298.15
r_0968_No1,Mycgr3G84472,"6,7-dimethyl-8-(1-D-ribityl)lumazine",dmlz,MNXM1313,29.0,302.15
r_0968_No1,Mycgr3G84472,"6,7-dimethyl-8-(1-D-ribityl)lumazine",dmlz,MNXM1313,33.0,306.15
r_0968_No1,Mycgr3G84472,"6,7-dimethyl-8-(1-D-ribityl)lumazine",dmlz,MNXM1313,37.0,310.15
r_0968_No1,Mycgr3G84472,"6,7-dimethyl-8-(1-D-ribityl)lumazine",dmlz,MNXM1313,41.0,314.15
r_0968_No1,Mycgr3G84472,"6,7-dimethyl-8-(1-D-ribityl)lumazine",dmlz,MNXM1313,45.0,318.15
r_0969_No1,Mycgr3G46160,D-ribose,rib__D,MNXM242,5.0,278.15
r_0969_No1,Mycgr3G46160,D-ribose,rib__D,MNXM242,9.0,282.15
r_0969_No1,Mycgr3G46160,D-ribose,rib__D,MNXM242,13.0,286.15
r_0969_No1,Mycgr3G46160,D-ribose,rib__D,MNXM242,17.0,290.15
r_0969_No1,Mycgr3G46160,D-ribose,rib__D,MNXM242,21.0,294.15
r_0969_No1,Mycgr3G46160,D-ribose,rib__D,MNXM242,25.0,298.15
r_0969_No1,Mycgr3G46160,D-ribose,rib__D,MNXM242,29.0,302.15
r_0969_No1,Mycgr3G46160,D-ribose,rib__D,MNXM242,33.0,306.15
r_0969_No1,Mycgr3G46160,D-ribose,rib__D,MNXM242,37.0,310.15
r_0969_No1,Mycgr3G46160,D-ribose,rib__D,MNXM242,41.0,314.15
r_0969_No1,Mycgr3G46160,D-ribose,rib__D,MNXM242,45.0,318.15
r_0970_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,5.0,278.15
r_0970_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,9.0,282.15
r_0970_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,13.0,286.15
r_0970_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,17.0,290.15
r_0970_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,21.0,294.15
r_0970_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,25.0,298.15
r_0970_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,29.0,302.15
r_0970_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,33.0,306.15
r_0970_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,37.0,310.15
r_0970_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,41.0,314.15
r_0970_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,45.0,318.15
r_0971_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,5.0,278.15
r_0971_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,9.0,282.15
r_0971_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,13.0,286.15
r_0971_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,17.0,290.15
r_0971_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,21.0,294.15
r_0971_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,25.0,298.15
r_0971_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,29.0,302.15
r_0971_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,33.0,306.15
r_0971_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,37.0,310.15
r_0971_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,41.0,314.15
r_0971_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,45.0,318.15
r_0972_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,5.0,278.15
r_0972_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,9.0,282.15
r_0972_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,13.0,286.15
r_0972_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,17.0,290.15
r_0972_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,21.0,294.15
r_0972_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,25.0,298.15
r_0972_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,29.0,302.15
r_0972_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,33.0,306.15
r_0972_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,37.0,310.15
r_0972_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,41.0,314.15
r_0972_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,45.0,318.15
r_0973_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,5.0,278.15
r_0973_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,9.0,282.15
r_0973_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,13.0,286.15
r_0973_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,17.0,290.15
r_0973_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,21.0,294.15
r_0973_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,25.0,298.15
r_0973_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,29.0,302.15
r_0973_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,33.0,306.15
r_0973_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,37.0,310.15
r_0973_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,41.0,314.15
r_0973_No1,Mycgr3G82116,TRX1,trdrd,MNXM96993,45.0,318.15
r_0974_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,5.0,278.15
r_0974_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,9.0,282.15
r_0974_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,13.0,286.15
r_0974_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,17.0,290.15
r_0974_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,21.0,294.15
r_0974_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,25.0,298.15
r_0974_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,29.0,302.15
r_0974_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,33.0,306.15
r_0974_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,37.0,310.15
r_0974_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,41.0,314.15
r_0974_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,45.0,318.15
r_0974_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,5.0,278.15
r_0974_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,9.0,282.15
r_0974_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,13.0,286.15
r_0974_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,17.0,290.15
r_0974_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,21.0,294.15
r_0974_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,25.0,298.15
r_0974_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,29.0,302.15
r_0974_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,33.0,306.15
r_0974_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,37.0,310.15
r_0974_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,41.0,314.15
r_0974_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,45.0,318.15
r_0975_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,5.0,278.15
r_0975_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,9.0,282.15
r_0975_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,13.0,286.15
r_0975_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,17.0,290.15
r_0975_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,21.0,294.15
r_0975_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,25.0,298.15
r_0975_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,29.0,302.15
r_0975_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,33.0,306.15
r_0975_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,37.0,310.15
r_0975_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,41.0,314.15
r_0975_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,45.0,318.15
r_0975_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,5.0,278.15
r_0975_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,9.0,282.15
r_0975_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,13.0,286.15
r_0975_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,17.0,290.15
r_0975_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,21.0,294.15
r_0975_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,25.0,298.15
r_0975_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,29.0,302.15
r_0975_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,33.0,306.15
r_0975_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,37.0,310.15
r_0975_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,41.0,314.15
r_0975_No2,Mycgr3G110972,TRX1,trdrd,MNXM96993,45.0,318.15
r_0976_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,5.0,278.15
r_0976_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,9.0,282.15
r_0976_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,13.0,286.15
r_0976_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,17.0,290.15
r_0976_No1,Mycgr3G101786,TRX1,trdrd,MNXM96993,21.0,294.15
