gene_id,gene_name,description,EC,KEGG,lfc_drug15,se_drug15,padj_drug15,bm_drug15,lfc_drug21,se_drug21,padj_drug21,bm_drug21,lfc_drug27,se_drug27,padj_drug27,bm_drug27,lfc_temp27v15_c,se_temp27v15_c,padj_temp27v15_c,bm_temp27v15_c,lfc_temp27v21_c,se_temp27v21_c,padj_temp27v21_c,bm_temp27v21_c,lfc_temp21v15_c,se_temp21v15_c,padj_temp21v15_c,bm_temp21v15_c,lfc_int27v15_MLE,lfc_int27v15_shrunk,padj_int27v15,step,tier,in_DE_universe,vst_15_0,vst_15_2,vst_21_0,vst_21_2,vst_27_0,vst_27_2
Mycgr3G36271,ERG25,Belongs to the sterol desaturase family,1.14.18.9,map00100;map01100;map01130,0.415749494306254,0.196817891485799,0.0550746853723777,5070.6888728829,-0.0344198303148591,0.200535005577743,0.896784219365342,5070.6888728829,0.0335155211667731,0.172777897755109,0.919594822865492,5070.6888728829,-0.0226199764413603,0.197582235892879,0.935987925989035,5070.6888728829,-0.212527580655723,0.196104168138341,0.374549140488242,5070.6888728829,0.139170161628196,0.16162507083454,0.545074014718846,5070.6888728829,-0.403320222200192,-0.395446459354988,0.367056318314121,ERG25 C-4 methyl oxidase,core enzyme,True,12.138395555179363,12.601376538651587,12.353275302727713,12.258678160801642,12.122574626248573,12.097292507992071
Mycgr3G45223,,RmlD substrate binding domain,1.1.1.170,map00100;map01100;map01130,0.394679041962587,0.328232701187287,0.260985373916485,98.9096562130411,0.45873884826584,0.338950111263212,0.196442511604387,98.9096562130411,0.658579327948565,0.366644876881734,0.0184843371044892,98.9096562130411,0.146159216366258,0.31964642889531,0.705346015457657,98.9096562130411,0.0579408012380972,0.303945738043948,0.878948721290795,98.9096562130411,0.0399131244062765,0.214117345961588,0.889178707281799,98.9096562130411,0.697629932721634,0.647810139681389,0.381044841522267,ERG26 C-3 dehydrogenase,core enzyme,True,6.997255915326013,7.107264329731445,7.005147538400636,7.352418610510669,7.083302888409785,7.7354382053581014
Mycgr3G32274,ERG26,RmlD substrate binding domain,1.1.1.170,map00100;map01100;map01130,0.5119549855461,0.475920459305409,0.254942708882191,33.6941150740523,2.45367622369038,0.620532210367614,5.8359357051031e-06,33.6941150740523,-0.246722921842124,0.344039674115604,0.323107764126868,33.6941150740523,0.459376958122504,0.451249975121961,0.265479667911413,33.6941150740523,0.939784829953279,0.572393327428767,0.0220049136393838,33.6941150740523,-0.151641656086428,0.260902391382805,0.417978436561481,33.6941150740523,-1.76235397497665,-1.50020296314041,0.1245144951518,ERG26 C-3 dehydrogenase,core enzyme,True,6.072232972602025,6.425761144132118,5.882759651044625,7.152780050272574,6.417726421199293,6.049986484374806
Mycgr3G67122,ERG26,Polysaccharide biosynthesis protein,1.1.1.170,map00100;map01100;map01130,-0.681482028940792,0.189242188733285,0.0005847813469493,1107.13647113694,-0.939935698831286,0.196250714733117,3.22579837787352e-06,1107.13647113694,-0.226430324576067,0.177157760865736,0.304618787383823,1107.13647113694,-0.471038150543455,0.190638548296586,0.0250279158622157,1107.13647113694,-0.488242058214111,0.187576117305867,0.0180982491848725,1107.13647113694,0.0233318504164245,0.153244470090539,0.936287555925307,1107.13647113694,0.399135691456089,0.393006480271757,0.337104151829221,ERG26 C-3 dehydrogenase,core enzyme,True,10.586132553457777,9.899566499851321,10.613592787631427,9.662193192975499,10.075388329859988,9.734982814611584
Mycgr3G38293,ERG27,3-keto-steroid reductase,1.1.1.270,map00100;map01100;map01130,0.606749175248632,0.233161541220469,0.0131605659002624,1095.75784417527,-0.195247618301107,0.233246237663825,0.481984968220955,1095.75784417527,0.097098332654711,0.195840933817727,0.735947281605794,1095.75784417527,0.337006276213564,0.232198917017691,0.201379527890849,1095.75784417527,-0.188059021768841,0.224272481920373,0.496361858799776,1095.75784417527,0.358159947480136,0.191475590824158,0.0755701978206474,1095.75784417527,-0.506933013328639,-0.493633901222841,0.327885851522984,ERG27 3-keto reductase,core enzyme,True,9.684925141469765,10.360362084888804,10.277122012179031,10.04474359762641,10.074415726000646,10.202235547093139
Mycgr3G86065,ERG28,Erg28 like protein,,,-0.501037969119465,0.205856002572317,0.0236735567269956,204.178629371652,-0.210245315112543,0.205090622341656,0.385663976107414,204.178629371652,-0.182454756548544,0.185407604356996,0.451087798733283,204.178629371652,0.0053168704418683,0.200824578552254,0.984254552748216,204.178629371652,-0.26935500955922,0.199902330924046,0.253824102125225,204.178629371652,0.200208724570682,0.164809557666663,0.342173592498842,204.178629371652,0.265652612058382,0.260300947355586,0.596532047540722,ERG28 scaffold,core enzyme,True,8.092488469362968,7.642590042212355,8.355895932741836,8.132960732566698,8.078572454451992,7.883399091685358
Mycgr3G98820,ERG6,Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol,2.1.1.41,map00100;map01100;map01110;map01130,-3.18418010091407,0.418242011063693,2.019969706491e-16,12601.0548425483,-1.07772252223546,0.394121071064755,0.0038336477405883,12601.0548425483,-0.543869199254882,0.364151692522054,0.046486326097954,12601.0548425483,0.39648866447968,0.348860351562513,0.275853075474453,12601.0548425483,0.370585422826193,0.333688251731534,0.275246803310636,12601.0548425483,-0.0060057093829152,0.221059154190111,0.982081688895113,12601.0548425483,2.26551190810966,2.1006581461758,0.0017664058124053,ERG6 C-24 methyltransferase,core enzyme,True,13.811576076958463,10.438420355197817,13.965772048052038,12.031253753735006,14.525814705990514,13.374746500366172
Mycgr3G70113,ERG6,Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol,2.1.1.41,map00100;map01100;map01110;map01130,-0.103156397009667,0.210510796629227,0.704419808199226,5583.88959254875,-0.493100593589164,0.223043898117177,0.0396327642900497,5583.88959254875,-0.121356565224319,0.188798254668092,0.649747243902807,5583.88959254875,-0.0180872065805214,0.214773766633471,0.951058927993694,5583.88959254875,-0.329714881927232,0.214159918544975,0.17910430576803,5583.88959254875,0.21867986922412,0.174420549810622,0.299205195766438,5583.88959254875,-0.0849168394792446,-0.0822048231766773,0.890209779169667,ERG6 C-24 methyltransferase,core enzyme,True,12.434494406039537,12.33825815389765,12.797423794575874,12.210084684304169,12.36344269506967,12.138995469638758
Mycgr3G33363,,Mycolic acid cyclopropane synthetase,2.1.1.41,map00100;map01100;map01110;map01130,0.464673144078642,0.414380158943318,0.261298803872978,95.6698223471317,1.04549456467199,0.465450174117252,0.0131954572966816,95.6698223471317,0.360969206747182,0.347799727108036,0.165471353439493,95.6698223471317,1.13363757652817,0.467319170404581,0.0042329997187803,95.6698223471317,1.33114296975638,0.553463563774714,0.0014863344056119,95.6698223471317,-0.046992893065639,0.235554625839256,0.851122166093756,95.6698223471317,0.363210176950709,0.32589386411864,0.7662865893323,ERG6 C-24 methyltransferase,core enzyme,True,6.581263146485577,6.627887230666641,6.5124636376691445,7.117415352239321,7.407633970114076,8.180587441353847
Mycgr3G70899,ERG6,Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol,2.1.1.41,map00100;map01100;map01110;map01130,-0.931015336281028,0.320989613565653,0.0033638432707845,66.3192745956296,-0.356820767019692,0.305192522356336,0.284782007300778,66.3192745956296,-0.10603653448663,0.233304042152707,0.726629503042442,66.3192745956296,-0.0138355653296902,0.2869594717175,0.97073851249348,66.3192745956296,0.151729564976156,0.278221477189897,0.654380054147799,66.3192745956296,-0.0954986417642555,0.204001926240566,0.706530587926798,66.3192745956296,0.849738062137632,0.80646872308065,0.204365224815394,ERG6 C-24 methyltransferase,core enzyme,True,7.184860406403823,6.454616817362003,7.019407233045897,6.642127807507038,7.143347144857193,6.99617592607315
Mycgr3G36488,,Emopamil binding protein,5.3.3.5,map00100;map01100;map01110,-0.108840324580147,0.225581386474486,0.7066244932409,7228.76990319757,-0.599935477184617,0.24146672738408,0.0181230731004338,7228.76990319757,-0.109251262137751,0.197861978524709,0.69777977747881,7228.76990319757,-0.748097636929382,0.2382390646568,0.0027342689008218,7228.76990319757,-0.843767150864176,0.24101358404722,0.0004931301038216,7228.76990319757,0.0761285024600448,0.177882382760375,0.777315845914646,7228.76990319757,-0.0668081389512542,-0.064085969225558,0.920858212519985,ERG2 C-8 isomerase,core enzyme,True,13.076503799261964,12.980383691670173,13.229024850032726,12.501453432791042,12.222590365173373,12.001984663347956
Mycgr3G74506,ERG3,Belongs to the sterol desaturase family,1.14.19.20,map00100;map01100;map01110;map01130,-0.115123569443771,0.173418903221135,0.605088224099545,3895.89183002289,-0.352818786997942,0.181461106209409,0.0813805081432803,3895.89183002289,-0.0954780205879595,0.161070966821666,0.705118556681166,3895.89183002289,-0.837209644686319,0.182118827171268,1.40758414858307e-05,3895.89183002289,-0.528886412687718,0.178692664671659,0.0068767426869713,3895.89183002289,-0.210389036487202,0.150936668533281,0.282902857206484,3895.89183002289,-0.015487558324007,-0.0148548800665913,0.977678618121369,ERG3 C-5 desaturase,core enzyme,True,12.37441336758105,12.252137697658,12.053837120205198,11.669269078556214,11.425234894478399,11.273539977330058
