gene,contrib,d,h27,drug21_lfc,heat27_lfc,name,desc,KEGG
Mycgr3G66216,0.014489753202910464,0.016000998769499983,0.905553047759109,1.50683654211299,0.905553047759109,,Belongs to the iron ascorbate-dependent oxidoreductase family,
Mycgr3G36820,0.014489076266613322,0.015173616896952432,0.954886126690295,1.14044073962773,0.954886126690295,,Epoxide hydrolase N terminus,
Mycgr3G75576,0.014489052445826298,0.019428849893478532,0.745749363717596,1.51673979110722,0.745749363717596,,Belongs to the enoyl-CoA hydratase isomerase family,
Mycgr3G44997,0.01448578321978289,0.01718571511112605,0.842896738722544,1.9498931639194,0.842896738722544,,Belongs to the AAA ATPase family,map00190;map01100;map02020;map04260;map04714;map04932;map05010;map05012;map05016
Mycgr3G102893,0.014475073031943148,0.015172620315220401,0.954025918477805,1.23978164140589,0.954025918477805,,Aldo/keto reductase family,
Mycgr3G79783,0.014456217576259315,0.023003729510662152,0.628429297499734,1.67039085626712,0.628429297499734,,,
Mycgr3G92583,0.01441114972735934,0.012924497682794571,1.1150259051494,1.00111626209984,1.1150259051494,STB3,Putative Sin3 binding protein,
Mycgr3G41893,0.014409008282584557,0.017001460246168543,0.847515923570846,1.58380028975493,0.847515923570846,,Zinc-binding dehydrogenase,
Mycgr3G57829,0.014408763272052975,-0.019399177250003032,-0.742751256218906,-1.69714257151673,-0.742751256218906,,Motif C-terminal to PAS motifs (likely to contribute to PAS structural domain),
Mycgr3G102657,0.014404404210178228,0.02256121377279711,0.638458744074583,2.04697870581532,0.638458744074583,,,
Mycgr3G106207,0.014336465080245253,-0.01675557980236195,-0.855623335590232,-1.56808359082917,-0.855623335590232,,"component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation",
Mycgr3G79857,0.01431440732164268,0.012426870063364452,1.15189160654724,1.50594231065575,1.15189160654724,,DUF1907,
Mycgr3G100854,0.014282660001729473,0.009525196587227953,1.49946091620625,1.35966494790636,1.49946091620625,CHT4,Belongs to the glycosyl hydrolase 18 family,map00520;map01100
Mycgr3G96701,0.014278615213901714,0.011869801586129386,1.20293630102353,0.950320419305307,1.20293630102353,,,
Mycgr3G106639,0.014276158121057859,0.011387814087191528,1.25363463187505,2.22741314019657,1.25363463187505,,,
Mycgr3G92717,0.014269882793000172,0.01257796424658173,1.13451449799424,1.23261174094498,1.13451449799424,,Domain of unknown function (DUF4149),
Mycgr3G89618,0.014243287748895923,0.011166951452585006,1.27548577688128,1.1649923235417,1.27548577688128,,,
Mycgr3G107230,0.014242341873720817,-0.01826596287029594,-0.779720290403178,-1.64937929388426,-0.779720290403178,EGD1,Nascent polypeptide-associated complex subunit beta,map04214
Mycgr3G89632,0.014203170856495027,0.016268445165332487,0.873050295350997,2.31644915937574,0.873050295350997,,,
Mycgr3G10310,0.01415805591108333,-0.013923019821466988,-1.01688111434374,-1.31115695277478,-1.01688111434374,HOF1,Fes/CIP4 homology domain,
Mycgr3G104171,0.014156061325977645,0.015047152421977263,0.94078008442992,1.60195802117477,0.94078008442992,,,
Mycgr3G92062,0.014154048513659829,0.01951844370323306,0.725162760354471,1.60366975331438,0.725162760354471,,,
Mycgr3G76259,0.014133740146772282,0.007753478334131179,1.82289026133663,1.08796209124142,1.82289026133663,,,
Mycgr3G34437,0.014098434379788928,-0.019141184171203578,-0.736549748108005,-1.62672755605631,-0.736549748108005,RPL20B,Belongs to the eukaryotic ribosomal protein eL20 family,map03010
Mycgr3G108587,0.014089424769880928,0.012044545764993524,1.16977634896209,1.03040013544568,1.16977634896209,,,
Mycgr3G73948,0.014082891291879297,-0.012626364996808324,-1.11535594729276,-0.96600510713215,-1.11535594729276,YTM1,"Component of the NOP7 complex, which is required for maturation of the 25S and 5.8S ribosomal RNAs and formation of the 60S ribosome",
Mycgr3G57881,0.014082288854794074,0.01386624697427849,1.01558041486758,1.05375672739015,1.01558041486758,,Alcohol dehydrogenase GroES-like domain,
Mycgr3G74143,0.014070851666855056,-0.012547979561153019,-1.12136392941033,-0.487401329371969,-1.12136392941033,,,
Mycgr3G89374,0.014045209806993258,-0.01981298497180661,-0.708889136441543,-1.81704562985632,-0.708889136441543,,"Zinc finger, C2H2 type",
Mycgr3G108675,0.01404005509972617,-0.013118114726864586,-1.0702799443409,-0.580139349540636,-1.0702799443409,,,
Mycgr3G109219,0.014035557076319536,-0.020893008034301504,-0.671782495525603,-2.11872656019935,-0.671782495525603,,zinc finger,
Mycgr3G99268,0.01403023370362682,-0.014326520017187382,-0.979319031194937,-0.909917028879307,-0.979319031194937,rrb1,Histone-binding protein RBBP4 or subunit C of CAF1 complex,
Mycgr3G42681,0.014017556519670248,0.019093850159516278,0.734139861922189,1.84484401577189,0.734139861922189,,Dienelactone hydrolase family,
Mycgr3G102740,0.01401508820138862,-0.01826474847708018,-0.767329931697427,-1.60715203579307,-0.767329931697427,RPL6,Ribosomal protein L6e,map03010
Mycgr3G85593,0.014008010595819641,0.01571300790389865,0.891491347900616,1.42751788373889,0.891491347900616,,Alkyl sulfatase C-terminal,
Mycgr3G75584,0.014007741292725109,0.03331376094211952,0.420479132243959,2.28184558929284,0.420479132243959,,Glycosyl hydrolases family 32 N-terminal domain,
Mycgr3G27196,0.013994516071503848,0.028281009746674052,0.494837921165444,3.70147457378235,0.494837921165444,,Methyltransferase domain,
Mycgr3G75573,0.013992503627676596,0.007376980371347742,1.896779294957,1.305321427405,1.896779294957,MAP2,"Cotranslationally removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met-Ala-, Cys, Gly, Pro, Ser, Thr, or Val)",
Mycgr3G76469,0.013982767717606015,-0.015687600921247418,-0.891326072597094,-0.976720481899841,-0.891326072597094,RPC82,RNA polymerase III subunit RPC82,map00230;map00240;map01100;map03020;map04623;map05169
Mycgr3G68240,0.013972979534189835,0.014971689973003759,0.933293406381327,1.34032310492545,0.933293406381327,,Amidase,
Mycgr3G93368,0.013972392613426195,0.013567130579939942,1.02987087292323,1.87879635877001,1.02987087292323,,Subtilase family,
Mycgr3G73408,0.013968744639653217,0.01002362365014678,1.39358231386198,1.72138022910278,1.39358231386198,,Acetyltransferase (GNAT) domain,
Mycgr3G97115,0.013965017028196367,0.015599161492758869,0.895241518890546,1.14090524702377,0.895241518890546,,Belongs to the thiolase family,map00120;map01100;map03320;map04146
Mycgr3G101221,0.01395967287639617,-0.012731940302468188,-1.09642933792974,-1.11601502111591,-1.09642933792974,TMA46,"DRG Family Regulatory Proteins, Tma46",
Mycgr3G103708,0.01393636180621014,0.019995836428880226,0.696963183099542,1.7700285489142,0.696963183099542,,,
Mycgr3G95738,0.013927519729047884,0.01804079001729717,0.772001653790906,4.45831536393909,0.772001653790906,,,
Mycgr3G46412,0.013921271838056408,-0.01682007267467694,-0.827658245437622,-1.0476864053248,-0.827658245437622,,Peptidase family M3,
Mycgr3G42422,0.013920433640166473,-0.017870183869666146,-0.778975400683806,-1.59637178603436,-0.778975400683806,RPS3,Belongs to the universal ribosomal protein uS3 family,map03010
Mycgr3G49350,0.013886253294616364,0.009677723916451376,1.43486768319675,0.787164708857625,1.43486768319675,RBT7,Belongs to the RNase T2 family,
Mycgr3G36977,0.013861876997654352,-0.01600119207343023,-0.866302768821319,-1.2145582889201,-0.866302768821319,DBP2,Belongs to the DEAD box helicase family,map03040;map05202;map05205
Mycgr3G94509,0.013844521771246301,0.017015710642125512,0.813631711447399,0.914849917674171,0.813631711447399,,integral membrane protein,
Mycgr3G17787,0.013833674672599572,0.013253098508023331,1.04380682481344,1.17516089965184,1.04380682481344,,,
Mycgr3G106282,0.013775167931156213,0.02034102201390431,0.677211200191419,2.83872705845438,0.677211200191419,,,
Mycgr3G33192,0.013773757339255632,0.010459389476958472,1.3168796677472,1.33538427853048,1.3168796677472,,MOSC N-terminal beta barrel domain,
Mycgr3G38460,0.013759138997561544,0.01316477301238248,1.04514821369271,1.31624784332492,1.04514821369271,,Belongs to the short-chain dehydrogenases reductases (SDR) family,map00061;map00333;map00780;map01040;map01100;map01130;map01212
Mycgr3G72635,0.013701977167521542,-0.018135551707066648,-0.755531311583009,-1.00337625314671,-0.755531311583009,,Aminotransferase class-III,map00250;map00410;map00640;map00650;map01100;map01120
Mycgr3G28928,0.013701234972084607,0.014347992242693236,0.954923500119817,1.2521651746636,0.954923500119817,,Protein of unknown function (DUF3237),
Mycgr3G70822,0.013687047319301022,0.01273996683737678,1.0743393208172,1.21949738770147,1.0743393208172,,Belongs to the cytochrome P450 family,
Mycgr3G74864,0.013685973053540116,-0.013129310633340753,-1.04239844998303,-1.0336623464367,-1.04239844998303,,"AIR synthase related protein, N-terminal domain",map00260;map01100;map01110;map01120;map01230
Mycgr3G99834,0.01366181374446917,-0.01271148005281798,-1.07476184423076,-0.79476920494386,-1.07476184423076,CCT5,assists the folding of proteins upon ATP hydrolysis,
Mycgr3G33636,0.013655878568151408,-0.017002494962936158,-0.803169099471574,-0.544252836023269,-0.803169099471574,,Protein of unknown function (DUF2462),
Mycgr3G32466,0.013641528941772934,0.02223550617200466,0.61350206450205,2.08492215198049,0.61350206450205,,Glycoside hydrolase family 13 protein,map00052;map00500;map01100
Mycgr3G106489,0.01361466244413734,-0.0195811814677662,-0.695293206211754,-1.71519982993494,-0.695293206211754,RPS4,Belongs to the eukaryotic ribosomal protein eS4 family,map03010
Mycgr3G107731,0.013610366078100957,-0.007655664136102189,-1.77781650763882,-0.0668393041488143,-1.77781650763882,,,
Mycgr3G75916,0.013557397399359648,-0.013553612674126808,-1.00027924106464,-1.07764416981737,-1.00027924106464,CEF1,pre-mRNA splicing factor component,map03040
Mycgr3G111698,0.013542044277917126,-0.017005534649287116,-0.796331580112056,-2.48493929572292,-0.796331580112056,,OPT oligopeptide transporter protein,
Mycgr3G109538,0.013535558859903016,-0.013937600518667203,-0.971154169742079,-1.28736311990417,-0.971154169742079,LEU1,"Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate",map00290;map01100;map01110;map01210;map01230
Mycgr3G65574,0.013528225833664106,-0.019855510360713903,-0.68133357379879,-1.45920493737538,-0.68133357379879,utp15,UTP15 C terminal,map03008
Mycgr3G67639,0.013509625710961079,-0.014484869773580425,-0.932671533961725,-0.99519256709297,-0.932671533961725,,Leo1-like protein,
Mycgr3G71361,0.013508444502345021,0.03801189872452562,0.355374105362152,3.95213929016008,0.355374105362152,,Pyridine nucleotide-disulphide oxidoreductase,map00930;map01120;map01220
Mycgr3G101035,0.01345501775577209,-0.013181673009342506,-1.02073672638032,-1.09527240532954,-1.02073672638032,,Domain of unknown function (DUF1996),
Mycgr3G70171,0.013423379440550639,-0.014012755611476664,-0.957940023556586,-0.708600693090162,-0.957940023556586,CCT8,assists the folding of proteins upon ATP hydrolysis,
Mycgr3G66559,0.013384677999546369,-0.018312436028183898,-0.73090647136987,-1.19976336264808,-0.73090647136987,utp7,BING4CT (NUC141) domain,
Mycgr3G38883,0.013336864110216017,0.031944709807954136,0.417498364843345,3.0150198020366,0.417498364843345,,KR domain,
Mycgr3G73725,0.013333720016817988,0.009553493405599934,1.3956905030156,1.54805610374677,1.3956905030156,,ATPase family associated with various cellular activities (AAA),
Mycgr3G95035,0.013310563119079967,0.016502924331033095,0.806557847087136,2.14036999474417,0.806557847087136,,,
Mycgr3G48453,0.013305808050436142,0.012526970793127055,1.06217283253637,1.65597933103524,1.06217283253637,scn1,TatD related DNase,
Mycgr3G70026,0.013301926960182635,0.00856947133171652,1.55224592571432,0.90056181644679,1.55224592571432,,Calcineurin-like phosphoesterase,
Mycgr3G67867,0.013285559700539667,-0.018352109067946945,-0.723925498227541,-1.58753901074583,-0.723925498227541,RPS16,Belongs to the universal ribosomal protein uS9 family,map03010
Mycgr3G69290,0.013284176504637393,-0.018857583300644767,-0.704447451873814,-1.3337195463802,-0.704447451873814,TRM1,"N2,N2-dimethylguanosine tRNA methyltransferase",
Mycgr3G91814,0.0132722377851158,0.008056882347447437,1.64731681719551,0.992077690011277,1.64731681719551,,"SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain",
Mycgr3G102525,0.013271712087861648,0.009609088269536551,1.38116246990223,1.11100833665037,1.38116246990223,,ethyl tert-butyl ether degradation,
Mycgr3G57142,0.013260987808148396,0.012477170604538363,1.06282010789569,1.55429499502086,1.06282010789569,,GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain,
Mycgr3G67423,0.013244683416215578,-0.01426589342865465,-0.928415979164133,-1.26637520253452,-0.928415979164133,DIS3,Belongs to the RNR ribonuclease family,map03018
Mycgr3G89528,0.013229138411077665,-0.016097050555288473,-0.821836172138467,-1.30466649429401,-0.821836172138467,,Centrosome microtubule-binding domain of Cep57,
Mycgr3G66635,0.013226858306726796,0.012161673796382227,1.08758535446506,1.10579771650929,1.08758535446506,,"WD domain, G-beta repeat",
Mycgr3G27948,0.013222734222470762,0.017964032576038663,0.73606714786901,2.34519192248939,0.73606714786901,,,
Mycgr3G34180,0.013162397930232255,0.005322433204945684,2.47300387311607,1.00031543410618,2.47300387311607,,Cupin superfamily (DUF985),
Mycgr3G57559,0.013161549923432918,0.029429965891016558,0.447215942151345,2.88159976962105,0.447215942151345,,Beta-lactamase,
Mycgr3G103191,0.013159387908794964,-0.018557972335797063,-0.709096213243696,-1.50511480845512,-0.709096213243696,RPL32,Ribosomal_L32e,map03010
Mycgr3G53477,0.013155697784492035,0.013661853464429219,0.962951170479537,1.33549696512384,0.962951170479537,,,
Mycgr3G102737,0.013155334030069965,-0.01808266894260107,-0.727510638602537,-1.42689882212008,-0.727510638602537,RPP2B,Belongs to the eukaryotic ribosomal protein P1 P2 family,map03010
Mycgr3G84233,0.013153213952090752,-0.011484480908928073,-1.14530330594789,-1.24853519306579,-1.14530330594789,,G protein alpha subunit,map04015;map04022;map04024;map04062;map04071;map04261;map04360;map04371;map04540;map04611;map04670;map04713;map04723;map04724;map04725;map04726;map04727;map04728;map04730;map04914;map04915;map04916;map04921;map04923;map04924;map04926;map04934;map04971;map05012;map05030;map05032;map05034;map05133;map05142;map05145;map05200
Mycgr3G107390,0.013152282994196941,0.014572888558931713,0.902517228551502,1.53723867033339,0.902517228551502,,germ cell-less,
Mycgr3G80209,0.013142165796724371,0.015557065115470855,0.844771536223438,1.5545529157552,0.844771536223438,,Cupin domain,
Mycgr3G75892,0.013134684402199209,-0.015739961240125718,-0.834480098255585,-1.37316730858169,-0.834480098255585,YRA1,C-terminal duplication domain of Friend of PRMT1,map03013;map03015;map03040;map05168
Mycgr3G67546,0.013129640394481973,0.018451608344320396,0.711571595791183,1.81707801175326,0.711571595791183,,DSBA-like thioredoxin domain,
Mycgr3G103329,0.013113122580766854,-0.018066463880939694,-0.725826739930072,-1.53515861250397,-0.725826739930072,RPL17B,Belongs to the universal ribosomal protein uL22 family,map03010
Mycgr3G106098,0.013089239802405644,0.015227275433801056,0.859591714834982,1.24579552458284,0.859591714834982,,Ndr family,
Mycgr3G59874,0.013084784330508739,0.009844458959693929,1.32915220471553,0.823431848030544,1.32915220471553,,Enoyl-(Acyl carrier protein) reductase,
Mycgr3G75499,0.013076994454675589,0.013060968604526945,1.00122700319049,1.98802892998328,1.00122700319049,,Belongs to the mitochondrial carrier (TC 2.A.29) family,
Mycgr3G109863,0.013065426433175212,0.01751123439416101,0.746116815016295,2.25543414107111,0.746116815016295,,RTA1 like protein,
Mycgr3G105657,0.013062923672280026,0.015313633986779386,0.853025720972406,2.29176552777928,0.853025720972406,,,
Mycgr3G82114,0.013054324822410809,-0.01063633122808955,-1.22733342375946,-0.845452621729088,-1.22733342375946,,KilA-N,
Mycgr3G35216,0.013042936748159683,0.009295541558381817,1.40313898509752,1.2344254007863,1.40313898509752,,,
Mycgr3G74750,0.01303936911816232,-0.016476381423949422,-0.791397624432802,-1.39786040706156,-0.791397624432802,RPL2,"Ribosomal Proteins L2, RNA binding domain",map03010
Mycgr3G92792,0.013038903283454452,0.011072121766955226,1.17763366027721,0.805584505229716,1.17763366027721,,,
Mycgr3G102381,0.013038605757447691,-0.020617657989854998,-0.632399943963732,-1.9066729449823,-0.632399943963732,,Hyaluronan / mRNA binding family,
Mycgr3G107852,0.013022383995195997,0.014922782248523668,0.872651210633615,1.43069591992206,0.872651210633615,,,
Mycgr3G33605,0.013008364985948647,0.012976069566809375,1.00248884448199,1.05185694811867,1.00248884448199,,Acetyltransferase (GNAT) domain,
Mycgr3G92769,0.013007630465589993,0.013105026591441506,0.992568032947364,0.79875003465103,0.992568032947364,,,
Mycgr3G69070,0.013006225535229793,-0.0055570500353933246,-2.34049098935443,0.797166188900654,-2.34049098935443,YOR1,ABC transporter transmembrane region,
Mycgr3G67467,0.012999656557750563,0.016758180887112423,0.77572002864271,1.89315276291023,0.77572002864271,,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,
Mycgr3G47408,0.01298865573273061,-0.016485963251621986,-0.787861499779378,-1.41575658071851,-0.787861499779378,,Ribosome 60S biogenesis N-terminal,
Mycgr3G67558,0.012961085558448087,0.010122780165318456,1.2803879316528,0.95309852720552,1.2803879316528,,Dienelactone hydrolase family,
Mycgr3G84013,0.01295183104692172,-0.01868449065414064,-0.693186198471591,-1.53812143992831,-0.693186198471591,SPC25,Chromosome segregation protein Spc25,
Mycgr3G96600,0.012943597228753234,0.012694756601108694,1.01960184314387,1.2464838907319,1.01960184314387,,,
Mycgr3G81692,0.012937872468551876,-0.0027565624336390944,-4.6934806593413,-1.30471627111531,-4.6934806593413,,,
Mycgr3G98156,0.012937349824391686,0.016281854503588367,0.794586993855056,1.9215063537592,0.794586993855056,,Belongs to the thiolase family,map00120;map01100;map03320;map04146
Mycgr3G110058,0.012937329628742925,-0.017113367226999694,-0.755978029170773,-1.32936582115737,-0.755978029170773,RRP9,"WD domain, G-beta repeat",
Mycgr3G72479,0.012931792403744358,0.010767547940675198,1.2009969656038,1.59540162940941,1.2009969656038,,"Phenol hydroxylase, C-terminal dimerisation domain",map00623;map00627;map01120
Mycgr3G77007,0.012926849875893695,-0.017566423743622665,-0.73588398324882,-1.22204208907581,-0.73588398324882,nop56,NOSIC (NUC001) domain,map03008
Mycgr3G85700,0.012918479101534224,-0.01242862333308566,-1.03941351791912,-0.368397569356718,-1.03941351791912,RFC5,Replication factor C C-terminal domain,map03030;map03420;map03430
Mycgr3G111166,0.01291649177054682,-0.01535645369340554,-0.84111162827219,-1.24759320965315,-0.84111162827219,,,
Mycgr3G107889,0.012913283853779984,0.011018582269847062,1.17195511523455,1.22031154006311,1.17195511523455,,,
Mycgr3G106485,0.012912575211013355,-0.01743042170199996,-0.740806816482918,-1.4043279393474,-0.740806816482918,RPL37B,Binds to the 23S rRNA,map03010
Mycgr3G70560,0.012911186176031372,0.01540422914398815,0.838158537849994,2.35724096722018,0.838158537849994,,,
Mycgr3G96486,0.01290929873087469,0.014815515199641083,0.871336471052146,1.29832810827084,0.871336471052146,,Oxidoreductase molybdopterin binding domain,
Mycgr3G70376,0.012901951539569575,-0.006954901157546793,-1.85508769244975,-0.284131989331675,-1.85508769244975,,,
Mycgr3G109866,0.01289880493713398,0.012197760621748602,1.05747319832916,0.978136748872463,1.05747319832916,,,
Mycgr3G78715,0.012885234218718228,0.016409902628770685,0.785210888218628,2.09378981746904,0.785210888218628,,,
Mycgr3G20760,0.012876923165773378,0.005801691791944148,2.21951176097521,0.583860048799107,2.21951176097521,,KR domain,
Mycgr3G75494,0.012870635786823754,0.016132698352893885,0.797798080971062,2.04956722069507,0.797798080971062,,"Acyl-CoA dehydrogenase, C-terminal domain",
Mycgr3G102615,0.012866640336271227,0.011006524107002737,1.16900124064463,0.885158172096018,1.16900124064463,,helix loop helix domain,
Mycgr3G66126,0.012855812617494381,0.009500022360313632,1.35324024827558,0.736599104029645,1.35324024827558,,AMP-binding enzyme C-terminal domain,map00280;map00650
Mycgr3G107133,0.012853352670243828,0.016610623405148055,0.77380314734366,1.04910932497861,0.77380314734366,,AMP-binding enzyme C-terminal domain,map00130;map00360;map00940;map01100;map01110
