Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
38.0,0.3236079895926522,13.164262573869578,46.79593442681484,33.63167185294526,16.392547036377525,1.0381854621030842,100.16932431101607,-0.4182752897232516
28.0,0.3236079895926522,5.0,46.81875470876555,41.81875470876555,29.07194570649296,0.7472033837924533,72.09391848521486,-0.15517720652871772
30.0,0.3236079895926522,13.96034004176589,46.67216082809642,32.711820786330534,17.0820458867597,1.2678764638243591,122.3310606120933,-0.31037413054267843
45.0,0.20659361908273663,42.19973706583922,48.95792575270648,6.758188686867257,2.4650087742024525,,,-0.12825581349789092
45.0,0.3119653601450126,41.295603736992014,48.85862652295066,7.563022785958644,2.742851483786872,,,-0.05670087114395106
35.0,0.3236079895926522,13.083000598595277,46.867581623457895,33.78458102486262,15.750540512491977,1.0024281731280082,96.71928228425587,-0.4839244297097676
38.0,0.32360798959265225,18.545084388428087,46.86001469771617,28.31493030928808,10.953455793149601,1.0411472051058777,100.45508808464061,-0.5718080545587434
48.0,0.0003382585515068394,43.104537321802994,54.80324352847129,11.698706206668298,4.745745070703428,4.45415808359844,429.75944269599546,-1.8178349381160692
45.0,0.17691416964345658,42.32239120868407,48.97285065220967,6.650459443525605,2.504881651659929,,,-0.2036457070723206
33.0,0.3236079895926522,11.051671652952793,46.84428887494918,35.79261722199639,18.51288017641677,1.0247471765013287,98.87273132473071,-0.3919421487658573
28.0,0.3236079895926524,5.155936430362017,46.85831796026176,41.70238152989974,21.054121257281594,0.8258699972568875,79.68406668533079,-0.4068533486312616
33.0,0.32360798959265225,16.168489732811878,46.93285858408737,30.764368851275492,15.249689037463678,1.2339679957714123,119.05940207200472,-0.4474389835534357
37.0,0.3115077839372389,12.783461025617775,46.699348220721426,33.91588719510365,14.509793996522543,0.9353527937338819,90.2475143034136,-0.433150973806113
42.0,0.3236079895926522,24.11587050554831,46.94543333476158,22.829562829213273,11.374687938769668,1.7152515067695202,165.49604163065715,-0.42845277751344457
33.0,0.3236079895926522,5.0,46.733225549454225,41.733225549454225,19.799200372703112,0.7483465600734084,72.2042178486828,-0.4074623294536831
39.0,0.3158185231765851,13.015859490828968,46.755808977641486,33.73994948681252,13.552515737245258,0.849900261739312,82.00262675391751,-0.5176378871703102
36.0,0.32360798959265213,13.878493376851406,46.71359673648978,32.83510335963837,14.65390969957647,1.0149829083605137,97.93062591316416,-0.4418747564572125
37.0,0.32360798959265247,13.794932716898444,46.842327289096765,33.04739457219832,12.582370006165164,0.8678555950988855,83.73504709311597,-0.6023339953959405
36.0,0.323607989592656,11.859376104832736,46.760035334095186,34.90065922926245,14.543381566280228,0.8237282383157755,79.4774190738976,-0.505309478701045
41.0,0.31746912160785856,15.207248189342868,46.80173216480353,31.594483975460662,12.261892679842788,0.8161738144625275,78.74853048841696,-0.5329654667255295
47.0,0.017969856956910783,43.08687311819734,49.93172823057285,6.844855112375512,3.0604609002419636,,,-0.5674090550991575
35.0,0.3236079895926522,5.0,46.84145923814836,41.84145923814836,20.829023453885352,0.6527544322748442,62.98101139803834,-0.41113211748060063
46.0,0.03293648860865804,43.04284682805565,49.795035364708426,6.752188536652774,2.7237935838963736,,,-3.4770644739260312
45.0,0.31609177531367255,42.008353919475276,48.90848471577231,6.900130796297034,2.6675852920712444,,,-0.39391067517671974
37.0,0.3236079895926522,10.931351101084868,46.85230641153591,35.92095531045105,18.727667309915674,1.0643576812838924,102.69455087867635,-0.3865214107537803
37.0,0.3236079895926522,15.056808118310808,46.871383562002585,31.814575443691776,16.676380510176678,1.2674629697451922,122.29116463586487,-0.3847417168173199
41.0,0.32360798959265225,20.677673679179062,46.8049406533852,26.12726697420614,9.401314666561085,1.0789526065648314,104.10274224440775,-0.5661787296035996
41.0,0.32360798959265225,14.137278738093649,46.80085622291995,32.6635774848263,11.653991034918917,0.8025937436449165,77.43825735557976,-0.5863262849123145
41.0,0.32360798959265225,33.16333874586988,47.78328382337845,14.619945077508568,6.211874992155863,3.089189888384368,298.0604863807657,-0.5084479410500986
49.0,4.198599673012202e-05,7.075932784039691,60.0,52.92406721596031,5.083694217779701,0.23438605736105916,22.614738744481794,-0.8828210797295829
40.0,0.3236079895926522,11.403929797715344,46.890070984224856,35.48614118650951,16.8078391299935,0.9997232578343244,96.45829853214478,-0.4925117193838745
32.0,0.3236079895926522,10.091508632452939,46.79757769141604,36.706069058963095,19.933466968381897,1.0869427201713802,104.87366835573562,-0.33956590577850776
47.0,0.010957479109482582,43.084048114383194,50.8355981565818,7.751550042198609,3.336973298284768,,,-5.932772196533551
41.0,0.3236079895926559,23.174282990744885,46.78479632806459,23.610513337319702,9.22667991332677,1.224788323885633,118.1737014301053,-0.480440038292541
37.0,0.3236079895926522,14.706712016305705,46.74641147035643,32.03969945405072,13.911116723027995,0.9820759246181157,94.7555955867789,-0.4618905527585697
43.0,0.3067096929832907,23.085554599115692,46.92690881370998,23.841354214594286,7.432262397604475,1.1653879622813872,112.44245754071964,-0.6310603872449527
38.0,0.3164090513729542,14.83127146366817,46.72196806186977,31.890696598201597,13.507730389066964,0.948064414959377,91.47399507735548,-0.4531613962856392
43.0,0.3135467879340383,34.01803497977626,47.49809865209716,13.480063672320902,5.342912024073776,2.2930099992112085,221.24106977389346,-0.623776862945887
24.0,0.3236079895926522,5.0,46.78416012641091,41.78416012641091,24.52698452336856,0.9338993941496014,90.1072830445243,-0.26912889388580036
34.0,0.32360798959265213,15.287120210696466,46.89062922489561,31.603509014199147,15.721722348872174,1.1773157273003823,113.59330794857738,-0.435279405938881
44.0,0.3236079895926522,14.82111236298425,46.83554696890269,32.01443460591844,12.842680072557826,0.9052913789833584,87.34703870120934,-0.5581180530960607
27.0,0.3236079895926522,6.114598528530249,46.833689719998446,40.719091191468195,22.448005091337393,0.9682661881874376,93.42316316726492,-0.3354929626556834
38.0,0.32360798959265213,26.432944295278237,47.4553553502784,21.022411055000166,9.627863151391878,1.907399437764063,184.03543475266562,-0.5134274555905949
32.0,0.3236079895926522,10.984139308042796,46.87854796751869,35.8944086594759,19.153302807167616,1.0568523651808237,101.97040045447177,-0.3828798938010033
39.0,0.32360798959265225,29.331294473792845,47.63003756161384,18.298743087820995,8.369446561744127,2.5274352464918364,243.85958975776484,-0.5306613557550558
23.0,0.3236079895926523,5.0,46.87723021001061,41.87723021001061,26.389574262911907,0.688326787265631,66.4132100693244,-0.24215862506145208
24.0,0.32360798959265225,5.0,46.74252484002359,41.74252484002359,25.68988863396116,0.589542614520544,56.882019162014686,-0.23026561550711347
34.0,0.3236079895926522,15.514391505092224,46.82236115696897,31.307969651876743,17.425621498910377,1.3270372091052562,128.03918512052064,-0.3073782853121977
31.0,0.32360798959265225,7.351637701254766,46.869955408904026,39.51831770764926,18.333929846481983,0.8154978780016973,78.68331275899376,-0.49791531796405475
47.0,0.005927755823864335,43.105709121998764,51.79339870489498,8.687689582896219,3.751314256105985,6.212126892954284,599.3770632666941,-1.289251963724699
41.0,0.3236079895926522,29.860487173397093,47.64459234230176,17.78410516890467,7.937435360848788,2.577209486041298,248.66205726069467,-0.5981180861055985
40.0,0.3236079895926522,15.066997154557729,46.86490286732144,31.79790571276371,15.769489273433415,1.1286291965749617,108.89578803153519,-0.4293067040579574
46.0,0.03652341624820346,43.03749054481329,49.9101176861092,6.872627141295915,2.9164509250812074,,,-1.2925465438938262
27.0,0.3236079895926522,7.593530417070067,46.74169082677339,39.14816040970332,23.011893895520647,1.0626235898965577,102.52723707116937,-0.26897663746786044
44.0,0.3192539506278194,39.17743796281466,48.597457683887896,9.420019721073238,2.9219531124949896,5.841419509565528,563.60936138043,-0.24223528940237696
33.0,0.3236079895926531,17.303911963845003,46.856293715156355,29.55238175131135,14.69992068966394,1.2433987244501743,119.96932592857506,-0.4194220377299519
47.0,0.009000360329604011,43.09382179999838,51.423918984391044,8.330097184392663,3.619141675443295,,,-1.0842930157099067
37.0,0.32360798959265213,13.958975464042316,46.760642969304584,32.801667505262266,13.525527627585305,0.8790159269614067,84.81185171287133,-0.5012554850381885
46.0,0.11308242807636545,42.7116234697685,49.47115527862556,6.759531808857062,2.5169922860562366,,,-1.98864467594282
42.0,0.3236079895926522,14.068243653808914,46.838594955083416,32.7703513012745,11.661696158938092,0.8450259149811601,81.53232540695723,-0.6214656347003845
40.0,0.3236079895926522,17.241737409364564,46.82732169927498,29.585584289910418,14.392196075315344,1.2627616159966337,121.8375545194352,-0.41822269043956495
46.0,0.08135921794720727,42.82419019998886,49.43545583027751,6.611265630288649,2.4887473655753922,,,-0.38476710354826543
37.0,0.3236079895926525,18.297092616618354,46.859396662044226,28.562304045425872,12.101180025756825,1.1182761514480146,107.89687447246169,-0.5354817639836461
30.0,0.3236079895926522,13.625115378994128,46.783110145873145,33.157994766879014,17.788384844617834,1.2303927914716215,118.7144484851394,-0.33597315597561733
24.0,0.32360798959265274,5.0,46.84869026674109,41.84869026674109,26.166397857353406,0.5922418666190584,57.142456500739854,-0.24344249817460734
44.0,0.3078008049956882,41.257910979893246,48.86340224079749,7.605491260904245,2.75453825049712,,,-0.23056421073248026
45.0,0.2305433944716838,42.06150185348297,48.90674878055395,6.845246927070974,2.6547584416089904,,,-0.0425685083430815
45.0,0.2039094685578684,42.21839266072543,48.941983480519895,6.723590819794467,2.433838303887896,,,-0.06006685602157631
35.0,0.3236079895926522,15.86356663707112,46.83231936905305,30.968752731981933,14.601490705845102,1.158938092299157,111.82014183548416,-0.4517053574967937
40.0,0.3236079895926522,16.289443702768903,46.71821497397592,30.428771271207015,14.886543316072828,1.2656605998033656,122.11726297202773,-0.37685629904632145
50.0,7.789468004226484e-06,28.336254631549227,60.0,31.663745368450773,14.484416367640051,0.7918013727963474,76.39695545425558,-0.13499422475354905
32.0,0.3236079895926522,5.0,46.89398740050477,41.89398740050477,23.72210776890156,0.8524155476489572,82.24531411490963,-0.32694884296878673
35.0,0.3236079895926523,5.976906459714321,46.81826845258797,40.84136199287365,16.758709477999748,0.6636349553834264,64.0308186701699,-0.515576319549031
46.0,0.08672710830310813,42.80978662914783,49.55067707227077,6.740890443122943,2.525843395433533,,,-0.3361324515480306
31.0,0.3236079895926522,5.394152136375058,46.87526641543497,41.481114279059916,21.772898548386827,0.8993233092878494,86.77120949663815,-0.38174782332304524
32.0,0.3236079895926522,5.010627037336622,46.91492888230172,41.904301844965104,21.434122813227756,0.8417529240283697,81.21653087487725,-0.4022011066100916
45.0,0.24404963950999584,42.12972108448365,48.93916684152782,6.809445757044173,2.532718339483708,,,-1.5902144064035466
48.0,0.00034442904745119374,43.12076752960972,54.37552220601025,11.25475467640053,4.709438517969339,4.336052671582362,418.3640420176242,-2.86141191444069
38.0,0.3236079895926522,26.01419455763394,47.16931714859922,21.15512259096528,12.904141715964599,2.6488067090421628,255.57011532193306,-0.5734444933273977
36.0,0.3236079895926522,6.183033537762721,46.830884841652356,40.64785130388964,17.65827810342544,0.736981661261589,71.10767558682441,-0.5183391509853669
30.0,0.32360798959265213,12.272896214183522,46.61506230404767,34.34216608986415,16.65717567255818,1.1001377840560913,106.14679409465197,-0.31413294635766187
35.0,0.3236079895926522,9.487502551029952,46.82287976520878,37.335377214178834,16.6252270020815,0.8483921629766678,81.85711784480378,-0.5020256086759016
36.0,0.3236079895926522,11.521244738732241,46.865059565014505,35.34381482628226,14.984821155595249,0.8726364045888868,84.19632349675874,-0.5610259532262633
47.0,0.00459030572118502,43.11367361287334,51.8131819988384,8.69950838596506,3.6540120791165975,6.496729848197431,626.8369794033291,-1.840433210406653
38.0,0.3236079895926522,17.878456361985943,46.81749057542161,28.939034213435665,11.850325583470173,1.0775625114203207,103.96861891438964,-0.523778093110973
24.0,0.32360798959265225,5.306325427535534,46.667802259163366,41.36147683162783,23.385190394580825,1.0228134433753704,98.68615508407261,-0.254115696251949
42.0,0.3236079895926522,23.1863388938237,46.99721847223201,23.810879578408308,10.338590420802284,1.1798747537250955,113.84021561316584,-0.7286515310168493
31.0,0.3236079895926524,16.12056271671496,46.837820639989324,30.717257923274364,17.015035152210146,1.4336596841781142,138.32665462792534,-0.3214866716093763
34.0,0.32360798959265236,11.927323934321095,46.9205473380559,34.9932234037348,15.0617780143711,0.8978000261977314,86.62423552768811,-0.5566021742897272
29.0,0.32360798959305154,10.498278920436443,46.86412685826525,36.36584793782881,19.447195512694908,1.0629574231420873,102.55944697186429,-0.3665651071831582
36.0,0.3236079895926522,17.776011527531555,46.92651651677743,29.150504989245878,15.249490782542065,1.7452472431784996,168.39018025807752,-0.652472110289803
40.0,0.32360798959265213,31.821519397934335,47.80716584350442,15.985646445570087,7.517831068525339,3.24824182288044,313.40661228061924,-0.4605571791167287
42.0,0.3236079895926522,16.71810931841469,46.850711243126234,30.132601924711544,11.243913081925697,0.9938429412665849,95.89093618810644,-0.6020824166942795
40.0,0.32360798959265213,15.529193260042986,46.76772253925287,31.238529279209885,12.316284645744325,0.9324004994235302,89.96266218687931,-0.5201069158105344
46.0,0.16384428206174623,42.532431681776096,49.262317087904584,6.7298854061284885,2.5174818142424726,,,-0.5737255869534923
36.0,0.3236079895926522,8.305930725596129,46.884019970118295,38.57808924452217,19.332258851257507,0.9176798250650992,88.54233792140609,-0.43679416394282244
24.0,0.3236079895926523,5.0,46.80329786545327,41.80329786545327,25.44122127280852,0.6587236357373513,63.556949994118334,-0.25620838364855275
47.0,0.010416557628965695,43.09231397418288,50.857655607417094,7.765341633234215,3.208401305579919,,,-1.3736118392691434
21.0,0.3236079895926523,5.0,46.853257768985884,41.853257768985884,27.756100701531494,0.6665693754593491,64.3139461911953,-0.19872919535288125
49.0,4.093954030821746e-05,25.838164960676977,60.0,34.16183503932302,4.94354313225319,0.5850530833045402,56.44884674263856,-0.8068005203180947
41.0,0.3236079895926522,18.992512117617334,46.777752632667074,27.78524051504974,12.303902674398216,1.2063404078060032,116.39375424716222,-0.45593234263031884
28.0,0.3236079895926537,5.0,46.85695448297258,41.85695448297258,21.2151162526657,0.7718909690892602,74.47590015257728,-0.40866173324847604
