"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","description"
"Mycgr3G72725",425.231555398403,-0.752566177100472,0.197815243565861,-3.80438920446448,0.000142154520832752,0.00161021031039214,"","FAD binding domain"
"Mycgr3G105677",91212.2654674545,-0.900919415193482,0.236936143694465,-3.8023722389744,0.000143317177830255,0.0016213856150354,"","IgE-binding protein"
"Mycgr3G109128",394.847254877035,0.803450301394153,0.211409618536327,3.80044345643666,0.000144437374416596,0.00163205371902138,"",""
"Mycgr3G72662",201.99033574368,2.41974040198848,0.636902254205421,3.79923353389175,0.000145144275026143,0.00163803140773989,"","phosphorylcholine phosphatase"
"Mycgr3G108594",43.7903828163319,-1.7837747350571,0.469618990674104,-3.79834455266943,0.000145665739622462,0.00164190427929406,"",""
"Mycgr3G100095",404.967532914523,0.704325433597486,0.185502521941287,3.79685098739741,0.000146545818998227,0.00164980494762184,"ADE4","belongs to the purine pyrimidine phosphoribosyltransferase family"
"Mycgr3G108244",25.8391463322899,2.04569928701084,0.539304241665137,3.79321935368914,0.000148706682525354,0.0016680144206772,"",""
"Mycgr3G110230",2084.7114370742,-0.425622987557514,0.112191104634999,-3.79373203376713,0.000148399823888731,0.0016680144206772,"LYS21","Belongs to the alpha-IPM synthase homocitrate synthase family"
"Mycgr3G74194",113.814600640939,-0.893176831187933,0.235457325969738,-3.79337031672027,0.000148616263376772,0.0016680144206772,"","Domain with 2 conserved Trp (W) residues"
"Mycgr3G102005",12873.446001835,0.786910736740459,0.207522279401384,3.79193375771686,0.000149478790237683,0.00167463525462144,"RPL23A","Belongs to the universal ribosomal protein uL14 family"
"Mycgr3G76293",3238.18547494244,0.694140845001119,0.183103155685249,3.79098242410598,0.000150052573655509,0.00167902083936036,"cox5","Cytochrome c oxidase subunit IV"
"Mycgr3G69521",115.464868182048,0.866421556512415,0.228859167947295,3.7858284825712,0.000153197317798615,0.00171181128755086,"","Opioid growth factor receptor (OGFr) conserved region"
"Mycgr3G80798",490.678897894685,0.843026488247337,0.222712274180007,3.78527178778643,0.000153540680151701,0.00171181128755086,"","Transmembrane proteins 14C"
"Mycgr3G90980",43.1218752486228,-1.61085395422071,0.4255550015643,-3.78530142590114,0.000153522381492836,0.00171181128755086,"","Zinc finger, C2H2 type"
"Mycgr3G105182",140244.574355574,-1.12788959607506,0.2980958135952,-3.78364788982473,0.000154546423243042,0.00172094076377893,"",""
"Mycgr3G70925",508.460008400286,-0.937508138082877,0.247921173027641,-3.78147669532991,0.000155900818792966,0.00173224218903659,"ubc8","Belongs to the ubiquitin-conjugating enzyme family"
"Mycgr3G90411",25.5996475064163,2.98076062657733,0.788265291572859,3.78141808150615,0.000155937536617584,0.00173224218903659,"","Group XII secretory phospholipase A2 precursor (PLA2G12)"
"Mycgr3G76728",276.705677183115,1.36702045218297,0.361621795931224,3.78024905457567,0.000156671559679159,0.00173829926877756,"","3-dehydroquinate synthase"
"Mycgr3G72806",19.4157034008764,-2.31202126650024,0.612709759166963,-3.77343633247111,0.00016101432351675,0.00178433321933303,"","Belongs to the GMC oxidoreductase family"
"Mycgr3G45182",9449.99906639871,-0.804756087220294,0.213352987602691,-3.77194665170999,0.000161978892859123,0.00179286493310056,"",""
"Mycgr3G103824",12551.5992251902,0.772024815736341,0.205019193293085,3.76562215144752,0.000166134876017448,0.00183665795107405,"rpl13","Belongs to the eukaryotic ribosomal protein eL13 family"
"Mycgr3G95012",210.005416150634,1.29214834074252,0.343258482742456,3.76435952993478,0.000166976499034268,0.00184374889641076,"","Protein of unknown function (DUF2423)"
"Mycgr3G76263",253.244871350688,0.83311987334899,0.22134334409752,3.76392557339303,0.000167266685543025,0.00184474120618649,"SPT4","The SPT4-SPT5 complex mediates both activation and inhibition of transcription elongation, and plays a role in pre- mRNA processing. This complex seems to be important for the stability of the RNA polymerase II elongation machinery on the chromatin template but not for the inherent ability of this machinery to translocate down the gene"
"Mycgr3G107996",1221.1409194661,0.436819721330738,0.116109428299916,3.76213824946596,0.00016846687638993,0.00185353818957571,"","Prp19/Pso4-like"
"Mycgr3G33861",220.167833348958,-1.56861816414966,0.416926540882509,-3.76233703143331,0.000168332994699998,0.00185353818957571,"","SUR7/PalI family"
"Mycgr3G42881",47.7440712413323,1.35267181994816,0.35971747476707,3.76037283377481,0.000169660304810578,0.00186444122553773,"","Protein kinase domain-containing protein"
"Mycgr3G95182",824.885515755033,0.555802898175739,0.147850702302095,3.75921716651775,0.000170445842630145,0.00187084119759357,"","Domain of unknown function (DUF4748)"
"Mycgr3G108339",307.716642375826,0.830913695197361,0.221194184597429,3.75648978615606,0.000172313300713508,0.00188908712651273,"","U1 small nuclear ribonucleoprotein of 70kDa MW N terminal"
"Mycgr3G98291",109.878604390701,-1.00818165843602,0.268420797827702,-3.75597444980087,0.000172668310023219,0.00189072826040882,"","Major Facilitator Superfamily"
"Mycgr3G68377",1684.01569930432,-0.878943739715775,0.234058998421274,-3.75522302344384,0.000173187192029516,0.00189415778075988,"","NAD dependent epimerase dehydratase"
"Mycgr3G107363",951.888392879289,-0.739479467598031,0.196961946104587,-3.75442811275518,0.000173737697291579,0.00189792461964194,"","Belongs to the peptidase A1 family"
"Mycgr3G67922",151.376625130239,-1.44701653877615,0.385486599688268,-3.7537401817503,0.000174215443115284,0.00190088864413347,"","Alpha/beta hydrolase family"
"Mycgr3G105388",8743.91737122434,0.772396775596249,0.205848909821611,3.75225098964872,0.000175253874158233,0.00190995612677298,"RPL25","Ribosomal protein L23, N-terminal domain"
"Mycgr3G106659",121.669813192122,1.08747288389183,0.29044142396945,3.74420724505957,0.000180964239857852,0.00196985778351177,NA,NA
"Mycgr3G78728",15079.3306826059,-0.489948314043087,0.130940983799082,-3.74174914398744,0.000182743884044779,0.00198688126111968,"PMP3","Proteolipid membrane potential modulator"
"Mycgr3G102848",13926.1864031724,0.734660415871816,0.196556412264547,3.73765682537505,0.000185743233713115,0.00201711018781141,"RPL3","Belongs to the universal ribosomal protein uL3 family"
"Mycgr3G71246",102.841120543856,1.19126828835067,0.318870134153176,3.73590424676906,0.000187041837127783,0.00202882011555919,"PRI2","DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments made during discontinuous DNA replication"
"Mycgr3G100367",1890.45106282474,0.822798881225714,0.220280554606618,3.73523156728512,0.000187542533234213,0.0020318578688869,"ARO8","Aminotransferase class I and II"
"Mycgr3G110145",679.324355742161,-1.17793932758759,0.315619467592552,-3.73215041699596,0.000189852071986937,0.00205446266854019,"","-domain-containing protein"
"Mycgr3G92097",860.38001202223,-1.17375443950769,0.314828933418592,-3.72822925378045,0.000192829924609327,0.00208423799967992,"","Belongs to the glycosyl hydrolase 5 (cellulase A) family"
"Mycgr3G55269",1197.3002127628,0.438400156671493,0.117604827978036,3.72773944921179,0.00019320496617621,0.00208584353284492,"tif224","Belongs to the eIF-2B alpha beta delta subunits family"
"Mycgr3G74360",138.33145534509,1.18295491870333,0.317382590774693,3.72722056309352,0.000193603023055019,0.0020876934886577,"NOP2","Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family"
"Mycgr3G89777",18.7860929591957,-2.62338348120101,0.70485242455954,-3.72189041250777,0.000197736842826025,0.00212977612349107,"","bZIP Maf transcription factor"
"Mycgr3G106587",11.9601587431866,2.42466057534831,0.651689274294517,3.7205776909143,0.000198767581752484,0.00213588175071018,NA,NA
"Mycgr3G86557",495.221607615339,-0.685310195794453,0.184190065929864,-3.72066860574015,0.000198696033741016,0.00213588175071018,"","Dopa 4,5-dioxygenase family"
"Mycgr3G93625",21.2217848615555,3.56121279143524,0.958189318512996,3.7166066482163,0.000201916431408794,0.0021671892970205,"",""
"Mycgr3G69992",1128.54401655203,0.456886427099796,0.123015308036111,3.71406156188039,0.000203959143127601,0.00218656548202803,"MNP1","Ribosomal protein L7/L12 dimerisation domain"
"Mycgr3G86961",68888.3950593117,-0.764113816251471,0.205805369304847,-3.71279825610204,0.000204980279248215,0.00219495743208932,"",""
"Mycgr3G102658",714.413382631393,0.585686019721689,0.157770055581546,3.71227618297294,0.000205403674202044,0.00219693662686019,"",""
"Mycgr3G108762",365.106455078933,0.649304157913298,0.174946931228535,3.71143496689923,0.000206087618822583,0.00220169475839578,"","ZIP Zinc transporter"
"Mycgr3G93710",119.288861263715,-1.46718731102905,0.395398232224033,-3.71065723479953,0.000206721850802806,0.00220591138359564,"",""
"Mycgr3G78715",1261.69041752987,-0.846736557176418,0.228651410987522,-3.70317661071693,0.000212916546047619,0.00226938480619505,NA,NA
"Mycgr3G92640",5928.14533453699,-1.61277014154988,0.435868814384138,-3.7001273968835,0.000215491261094203,0.00229417228140638,NA,NA
"Mycgr3G21233",301.681545142347,-0.836404776731863,0.22608495956262,-3.69951534303723,0.000216011581768235,0.00229705618533912,"","Transmembrane amino acid transporter protein"
"Mycgr3G106942",311.008337621888,-0.765042345926639,0.206983410967056,-3.69615295425007,0.000218891128425654,0.00232499238947156,"","Belongs to the short-chain dehydrogenases reductases (SDR) family"
"Mycgr3G36941",139.143729450425,-1.84609793477513,0.500358580786682,-3.68954986616323,0.000224651192200663,0.00238342491817501,"",""
"Mycgr3G106893",650.047883623774,0.638918401130856,0.173209303215521,3.68870718413932,0.000225396441917721,0.00238857978552393,"NOP58","NOSIC (NUC001) domain"
"Mycgr3G110276",993.263535222207,-0.747001864055821,0.202565943060887,-3.68769721488319,0.000226292694165264,0.00239445074463541,"","integral membrane protein"
"Mycgr3G75805",1085.51049345177,-0.767407102540701,0.208110551705607,-3.68749732414469,0.000226470474381305,0.00239445074463541,"cprA","belongs to the flavoprotein pyridine nucleotide cytochrome reductase family"
"Mycgr3G106219",7882.74030738429,-0.714615232196828,0.193818773631892,-3.68702793236145,0.000226888460814517,0.00239611907756983,"","Splits internally a 1,3-beta-glucan molecule and transfers the newly generated reducing end (the donor) to the non- reducing end of another 1,3-beta-glucan molecule (the acceptor) forming a 1,3-beta linkage, resulting in the elongation of 1,3- beta-glucan chains in the cell wall"
"Mycgr3G110516",121.497644349935,-1.29078085521617,0.350163922281534,-3.68621886231435,0.00022761062587686,0.0024009922722795,"",""
"Mycgr3G104155",14429.9640058747,0.708752149386744,0.192496704862463,3.68189237261564,0.000231509147287204,0.0024393223539678,"RPS6","Belongs to the eukaryotic ribosomal protein eS6 family"
"Mycgr3G105871",5.09573644545583,4.18103359270264,1.13593341003675,3.68070307269805,0.000232591733731767,0.00244792831535525,"","Belongs to the glycosyl hydrolase 12 (cellulase H) family"
"Mycgr3G83064",40173.5921229712,-0.86158591876588,0.234193174472926,-3.67895401181081,0.000234192488875538,0.00246196190645528,NA,NA
"Mycgr3G93770",111.049316071274,-0.95463982372002,0.25966000678309,-3.67649926358313,0.000236456537554618,0.00248292845420807,"","Major Facilitator Superfamily"
"Mycgr3G31949",67.3534659525886,1.27096151651014,0.346012038415683,3.67317137961329,0.000239558698766107,0.00251263787806045,"","Belongs to the arginase family"
"Mycgr3G68887",2030.73005061556,0.790733108048457,0.215389875411201,3.67117120309795,0.000241441537203433,0.00252950525154313,"TUF1","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis"
"Mycgr3G65279",433.205819370003,0.63461685141865,0.173070839878537,3.66680402004192,0.000245600879557869,0.00256724006793237,"","PLD-like domain"
"Mycgr3G74808",321.345979982957,-0.572241059162185,0.156051623427302,-3.66699843676262,0.000245414294812117,0.00256724006793237,"","Inositol polyphosphate phosphatase, catalytic domain homologues"
"Mycgr3G77647",35.0649151514281,-1.3350024211454,0.364273376437169,-3.66483665153517,0.000247496494761496,0.00258119503993048,"BGL1","Glycoside hydrolase family 3 protein"
"Mycgr3G79263",43.7906528517648,1.17592453018347,0.320846477013753,3.66506916681235,0.000247271746717051,0.00258119503993048,"",""
"Mycgr3G73517",37.4378630416567,1.75912729375934,0.480046223549039,3.66449564117785,0.000247826460179358,0.00258171252465125,"","CorA-like Mg2+ transporter protein"
"Mycgr3G107930",124.056577076504,1.15216609615443,0.314582519411254,3.6625242187987,0.000249742132680175,0.00259579604949406,"","Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family"
"Mycgr3G45188",48.9829856887221,1.53674911784753,0.419572512596873,3.66265442017657,0.000249615186148684,0.00259579604949406,"","Major Facilitator Superfamily"
"Mycgr3G74675",292.653811476314,-0.732904597208852,0.200351291678774,-3.65809768965168,0.000254094203124698,0.0026350827889362,"exo2","Multifunctional protein that exhibits several independent functions at different levels of the cellular processes. 5'-3' exonuclease component of the nonsense-mediated mRNA decay (NMD) which is a highly conserved mRNA degradation pathway, an RNA surveillance system whose role is to identify and rid cells of mRNA with premature termination codons and thus prevents accumulation of potentially harmful truncated proteins"
"Mycgr3G95533",42.7759844749219,1.50205779647429,0.410598526956354,3.65821525860944,0.000253977698079928,0.0026350827889362,"",""
"Mycgr3G100649",96.8981081402352,-2.12430058656681,0.580846769209231,-3.65724783054032,0.000254937863380719,0.00264085802460409,NA,NA
"Mycgr3G46697",1724.43635899874,-0.273373181102025,0.0748020920672689,-3.65461945711602,0.000257563720243744,0.00266506101092656,"VMA1","ATPsynthase alpha/beta subunit N-term extension"
"Mycgr3G69696",203.962485590394,0.763034381967028,0.208910215971295,3.65245126199033,0.000259748906603678,0.00268465508520008,"","Glutathione S-transferase, N-terminal domain"
"Mycgr3G65937",294.856688439111,-0.806750532028234,0.220980721324893,-3.65077336697676,0.000261451868735466,0.00269922674796515,"MHP1","cell wall biogenesis protein mhp1"
"Mycgr3G52069",49.8607161994424,-1.31614366411489,0.360753985895296,-3.64831357538177,0.000263967339294216,0.00272214471171381,"","Secretory lipase"
"Mycgr3G90681",18.8994403225685,-2.38861130676128,0.654940095718188,-3.64706836911855,0.000265249364726529,0.00273230581629374,NA,NA
"Mycgr3G111549",49.982602430217,1.74562975616912,0.478912124186257,3.64498969228478,0.000267402518948356,0.0027483368270038,"","Shugoshin C terminus"
"Mycgr3G73568",6.32361339824434,3.86414214686222,1.06005138687355,3.6452404050514,0.00026714195715927,0.0027483368270038,"",""
"Mycgr3G45881",844.695930125614,0.506860023377849,0.139249139970546,3.63995083549571,0.000272690102370792,0.00279832082225206,"","May be involved in the degradation of misfolded endoplasmic reticulum (ER) luminal proteins"
"Mycgr3G95343",326.514287928526,0.727085515313978,0.199760967117866,3.63977770935086,0.000272873504005033,0.00279832082225206,"","FUN14 family"
"Mycgr3G65302",1100.00605807459,-0.865250464391871,0.237909460534824,-3.63688969092181,0.000275950035193121,0.0028267228855322,"","Belongs to the thiolase family"
"Mycgr3G96248",31.2775994562669,-1.78775100407341,0.491635599837542,-3.6363335052713,0.000276546245976855,0.00282968264355651,NA,NA
"Mycgr3G107208",200.671678124976,-1.56941175716756,0.431680751947176,-3.63558428326591,0.000277351293260975,0.00283434124084668,"","Alpha galactosidase A"
"Mycgr3G69821",72.4785952751367,-1.02157324845133,0.281011951919287,-3.63533736367465,0.000277617091893116,0.00283434124084668,"",""
"Mycgr3G110994",526.661127395398,-0.451020775580015,0.124132104946174,-3.63339343818899,0.000279717999173578,0.00284947240529809,"CDS1","Belongs to the CDS family"
"Mycgr3G33741",220.923828898698,0.55072620166194,0.151571367760415,3.63344482404131,0.000279662272465851,0.00284947240529809,"","NAD dependent epimerase/dehydratase family"
"Mycgr3G57734",10997.749669297,0.913351059538618,0.251481482115983,3.63188196543785,0.000281361816636751,0.00285989069471064,"cpc2","WD domain, G-beta repeat"
"Mycgr3G77663",576.093608874092,-0.723817179187232,0.199294295286031,-3.63190114472869,0.000281340901421688,0.00285989069471064,"","Male sterility protein"
"Mycgr3G69755",531.309286928159,-0.610716988247068,0.168431256026951,-3.62591245029572,0.000287942905618031,0.00292355702076786,"","Isochorismatase family"
"Mycgr3G97868",24.5880772324701,1.29852427633742,0.358190839334021,3.62523027878588,0.00028870407918479,0.00292805712027833,NA,NA
"Mycgr3G104160",593.229179894987,0.534988345051938,0.147585870208495,3.62492929909996,0.000289040514199062,0.002928244329218,"GPI17","Phosphatidylinositol-glycan biosynthesis class S protein"
"Mycgr3G103545",270.212425261745,0.644760740467036,0.178021638813149,3.62181106052941,0.00029254776117334,0.00296051904686296,"",""
"Mycgr3G106099",108.862138751674,-1.10274614241363,0.304519072620354,-3.6212711831959,0.000293159023360321,0.00296344834920439,NA,NA
"Mycgr3G111794",10.9554104357007,3.37444026398447,0.932205717076101,3.61984506442261,0.000294779468676897,0.00297492099810921,NA,NA
"Mycgr3G32046",120.423833004869,-1.08076242300271,0.298577557632638,-3.61970414512013,0.000294940044659975,0.00297492099810921,"","Pyridine nucleotide-disulphide oxidoreductase"
"Mycgr3G102589",2396.37500538873,-0.521888067478916,0.144483344926294,-3.61209845844274,0.000303729195764308,0.00306022118576971,"GPX2","Belongs to the glutathione peroxidase family"
"Mycgr3G67403",182.324141889159,0.970571991767596,0.268933291350887,3.6089692982683,0.000307415985345357,0.00309398230496764,"","Nucleolar protein,Nop52"
"Mycgr3G99725",190.043243578995,-0.660646290171617,0.183072208992512,-3.60866509344758,0.000307776626857236,0.00309423030210512,"TPK2","Extension to Ser/Thr-type protein kinases"
"Mycgr3G109022",210.662640264257,-0.764145110878338,0.211786185507015,-3.60809704867661,0.000308451117193772,0.00309762959458827,"","INO80 complex subunit Ies4"
"Mycgr3G71299",410.421290277956,-0.728858879029647,0.202045414034962,-3.60740124942171,0.000309279187779618,0.0031025621353622,"MKK1","Kinase-like"
"Mycgr3G55886",977.860573056756,0.635748148009214,0.176259551678491,3.60688621952733,0.000309893464827749,0.00310534158607045,"lsm7","snRNP Sm proteins"
"Mycgr3G106533",17683.1238182425,0.708361540830369,0.196546248688789,3.60404508127747,0.000313302677743382,0.00313609169493348,"RPS9B","Belongs to the universal ribosomal protein uS4 family"
"Mycgr3G101652",12226.3592623737,-0.780357072753002,0.216681308564607,-3.60140465240141,0.000316502500853826,0.00316468135761442,NA,NA
"Mycgr3G64297",169.550446927402,-0.826819834436745,0.229612317423027,-3.60093850241253,0.000317070575663171,0.00316692291896111,"PEX19","Pex19 protein family"
"Mycgr3G101384",532.832599582555,-0.788702534644671,0.219176622827362,-3.59847927425136,0.000320083353264379,0.00319355102948176,"YME2","RNA12 protein"
"Mycgr3G66746",2905.22992162603,0.572666843325091,0.159301071934175,3.59487124833486,0.000324552040661005,0.00323463175589523,"TIM11","ATP synthase E chain"
"Mycgr3G37073",781.664268648744,-2.67124047681211,0.744657343743076,-3.58720759186355,0.000334238221306327,0.00332756732974051,"",""
"Mycgr3G31431",359.280341053027,0.671672021105631,0.187281430113521,3.5864315041726,0.000335234067186369,0.00333387745650029,"rpc25","RNA polymerase III subunit Rpc25"
"Mycgr3G49727",1275.74494867886,-1.58810387497693,0.443194299647225,-3.58331295380161,0.000339263729377238,0.00337031249604637,"","Peptidase family S41"
"Mycgr3G34200",415.920422576355,0.757266790129165,0.211384338708583,3.58241672375333,0.000340430157213823,0.00337825573036864,"",""
"Mycgr3G103221",4105.50536443633,-0.803358966937166,0.224298464619356,-3.58165165464016,0.00034142884871402,0.00338451912573457,"LEU2","Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate"
"Mycgr3G91494",73.4233397226662,1.49954407270576,0.418763105161625,3.58088870347591,0.000342427504529036,0.00339076869807301,"","Hexapeptide repeat of succinyl-transferase"
"Mycgr3G71081",487.239776223395,0.923929274014738,0.258170600218262,3.57875479715208,0.000345235184589118,0.00341489883445885,"","FAD binding domain"
"Mycgr3G107834",378.360376944318,0.650617568505629,0.181856696954076,3.5776387639435,0.000346712163993248,0.0034258286676114,"","Glucose inhibited division protein A"
"Mycgr3G101069",383.25587982607,1.13666383422247,0.317829260720594,3.57633476428629,0.000348445388945313,0.00343683093482105,"","Belongs to the nucleosome assembly protein (NAP) family"
"Mycgr3G74201",543.696161524949,0.461543214284028,0.129058243523704,3.57623970141246,0.000348572059194577,0.00343683093482105,"","WD domain, G-beta repeat"
"Mycgr3G93689",113.660118136562,0.804039721090852,0.224877138788764,3.57546225206165,0.000349609619750489,0.00343969550030155,"","Predicted ATPase of the ABC class"
"Mycgr3G99699",249.383928454957,-0.876438546672587,0.245121748451713,-3.57552339687736,0.000349527913170428,0.00343969550030155,"ATG3","Autophagy-related protein 3"
"Mycgr3G17425",97.5184388691709,0.990611258479616,0.277519807264671,3.56951551762526,0.000357642033521075,0.0035149685023432,"CALML4","Calcium-binding protein"
"Mycgr3G92250",110.970958776576,-1.0553873998068,0.295720138168417,-3.56887226667579,0.000358521158030025,0.00351985217942271,"","SAD/SRA domain"
"Mycgr3G74913",947.55537256104,0.521132528670637,0.14603432661172,3.56856186324081,0.000358946105721793,0.00352027123279232,"mrpl7","ribosomal L5P family C-terminus"
"Mycgr3G75116",424.229713676204,0.668145173367183,0.187317948942945,3.56690417089017,0.000361223500876212,0.00353883746762664,"MRPL2","Ribosomal L27 protein"
"Mycgr3G99129",1044.93010001971,0.689206507586706,0.193256427759747,3.56627986751114,0.000362084687501911,0.0035435046622796,"","Pfam:RRM_6"
"Mycgr3G95636",98.7010674044524,-1.04119057212989,0.292027150106103,-3.5653896281616,0.000363316036935414,0.00355178066256712,"","Carbohydrate esterase family 1 protein"
"Mycgr3G43835",591.123144191873,1.03235696174448,0.289660855828806,3.56401958003816,0.000365218693783534,0.00356659485795606,"","DNL zinc finger"
"Mycgr3G73287",44.9635777817087,2.0906728720173,0.586850381408913,3.56253133379244,0.000367296052887202,0.00358308193965916,"","Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family"
"Mycgr3G74684",473.465603550183,0.791607762270692,0.222341528731744,3.56032346627323,0.000370398250795203,0.00360952115510373,"","Methyltransferase small domain"
"Mycgr3G84825",175.993665998726,0.647777799344137,0.18196543228766,3.55989481738542,0.000371003362819698,0.00361159616089493,"GPI12","GlcNAc-PI de-N-acetylase"
"Mycgr3G93675",374.754396831259,0.706112666524112,0.198573680016607,3.55592275101644,0.000376654747478706,0.00366273872178606,"HEM4","Uroporphyrinogen-III synthase HemD"
"Mycgr3G103608",47.3694865936543,-1.45980573591627,0.410668134410345,-3.55470905482433,0.000378397558717106,0.00367580497703147,"","AMP-binding enzyme"
"Mycgr3G65806",5614.17324494506,-1.31051400175024,0.368701160332936,-3.55440704490013,0.000378832400559404,0.00367615129267813,"","Ferric reductase like transmembrane component"
"Mycgr3G103968",324.505209448379,-1.43752884854131,0.404538150452456,-3.55350625629128,0.000380132155468375,0.00368488107337712,"","Acyltransferase family"
"Mycgr3G102922",10318.7726367758,0.782352823056541,0.220389127141821,3.54987032800895,0.000385420947727763,0.00373222030244477,"rpl35","Ribosomal L29 protein"
"Mycgr3G95666",55.8199531648249,0.937844578013931,0.26429787339999,3.5484378513882,0.000387523437799009,0.00374863796080996,"","Pfam:DUF2036"
"Mycgr3G50542",110.612201014342,-0.920885346164345,0.259549995559181,-3.54800755893047,0.000388157081585007,0.0037488614126239,"","OPT oligopeptide transporter protein"
"Mycgr3G96217",703.552002839679,-0.417082758645216,0.117558655480284,-3.54786941838721,0.000388360711004799,0.0037488614126239,"FIS1","Has a role in mitochondrial fission"
"Mycgr3G34437",9685.50658282774,0.733219931716638,0.206750133913087,3.54640607887039,0.000390523920551087,0.00376185646899054,"RPL20B","Belongs to the eukaryotic ribosomal protein eL20 family"
"Mycgr3G98343",4460.81322935769,0.410552525518263,0.115757287184399,3.54666678447864,0.000390137705067438,0.00376185646899054,"GSP1","GTP-binding protein involved in nucleocytoplasmic transport. Required for the import of protein into the nucleus and also for RNA export. Involved in chromatin condensation and control of cell cycle"
"Mycgr3G35446",82.3748834294109,1.11573076274092,0.314695601491474,3.54542852665563,0.000391975273306413,0.00377189163205721,"","Glycosyl hydrolase family 92"
"Mycgr3G43512",243.147071244896,0.839119864889169,0.236718408691694,3.54480189997412,0.000392908262983693,0.00377692295805515,"","Luciferase-like monooxygenase"
"Mycgr3G69100",179.057340425672,-1.40144826854887,0.395599304287924,-3.5425953821417,0.000396210109535511,0.00380469123953339,"",""
"Mycgr3G60583",7713.93740268936,0.742061615718586,0.209569891935386,3.54087893478218,0.000398796519912971,0.00382267367902652,"RPL38","Belongs to the eukaryotic ribosomal protein eL38 family"
"Mycgr3G62211",1214.50379567793,-0.673622348931264,0.190245703194007,-3.54080190838436,0.000398912955320283,0.00382267367902652,"KRE2","Glycosyltransferase family 15 protein"
"Mycgr3G105721",4767.46930814837,0.954832904449688,0.269819145136314,3.53878856137989,0.000401967679289826,0.00384794216068608,"hsp10","Belongs to the GroES chaperonin family"
"Mycgr3G98854",89.2057330070696,1.75624695836091,0.496400879522425,3.53796101258029,0.000403229592496522,0.00385601382897245,"puf6","CPL (NUC119) domain"
"Mycgr3G74291",1196.37259910023,-0.75235449332193,0.212919928318387,-3.5335090485138,0.000410082052301994,0.00391747470917952,"","Alanine dehydrogenase/PNT, C-terminal domain"
"Mycgr3G90417",141.695064389399,-1.55946432426727,0.44176570235819,-3.53007106695402,0.000415448056928832,0.00396462295985245,NA,NA
"Mycgr3G64973",490.000788558681,-0.619245470643411,0.175457607416874,-3.52931673787235,0.000416634153967438,0.0039718260081637,"","ER lumen protein retaining receptor"
"Mycgr3G105487",83229.4311241056,-1.4323559191128,0.406004149364696,-3.5279341882444,0.000418816270647959,0.00398437916983167,"","Carbohydrate-binding module family 50 protein"
"Mycgr3G95071",5533.82780597047,0.583394273718444,0.165363102067856,3.52795917845718,0.00041877673335762,0.00398437916983167,"ndk1","Nucleoside diphosphate kinase"
"Mycgr3G24171",427.92336372987,0.837673914138471,0.237512759940474,3.5268585752968,0.00042052131742193,0.00399235135272016,"","Monocarboxylate transporter"
"Mycgr3G33739",358.406072099743,0.763234985064834,0.216396606147249,3.52701920170357,0.000420266283595061,0.00399235135272016,"","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family"
"Mycgr3G50126",1887.8972110806,0.352212721966161,0.0999728125266942,3.52308505747115,0.000426554443085606,0.00404545815280674,"EFM5","NAD(P)H-binding"
"Mycgr3G88113",566.315606260625,-0.422016372554748,0.119837088524606,-3.52158399165459,0.000428976749489965,0.00406424576754433,"CSR1","Divergent CRAL/TRIO domain"
"Mycgr3G15902",247.085327775114,0.607523152147919,0.172566269902413,3.52052085550366,0.000430700120997965,0.00407637966523151,"FMT1","Formyl transferase"
"Mycgr3G76905",284.956300813692,0.595390697822917,0.169148103886589,3.51993716832981,0.000431649039690516,0.00408116633111906,"gpi1","N-acetylglucosaminyl transferase component (Gpi1)"
"Mycgr3G76044",249.363991294082,-0.77842900505177,0.221185326847538,-3.51935192151484,0.000432602453370938,0.00408598563394151,"GYP7","Domain in Tre-2, BUB2p, and Cdc16p. Probable Rab-GAPs."
"Mycgr3G111307",158.282439982917,-0.959538953183442,0.272824291406247,-3.517058353703,0.000436357840311313,0.00411101614658051,"",""
"Mycgr3G53364",435.387416456208,0.664688172051532,0.188972852232113,3.51737386720027,0.000435839433205923,0.00411101614658051,"CLB2","Belongs to the cyclin family"
"Mycgr3G70735",525.504763343889,0.789061036795798,0.224361633446794,3.51691608174586,0.000436591789700916,0.00411101614658051,"","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"Mycgr3G84764",63.930153842808,-1.35736029706519,0.386025066754099,-3.51624910910213,0.000437690109233461,0.00411714833087941,"","Alcohol dehydrogenase GroES-like domain"
"Mycgr3G73173",155.921537436947,-0.881627387077873,0.250770764707946,-3.51567052923669,0.000438644958940235,0.00412191982334757,"","Vacuolar protein 14 C-terminal Fig4p binding"
"Mycgr3G102982",70.1734578461297,1.40768377223477,0.400492776228059,3.51487930816803,0.000439953885623023,0.00413000543598615,NA,NA
