rxn_id,enzyme_id,parameter,ident,top_descriptor,identifiable_from_growth,refined
AMALT2No1,P15977,dCp_i,0.0,CT_max_C,False,False
MLTP1No1,P00490,dCp_i,0.0,CT_max_C,False,False
HEPT2No1,P37692,dCp_i,0.0,CT_max_C,False,False
ALAALArNo1,P0A6J8,dCp_i,0.0,CT_max_C,False,False
ALAALArNo2,P07862,dCp_i,0.0,Topt_C,False,True
HXANDNo1,Q46799,dCp_i,0.0,CT_max_C,False,False
CD2abcppNo1,P37617,dCp_i,0.0,CT_max_C,False,False
MOAT3CNo1,P27241,dCp_i,0.0,CT_max_C,False,False
ADNK1No1,P69441,dCp_i,0.0,CT_max_C,False,False
RHAT1No1,P27126,dCp_i,0.0,CT_max_C,False,False
GLCabcppNo1,P0AAG8,dCp_i,0.0,CT_max_C,False,False
GALT1No1,P27127,dCp_i,0.0,CT_max_C,False,False
GLCTR2No1,P27128,dCp_i,0.0,CT_max_C,False,False
G2PPppNo1,P0AE22,dCp_i,0.0,CT_max_C,False,False
G2PPppNo2,P00634,dCp_i,0.0,CT_max_C,False,False
UDPGPppNo1,P07024,dCp_i,0.0,CT_max_C,False,False
HEPK1No1,P25741,dCp_i,0.0,CT_max_C,False,False
HEPT3No1,P25742,dCp_i,0.0,CT_max_C,False,False
HEPK2No1,P27240,dCp_i,0.0,CT_max_C,False,False
ALDD3yNo1,P37685,dCp_i,0.0,CT_max_C,False,False
ALDD3yNo2,P27250,dCp_i,0.0,CT_max_C,False,False
ALDD3yNo3,Q46856,dCp_i,0.0,CT_max_C,False,False
R5PPNo1,P75792,dCp_i,0.0,CT_max_C,False,False
R5PPNo2,P77475,dCp_i,0.0,CT_max_C,False,False
R5PPNo3,P0AF24,dCp_i,0.0,CT_max_C,False,False
R5PPNo4,P77625,dCp_i,0.0,CT_max_C,False,False
R5PPNo5,P0A8Y5,dCp_i,0.0,CT_max_C,False,False
CYSSADSNo1,Q46925,dCp_i,0.0,CT_max_C,False,False
CYSSADSNo2,P77444,dCp_i,0.0,CT_max_C,False,False
CPPPGO2No1,P32131,dCp_i,7.59085243823661e-08,CT_max_C,False,False
AGM3PHNo1,P75949,dCp_i,0.0,CT_max_C,False,False
AGM3PAppNo1,P26365,dCp_i,0.0,CT_max_C,False,False
AGM3PAppNo2,P36548,dCp_i,0.0,CT_max_C,False,False
AGM3PAppNo3,P63883,dCp_i,0.0,CT_max_C,False,False
AGM3PAppNo4,P75820,dCp_i,0.0,CT_max_C,False,False
PPPGONo1,P0ACB4,dCp_i,0.00013315118041731374,CT_max_C,False,False
LDH_D2No1,P06149,dCp_i,0.0,CT_max_C,False,False
SHCHFNo1,P0AEA8,dCp_i,0.00022850174395833448,CT_max_C,False,False
SUCOASNo1,P0A836,dCp_i,0.0,CT_max_C,False,False
SUCBZLNo1,P37353,dCp_i,0.0,CT_max_C,False,False
CYSDDSNo1,P76316,dCp_i,0.0,CT_max_C,False,False
NTP1No1,P77319,dCp_i,0.0,CT_max_C,False,False
NTP1No2,P39286,dCp_i,0.0,CT_max_C,False,False
NTP10No1,P39286,dCp_i,0.0,CT_max_C,False,False
NTP10No2,P39411,dCp_i,0.0,CT_max_C,False,False
PRAISNo1,P08178,dCp_i,0.0,CT_max_C,False,False
GDMANENo1,P32055,dCp_i,0.0,CT_max_C,False,False
GPDDA4No1,P10908,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATG120No1,P07000,dCp_i,0.0,CT_max_C,False,False
PLIPA1E140ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2E140No1,P07000,dCp_i,0.0,CT_max_C,False,False
PLIPA1E160ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
GALKrNo1,P0A6T3,dCp_i,0.0,CT_max_C,False,False
PLIPA1E161ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
AACPS8No1,P0A6A8,dCp_i,0.0,CT_max_C,False,False
AACPS9No1,P0A6A8,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2E180No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2G161No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2G181No1,P07000,dCp_i,0.0,CT_max_C,False,False
HXCTNo1,P76458,dCp_i,0.0,CT_max_C,False,False
AACPS6No1,P0A6A8,dCp_i,0.0,CT_max_C,False,False
2AGPEAT160No1,P31119,dCp_i,0.0,CT_max_C,False,False
AACPS7No1,P0A6A8,dCp_i,0.0002808988764044944,niche_width_C,False,True
PANTSNo1,P31663,dCp_i,0.0,CT_max_C,False,False
G3PGabcppNo1,P0AG80,dCp_i,0.0,CT_max_C,False,False
G3PIabcppNo1,P0AG80,dCp_i,0.0,CT_max_C,False,False
DURADxNo1,P25889,dCp_i,0.0,CT_max_C,False,False
ECOAH7No1,P77399,dCp_i,3.9619595263063255e-05,CT_max_C,False,False
ECOAH7No2,P21177,dCp_i,0.0,CT_max_C,False,False
G1PPppNo1,P19926,dCp_i,0.0,CT_max_C,False,False
G1PPppNo2,P00634,dCp_i,0.0,CT_max_C,False,False
GALCTNDNo1,Q6BF17,dCp_i,0.0,CT_max_C,False,False
GCALDDNo1,P25553,dCp_i,2.5974298883420686e-07,CT_max_C,False,False
HISTPNo1,P06987,dCp_i,0.0,CT_max_C,False,False
G3PSabcppNo1,P0AG80,dCp_i,0.0,CT_max_C,False,False
QMO2No1,P0ADU2,dCp_i,0.0,CT_max_C,False,False
QMO3No1,P0ADU2,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2E141No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2E161No1,P07000,dCp_i,0.0,CT_max_C,False,False
LDH_DNo1,P52643,dCp_i,0.0,CT_max_C,False,False
AMALT4No1,P15977,dCp_i,0.0,CT_max_C,False,False
NTD11No1,P0A840,dCp_i,0.0,CT_max_C,False,False
NTD11No2,P64636,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2E181No1,P07000,dCp_i,0.0,CT_max_C,False,False
YUMPSNo1,P33025,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2G180No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2G141No1,P07000,dCp_i,0.0,CT_max_C,False,False
IPDDINo1,Q46822,dCp_i,0.0,CT_max_C,False,False
ORNDCNo1,P21169,dCp_i,0.0,CT_max_C,False,False
ORNDCNo2,P24169,dCp_i,0.0,CT_max_C,False,False
UPP3MTNo1,P0AEA8,dCp_i,0.00022850174395833448,CT_max_C,False,False
KAS15No1,P0A6R0,dCp_i,0.0,CT_max_C,False,False
FACOAL181t2ppNo1,P69451,dCp_i,0.0,CT_max_C,False,False
FACOAL181t2ppNo2,P38135,dCp_i,0.0,CT_max_C,False,False
T2DECAINo1,P0A6Q3,dCp_i,0.0,CT_max_C,False,False
2AGPGAT180No1,P31119,dCp_i,0.0,CT_max_C,False,False
2AGPGAT181No1,P31119,dCp_i,0.0,CT_max_C,False,False
3OAS161No1,P0A953,dCp_i,0.0,CT_max_C,False,False
DHQSNo1,P07639,dCp_i,3.418172819561405e-08,CT_max_C,False,False
EAR141yNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
EAR161xNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
2AGPEAT140No1,P31119,dCp_i,0.0,CT_max_C,False,False
2AGPEAT120No1,P31119,dCp_i,0.0,CT_max_C,False,False
DASYN160No1,P0ABG1,dCp_i,0.000625,CT_max_C,False,True
DASYN161No1,P0ABG1,dCp_i,0.001875,CT_max_C,False,True
DASYN181No1,P0ABG1,dCp_i,0.0,CT_max_C,False,False
CDAPPA161No1,P06282,dCp_i,0.0,CT_max_C,False,False
2AGPEAT161No1,P31119,dCp_i,0.0,CT_max_C,False,False
2AGPEAT141No1,P31119,dCp_i,0.0,CT_max_C,False,False
2AGPGAT160No1,P31119,dCp_i,0.0,CT_max_C,False,False
PGSA180No1,P0ABF8,dCp_i,0.0,CT_max_C,False,False
PGCDNo1,P0A9T0,dCp_i,0.0,CT_max_C,False,False
PSSA140No1,P23830,dCp_i,0.0,CT_max_C,False,False
2AGPGAT141No1,P31119,dCp_i,0.0,CT_max_C,False,False
FACOAE180No1,P0AGG2,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATG140No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATG141No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATG160No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATG180No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATG161No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATG181No1,P07000,dCp_i,0.0,CT_max_C,False,False
FACOAE100No1,P0AGG2,dCp_i,0.0,CT_max_C,False,False
FACOAE80No1,P0AGG2,dCp_i,0.0,CT_max_C,False,False
FACOAE60No1,P0AGG2,dCp_i,0.0,CT_max_C,False,False
CLPNS180ppNo1,P0A6H8,dCp_i,0.0,CT_max_C,False,False
CLPNS180ppNo2,P0AA84,dCp_i,0.0,CT_max_C,False,False
PLIPA1E120ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
CLPNS181ppNo1,P0A6H8,dCp_i,0.0,CT_max_C,False,False
CLPNS181ppNo2,P0AA84,dCp_i,0.0,CT_max_C,False,False
PG161abcppNo1,P60752,dCp_i,0.0,CT_max_C,False,False
PGP120abcppNo1,P60752,dCp_i,0.0,CT_max_C,False,False
3OAS141No1,P0A953,dCp_i,0.0,CT_max_C,False,False
3OAR121No1,P0AEK2,dCp_i,0.0,CT_max_C,False,False
CFAS160GNo1,P0A9H7,dCp_i,0.0,CT_max_C,False,False
PGP161abcppNo1,P60752,dCp_i,0.0,CT_max_C,False,False
PGP181abcppNo1,P60752,dCp_i,0.0,CT_max_C,False,False
PA120abcppNo1,P60752,dCp_i,0.0,CT_max_C,False,False
PLIPA1G120ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
FACOAE141No1,P0AGG2,dCp_i,0.0,CT_max_C,False,False
CLPNS120ppNo1,P0AA84,dCp_i,0.0,CT_max_C,False,False
CLPNS120ppNo2,P0A6H8,dCp_i,0.0,CT_max_C,False,False
ALPATE160ppNo1,P23930,dCp_i,0.0,CT_max_C,False,False
FACOAE161No1,P0AGG2,dCp_i,0.0,Topt_C,False,True
ALPATG160ppNo1,P23930,dCp_i,0.0,CT_max_C,False,False
2AGPGAT120No1,P31119,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATE120No1,P07000,dCp_i,0.0,CT_max_C,False,False
ALAALADNo1,P77790,dCp_i,0.0,CT_max_C,False,False
2AGPEAT180No1,P31119,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATE140No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATE160No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATE180No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATE141No1,P07000,dCp_i,0.0,CT_max_C,False,False
2AGPEAT181No1,P31119,dCp_i,0.0,CT_max_C,False,False
2AGPGAT140No1,P31119,dCp_i,0.0,CT_max_C,False,False
PLIPA1E181ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
PLIPA1G180ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATE161No1,P07000,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2ATE181No1,P07000,dCp_i,0.0,CT_max_C,False,False
FACOAL141t2ppNo1,P38135,dCp_i,0.0,CT_max_C,False,False
FACOAL141t2ppNo2,P69451,dCp_i,0.0,CT_max_C,False,False
FACOAL161t2ppNo1,P69451,dCp_i,0.0,CT_max_C,False,False
FACOAL161t2ppNo2,P38135,dCp_i,0.0,CT_max_C,False,False
PA160abcppNo1,P60752,dCp_i,0.0,CT_max_C,False,False
PLIPA1G181ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
G3PEabcppNo1,P0AG80,dCp_i,0.0,CT_max_C,False,False
G3PCabcppNo1,P0AG80,dCp_i,0.0,CT_max_C,False,False
2AGPGAT161No1,P31119,dCp_i,0.0,CT_max_C,False,False
PA181abcppNo1,P60752,dCp_i,0.0,CT_max_C,False,False
AMPTASEPGNo1,P37095,dCp_i,0.0,CT_max_C,False,False
AMPTASEPGNo2,P04825,dCp_i,0.0,CT_max_C,False,False
AMPTASEPGNo3,P68767,dCp_i,0.0,CT_max_C,False,False
AMPTASEPGNo4,P15288,dCp_i,0.0,CT_max_C,False,False
ADSL1rNo1,P0AB89,dCp_i,0.0,CT_max_C,False,False
GTHRDabcppNo1,P75796,dCp_i,0.0,CT_max_C,False,False
PGPP140ppNo1,P18200,dCp_i,0.0,CT_max_C,False,False
PGPP140ppNo2,P0A924,dCp_i,0.0,CT_max_C,False,False
PGPP141ppNo1,P18200,dCp_i,0.0,CT_max_C,False,False
PGPP141ppNo2,P0A924,dCp_i,0.0,CT_max_C,False,False
PGPP160ppNo1,P18200,dCp_i,0.0,CT_max_C,False,False
PGPP160ppNo2,P0A924,dCp_i,0.0,CT_max_C,False,False
PGPP180ppNo1,P18200,dCp_i,0.0,CT_max_C,False,False
PGPP180ppNo2,P0A924,dCp_i,0.0,CT_max_C,False,False
SERD_DNo1,P00926,dCp_i,0.0,CT_max_C,False,False
AICARTNo1,P15639,dCp_i,0.0,CT_max_C,False,False
PLIPA1E180ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
FLVRxNo1,P0AEN1,dCp_i,0.0,CT_max_C,False,False
PLIPA1G140ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
PLIPA1G161ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
CLPNS160ppNo1,P0AA84,dCp_i,0.0,CT_max_C,False,False
CLPNS160ppNo2,P0A6H8,dCp_i,0.0,CT_max_C,False,False
CLPNS161ppNo1,P0A6H8,dCp_i,0.0,CT_max_C,False,False
CLPNS161ppNo2,P0AA84,dCp_i,0.0,CT_max_C,False,False
PG160abcppNo1,P60752,dCp_i,0.0,CT_max_C,False,False
FRUpts2ppNo1,P08839,dCp_i,0.0,CT_max_C,False,False
PGP140abcppNo1,P60752,dCp_i,0.0,CT_max_C,False,False
PAPA120ppNo1,P0A924,dCp_i,0.0,CT_max_C,False,False
PAPA140ppNo1,P0A924,dCp_i,0.0,CT_max_C,False,False
GGPTRCONo1,P37906,dCp_i,0.0,CT_max_C,False,False
PAPA141ppNo1,P0A924,dCp_i,0.0,CT_max_C,False,False
PAPA160ppNo1,P0A924,dCp_i,0.0,CT_max_C,False,False
PAPA161ppNo1,P0A924,dCp_i,0.0,CT_max_C,False,False
PAPA180ppNo1,P0A924,dCp_i,0.0,CT_max_C,False,False
HPYRINo1,P30147,dCp_i,0.0,CT_max_C,False,False
HYD1ppNo1,P0AAM1,dCp_i,0.0,CT_max_C,False,False
HYD1ppNo2,P0AAJ8,dCp_i,0.0,CT_max_C,False,False
HYD1ppNo3,P0AAK1,dCp_i,0.0,CT_max_C,False,False
ECAP3ppNo1,P0AG00,dCp_i,0.0,CT_max_C,False,False
TPRDCOASNo1,P77231,dCp_i,0.0,CT_max_C,False,False
GAMptsppNo1,P08839,dCp_i,0.0,CT_max_C,False,False
FMNRxNo1,P80644,dCp_i,0.0,CT_max_C,False,False
FMNRxNo2,P0AEN1,dCp_i,0.0,CT_max_C,False,False
DHBSNo1,P10378,dCp_i,0.0,CT_max_C,False,False
THIORDXiNo1,P0AA25,dCp_i,0.0,CT_max_C,False,False
THIORDXiNo2,P06610,dCp_i,0.0,CT_max_C,False,False
THIORDXiNo3,P0AGG4,dCp_i,0.0,CT_max_C,False,False
PPPGO3No1,P0ACB4,dCp_i,0.0,CT_max_C,False,False
PFKNo1,P0A796,dCp_i,0.0,CT_max_C,False,False
PFKNo2,P06999,dCp_i,0.0,CT_max_C,False,False
PDX5POiNo1,P0AFI7,dCp_i,0.0,CT_max_C,False,False
MDDCP1ppNo1,P0AEB2,dCp_i,0.0,CT_max_C,False,False
MDDCP1ppNo2,P24228,dCp_i,0.0,CT_max_C,False,False
MDDCP1ppNo3,P08506,dCp_i,0.0,CT_max_C,False,False
MDDCP1ppNo4,P33013,dCp_i,0.0,CT_max_C,False,False
MDDCP1ppNo5,P0AD70,dCp_i,0.0,CT_max_C,False,False
MDDCP1ppNo6,P77619,dCp_i,0.0,CT_max_C,False,False
GUI2No1,P0A8G3,dCp_i,0.0,CT_max_C,False,False
OMBZLMNo1,P0A887,dCp_i,0.0,CT_max_C,False,False
PLIPA1A181ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
PGMNo1,P62707,dCp_i,0.0,CT_max_C,False,False
PGMNo2,P37689,dCp_i,0.0,CT_max_C,False,False
LPLIPAL2A141No1,P07000,dCp_i,0.0,CT_max_C,False,False
CYTBO3_4ppNo1,P0ABI8,dCp_i,0.0,CT_max_C,False,False
GLYCKNo1,P77364,dCp_i,0.0,CT_max_C,False,False
MLTG5No1,P21517,dCp_i,0.0,CT_max_C,False,False
GPDDA3No1,P10908,dCp_i,0.0,CT_max_C,False,False
EAR141xNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
EAR181xNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
TPINo1,P0A858,dCp_i,0.0,CT_max_C,False,False
EAR181yNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
G3PAT141No1,P0A6A8,dCp_i,0.0,CT_max_C,False,False
2DOXG6PPNo1,P27848,dCp_i,0.0,CT_max_C,False,False
2DOXG6PPNo2,P77247,dCp_i,0.0,CT_max_C,False,False
2DOXG6PPNo3,P77625,dCp_i,0.0,CT_max_C,False,False
2DOXG6PPNo4,P46891,dCp_i,0.0,CT_max_C,False,False
AGMHNo1,P75949,dCp_i,0.0,CT_max_C,False,False
G3PAT181No1,P0A6A8,dCp_i,0.0,CT_max_C,False,False
DASYN140No1,P0ABG1,dCp_i,0.0,CT_max_C,False,False
MPTGNo1,P0ABG4,dCp_i,0.0,CT_max_C,False,False
MPTGNo2,P0ABG4,dCp_i,0.0,CT_max_C,False,False
MPTGNo3,P0ABG4,dCp_i,0.0,CT_max_C,False,False
MPTGNo4,P0ABG4,dCp_i,0.00021057129914480374,CT_max_C,False,False
DASYN180No1,P0ABG1,dCp_i,0.0,CT_max_C,False,False
MPTG2No1,P0ABG4,dCp_i,0.0,CT_max_C,False,False
MPTG2No2,P0ABG4,dCp_i,0.0,CT_max_C,False,False
MPTG2No3,P0ABG4,dCp_i,0.0,CT_max_C,False,False
MPTG2No4,P0ABG4,dCp_i,0.0,CT_max_C,False,False
DASYN141No1,P0ABG1,dCp_i,0.0,CT_max_C,False,False
RPINo1,P0A7Z0,dCp_i,0.0,CT_max_C,False,False
RPINo2,P37351,dCp_i,3.1937086742166383e-06,CT_max_C,False,False
MCTP1AppNo1,P02918,dCp_i,0.0003428457967224082,CT_max_C,False,False
MCTP1AppNo2,P02919,dCp_i,0.0,CT_max_C,False,False
MCTP2AppNo1,P02918,dCp_i,0.0,CT_max_C,False,False
MCTP2AppNo2,P02919,dCp_i,0.0,CT_max_C,False,False
CDAPPA160No1,P06282,dCp_i,0.0,CT_max_C,False,False
CDAPPA141No1,P06282,dCp_i,0.0,CT_max_C,False,False
MCTP1BppNo1,P76193,dCp_i,0.0,CT_max_C,False,False
MCTP1BppNo2,P22525,dCp_i,0.0,CT_max_C,False,False
PERDNo1,P05459,dCp_i,0.0,CT_max_C,False,False
PGSA141No1,P0ABF8,dCp_i,0.0,CT_max_C,False,False
5DOANNo1,P0AF12,dCp_i,3.744530868965432e-05,CT_max_C,False,False
SFGTHiNo1,P33018,dCp_i,0.0,CT_max_C,False,False
SFGTHiNo2,P51025,dCp_i,0.0,CT_max_C,False,False
PYDAMKNo1,P40191,dCp_i,0.0,CT_max_C,False,False
K2L4AabcppNo1,P60752,dCp_i,6.741770564710478e-05,CT_max_C,False,False
FACOAE120No1,P0AGG2,dCp_i,0.0,Topt_C,False,True
3OAR120No1,P0AEK2,dCp_i,0.0,CT_max_C,False,False
3HAD80No1,P0A6Q3,dCp_i,0.0,CT_max_C,False,False
3HAD80No2,P0A6Q6,dCp_i,0.0,CT_max_C,False,False
3HAD120No1,P0A6Q6,dCp_i,0.0,CT_max_C,False,False
3HAD120No2,P0A6Q3,dCp_i,0.0,CT_max_C,False,False
DSBCGTNo1,P0AEG6,dCp_i,0.0,CT_max_C,False,False
EAR180xNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
EAR180yNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
AGPAT120No1,P26647,dCp_i,0.0,CT_max_C,False,False
DHNAOT4No1,P32166,dCp_i,0.0,CT_max_C,False,False
AMPMS2No1,P30136,dCp_i,0.0,CT_max_C,False,False
ALR4xNo1,P0A9S5,dCp_i,0.0,CT_max_C,False,False
PGPP120No1,P18200,dCp_i,0.0,CT_max_C,False,False
PGPP120No2,P0A924,dCp_i,0.0,CT_max_C,False,False
DAGK120No1,P0ABN1,dCp_i,0.0,CT_max_C,False,False
PSSA180No1,P23830,dCp_i,0.0,CT_max_C,False,False
PSSA161No1,P23830,dCp_i,0.00016713944307200556,CT_max_C,False,False
PSSA141No1,P23830,dCp_i,0.0,CT_max_C,False,False
PSD160No1,P0A8K1,dCp_i,2.9339310419111258e-05,CT_max_C,False,False
PSD161No1,P0A8K1,dCp_i,3.458060760746911e-05,CT_max_C,False,False
PSD180No1,P0A8K1,dCp_i,0.0,CT_max_C,False,False
COLIPAabcppNo1,P60752,dCp_i,0.0,CT_max_C,False,False
LPLIPAL1G141ppNo1,P0ADA1,dCp_i,0.0,CT_max_C,False,False
LPLIPAL1G180ppNo1,P0ADA1,dCp_i,0.0,CT_max_C,False,False
LPLIPAL1G181ppNo1,P0ADA1,dCp_i,0.0,CT_max_C,False,False
ACONTbNo1,P36683,dCp_i,0.0,CT_max_C,False,False
ACONTbNo2,P25516,dCp_i,0.0,CT_max_C,False,False
GLCP2No1,P00490,dCp_i,0.0,CT_max_C,False,False
GLCP2No2,P0AC86,dCp_i,0.0,CT_max_C,False,False
PLIPA2A140ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
PLIPA2A141ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
PLIPA2A180ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
PLIPA2E141ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
FE3HOXabcppNo1,P06972,dCp_i,0.0,CT_max_C,False,False
PLIPA2E181ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
PLIPA2G140ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
3HAD161No1,P0A6Q3,dCp_i,0.0,CT_max_C,False,False
3HAD161No2,P0A6Q6,dCp_i,0.0,CT_max_C,False,False
PLIPA2G160ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
PLIPA2G181ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
SUCDiNo1,P07014,dCp_i,0.0001404494382022472,niche_width_C,False,True
FADRx2No1,P17846,dCp_i,0.0,CT_max_C,False,False
LPLIPAL1E141ppNo1,P0ADA1,dCp_i,0.0,CT_max_C,False,False
LALDO2xNo1,P0A9S5,dCp_i,0.0,CT_max_C,False,False
LPLIPAL1E160ppNo1,P0ADA1,dCp_i,0.0,CT_max_C,False,False
LPLIPAL1E180ppNo1,P0ADA1,dCp_i,0.0,CT_max_C,False,False
ASNS1No1,P22106,dCp_i,0.0,CT_max_C,False,False
EAR80yNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
EAR120yNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
3OAR181No1,P0AEK2,dCp_i,0.0,CT_max_C,False,False
3HAD121No1,P0A6Q3,dCp_i,0.0,CT_max_C,False,False
3HAD121No2,P0A6Q6,dCp_i,0.0,CT_max_C,False,False
EAR121yNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
LPLIPAL1E181ppNo1,P0ADA1,dCp_i,0.0,CT_max_C,False,False
LPLIPAL1G160ppNo1,P0ADA1,dCp_i,0.0,CT_max_C,False,False
LPLIPAL1G161ppNo1,P0ADA1,dCp_i,0.0,CT_max_C,False,False
GTHRDHppNo1,P18956,dCp_i,0.0,CT_max_C,False,False
MDDCP2ppNo1,P0AEB2,dCp_i,0.0,CT_max_C,False,False
MDDCP2ppNo2,P24228,dCp_i,0.0,CT_max_C,False,False
MDDCP2ppNo3,P08506,dCp_i,0.0,CT_max_C,False,False
MDDCP2ppNo4,P33013,dCp_i,0.0,CT_max_C,False,False
MDDCP2ppNo5,P77619,dCp_i,0.0,CT_max_C,False,False
MDDCP2ppNo6,P0AD70,dCp_i,0.0,CT_max_C,False,False
LPLIPAL1G120ppNo1,P0ADA1,dCp_i,0.0,CT_max_C,False,False
PLIPA2E140ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
PLIPA2E160ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
PLIPA2A161ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
PLIPA2A181ppNo1,P0A921,dCp_i,0.0,CT_max_C,False,False
MDDCP3ppNo1,P0AEB2,dCp_i,0.0,CT_max_C,False,False
MDDCP3ppNo2,P24228,dCp_i,0.0,CT_max_C,False,False
MDDCP3ppNo3,P08506,dCp_i,0.0,CT_max_C,False,False
MDDCP3ppNo4,P33013,dCp_i,0.0,CT_max_C,False,False
MDDCP3ppNo5,P77619,dCp_i,0.0,CT_max_C,False,False
MDDCP3ppNo6,P0AD70,dCp_i,0.0,CT_max_C,False,False
EAR140xNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
EAR40yNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
3OAS181No1,P0AAI5,dCp_i,0.0,CT_max_C,False,False
EAR161yNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
G3PAT140No1,P0A6A8,dCp_i,0.0,CT_max_C,False,False
G3PAT160No1,P0A6A8,dCp_i,0.0,CT_max_C,False,False
G3PAT161No1,P0A6A8,dCp_i,0.0,CT_max_C,False,False
AGPAT160No1,P26647,dCp_i,1.3030055152623497e-05,CT_max_C,False,False
AGPAT140No1,P26647,dCp_i,0.0,CT_max_C,False,False
PGSA160No1,P0ABF8,dCp_i,0.0,CT_max_C,False,False
MLDCP2BppNo1,P75954,dCp_i,0.0,CT_max_C,False,False
MLDCP2BppNo2,P0AAX8,dCp_i,0.0,CT_max_C,False,False
MLDCP2BppNo3,P39176,dCp_i,0.0,CT_max_C,False,False
MLDCP2BppNo4,P76193,dCp_i,0.0,CT_max_C,False,False
MLDCP2BppNo5,P22525,dCp_i,0.0,CT_max_C,False,False
3OAS140No1,P0A953,dCp_i,0.0,CT_max_C,False,False
3OAS140No2,P0AAI5,dCp_i,0.0,CT_max_C,False,False
3OAR140No1,P0AEK2,dCp_i,0.000625,CT_max_C,False,True
CDAPPA140No1,P06282,dCp_i,0.0,CT_max_C,False,False
MLDCP1AppNo1,P22525,dCp_i,0.0,CT_max_C,False,False
MLDCP1AppNo2,P39176,dCp_i,0.0,CT_max_C,False,False
MLDCP1AppNo3,P75954,dCp_i,0.0,CT_max_C,False,False
MLDCP1AppNo4,P76193,dCp_i,0.0,CT_max_C,False,False
MLDCP1AppNo5,P0AAX8,dCp_i,0.0,CT_max_C,False,False
EAR160yNo1,P0AEK4,dCp_i,0.0,CT_max_C,False,False
3OAR160No1,P0AEK2,dCp_i,0.0,CT_max_C,False,False
PDE4No1,P76129,dCp_i,0.0,CT_max_C,False,False
PGSA161No1,P0ABF8,dCp_i,0.0,CT_max_C,False,False
3HAD181No1,P0A6Q3,dCp_i,0.0,CT_max_C,False,False
