"File","Time","T","Dose","Replicate","Oxygen"
"sham_27_Oxygen.csv",2164.07,27,"0.0125","R3",7.38
"sham_27_Oxygen.csv",2165.07,27,"0.0125","R3",7.38
"sham_27_Oxygen.csv",2166.07,27,"0.0125","R3",7.36
"sham_27_Oxygen.csv",2167.07,27,"0.0125","R3",7.37
"sham_27_Oxygen.csv",2168.07,27,"0.0125","R3",7.34
"sham_27_Oxygen.csv",2169.07,27,"0.0125","R3",7.35
"sham_27_Oxygen.csv",2170.08,27,"0.0125","R3",7.32
"sham_27_Oxygen.csv",2171.08,27,"0.0125","R3",7.34
"sham_27_Oxygen.csv",2172.08,27,"0.0125","R3",7.3
"sham_27_Oxygen.csv",2173.1,27,"0.0125","R3",7.31
"sham_27_Oxygen.csv",2174.1,27,"0.0125","R3",7.3
"sham_27_Oxygen.csv",2175.1,27,"0.0125","R3",7.29
"sham_27_Oxygen.csv",2176.1,27,"0.0125","R3",7.3
"sham_27_Oxygen.csv",2177.12,27,"0.0125","R3",7.28
"sham_27_Oxygen.csv",2178.12,27,"0.0125","R3",7.28
"sham_27_Oxygen.csv",2179.12,27,"0.0125","R3",7.28
"sham_27_Oxygen.csv",2180.12,27,"0.0125","R3",7.27
"sham_27_Oxygen.csv",2181.12,27,"0.0125","R3",7.26
"sham_27_Oxygen.csv",2182.12,27,"0.0125","R3",7.26
"sham_27_Oxygen.csv",2183.12,27,"0.0125","R3",7.25
"sham_27_Oxygen.csv",2184.12,27,"0.0125","R3",7.25
"sham_27_Oxygen.csv",2185.12,27,"0.0125","R3",7.23
"sham_27_Oxygen.csv",2186.13,27,"0.0125","R3",7.25
"sham_27_Oxygen.csv",2187.13,27,"0.0125","R3",7.22
"sham_27_Oxygen.csv",2188.13,27,"0.0125","R3",7.21
"sham_27_Oxygen.csv",2189.13,27,"0.0125","R3",7.21
"sham_27_Oxygen.csv",2190.13,27,"0.0125","R3",7.2
"sham_27_Oxygen.csv",2191.13,27,"0.0125","R3",7.21
"sham_27_Oxygen.csv",2192.13,27,"0.0125","R3",7.2
"sham_27_Oxygen.csv",2193.15,27,"0.0125","R3",7.18
"sham_27_Oxygen.csv",2194.15,27,"0.0125","R3",7.18
"sham_27_Oxygen.csv",2195.15,27,"0.0125","R3",7.19
"sham_27_Oxygen.csv",2196.15,27,"0.0125","R3",7.16
"sham_27_Oxygen.csv",2197.15,27,"0.0125","R3",7.17
"sham_27_Oxygen.csv",2198.15,27,"0.0125","R3",7.14
"sham_27_Oxygen.csv",2199.15,27,"0.0125","R3",7.14
"sham_27_Oxygen.csv",2200.15,27,"0.0125","R3",7.13
"sham_27_Oxygen.csv",2201.15,27,"0.0125","R3",7.13
"sham_27_Oxygen.csv",2202.15,27,"0.0125","R3",7.12
"sham_27_Oxygen.csv",2203.15,27,"0.0125","R3",7.11
"sham_27_Oxygen.csv",2204.15,27,"0.0125","R3",7.11
"sham_27_Oxygen.csv",2205.15,27,"0.0125","R3",7.11
"sham_27_Oxygen.csv",2206.17,27,"0.0125","R3",7.09
"sham_27_Oxygen.csv",2207.17,27,"0.0125","R3",7.1
"sham_27_Oxygen.csv",2208.17,27,"0.0125","R3",7.09
"sham_27_Oxygen.csv",2209.17,27,"0.0125","R3",7.09
"sham_27_Oxygen.csv",2210.17,27,"0.0125","R3",7.08
"sham_27_Oxygen.csv",2211.17,27,"0.0125","R3",7.07
"sham_27_Oxygen.csv",2212.17,27,"0.0125","R3",7.09
"sham_27_Oxygen.csv",2213.18,27,"0.0125","R3",7.05
"sham_27_Oxygen.csv",2214.18,27,"0.0125","R3",7.07
"sham_27_Oxygen.csv",2215.18,27,"0.0125","R3",7.04
"sham_27_Oxygen.csv",2216.2,27,"0.0125","R3",7.03
"sham_27_Oxygen.csv",2217.2,27,"0.0125","R3",7.05
"sham_27_Oxygen.csv",2218.2,27,"0.0125","R3",7.03
"sham_27_Oxygen.csv",2219.2,27,"0.0125","R3",7.03
"sham_27_Oxygen.csv",2220.2,27,"0.0125","R3",7.01
"sham_27_Oxygen.csv",2221.22,27,"0.0125","R3",7.02
"sham_27_Oxygen.csv",2222.22,27,"0.0125","R3",7.01
"sham_27_Oxygen.csv",2223.22,27,"0.0125","R3",7
"sham_27_Oxygen.csv",2224.22,27,"0.0125","R3",6.99
"sham_27_Oxygen.csv",2225.22,27,"0.0125","R3",6.98
"sham_27_Oxygen.csv",2226.22,27,"0.0125","R3",6.96
"sham_27_Oxygen.csv",2227.23,27,"0.0125","R3",7.1
"sham_27_Oxygen.csv",2228.23,27,"0.0125","R3",7.19
"sham_27_Oxygen.csv",2229.23,27,"0.0125","R3",7.25
"sham_27_Oxygen.csv",2230.23,27,"0.0125","R3",7.29
"sham_27_Oxygen.csv",2231.23,27,"0.0125","R3",7.3
"sham_27_Oxygen.csv",2232.23,27,"0.0125","R3",7.31
"sham_27_Oxygen.csv",2233.23,27,"0.0125","R3",7.31
"sham_27_Oxygen.csv",2234.23,27,"0.0125","R3",7.32
"sham_27_Oxygen.csv",2235.25,27,"0.0125","R3",7.31
"sham_27_Oxygen.csv",2236.25,27,"0.0125","R3",7.32
"sham_27_Oxygen.csv",2237.25,27,"0.0125","R3",7.31
"sham_27_Oxygen.csv",2238.25,27,"0.0125","R3",7.29
"sham_27_Oxygen.csv",2239.25,27,"0.0125","R3",7.29
"sham_27_Oxygen.csv",2240.25,27,"0.0125","R3",7.29
"sham_27_Oxygen.csv",2241.25,27,"0.0125","R3",7.29
"sham_27_Oxygen.csv",2242.25,27,"0.0125","R3",7.27
"sham_27_Oxygen.csv",2243.25,27,"0.0125","R3",7.26
"sham_27_Oxygen.csv",2244.25,27,"0.0125","R3",7.27
"sham_27_Oxygen.csv",2245.25,27,"0.0125","R3",7.26
"sham_27_Oxygen.csv",2246.25,27,"0.0125","R3",7.25
"sham_27_Oxygen.csv",2247.27,27,"0.0125","R3",7.25
"sham_27_Oxygen.csv",2248.27,27,"0.0125","R3",7.22
"sham_27_Oxygen.csv",2249.27,27,"0.0125","R3",7.22
"sham_27_Oxygen.csv",2250.27,27,"0.0125","R3",7.2
"sham_27_Oxygen.csv",2251.27,27,"0.0125","R3",7.21
"sham_27_Oxygen.csv",2252.27,27,"0.0125","R3",7.19
"sham_27_Oxygen.csv",2253.27,27,"0.0125","R3",7.19
"sham_27_Oxygen.csv",2254.27,27,"0.0125","R3",7.18
"sham_27_Oxygen.csv",2255.27,27,"0.0125","R3",7.16
"sham_27_Oxygen.csv",2256.27,27,"0.0125","R3",7.14
"sham_27_Oxygen.csv",2257.28,27,"0.0125","R3",7.14
"sham_27_Oxygen.csv",2258.28,27,"0.0125","R3",7.14
"sham_27_Oxygen.csv",2259.28,27,"0.0125","R3",7.12
"sham_27_Oxygen.csv",2260.28,27,"0.0125","R3",7.13
"sham_27_Oxygen.csv",2261.28,27,"0.0125","R3",7.13
"sham_27_Oxygen.csv",2262.28,27,"0.0125","R3",7.11
"sham_27_Oxygen.csv",2263.28,27,"0.0125","R3",7.11
"sham_27_Oxygen.csv",2264.28,27,"0.0125","R3",7.1
"sham_27_Oxygen.csv",2265.28,27,"0.0125","R3",7.09
"sham_27_Oxygen.csv",2266.28,27,"0.0125","R3",7.08
"sham_27_Oxygen.csv",2267.28,27,"0.0125","R3",7.08
"sham_27_Oxygen.csv",2268.28,27,"0.0125","R3",7.08
"sham_27_Oxygen.csv",2269.3,27,"0.0125","R3",7.05
"sham_27_Oxygen.csv",2270.3,27,"0.0125","R3",7.05
"sham_27_Oxygen.csv",2271.3,27,"0.0125","R3",7.04
"sham_27_Oxygen.csv",2272.3,27,"0.0125","R3",7.05
"sham_27_Oxygen.csv",2273.32,27,"0.0125","R3",7.03
"sham_27_Oxygen.csv",2274.32,27,"0.0125","R3",7.02
"sham_27_Oxygen.csv",2275.32,27,"0.0125","R3",7.03
"sham_27_Oxygen.csv",2276.32,27,"0.0125","R3",7.01
"sham_27_Oxygen.csv",2277.32,27,"0.0125","R3",7.01
"sham_27_Oxygen.csv",2278.32,27,"0.0125","R3",7
"sham_27_Oxygen.csv",2279.32,27,"0.0125","R3",7
"sham_27_Oxygen.csv",2280.32,27,"0.0125","R3",6.99
"sham_27_Oxygen.csv",2281.32,27,"0.0125","R3",7
"sham_27_Oxygen.csv",2282.33,27,"0.0125","R3",6.99
"sham_27_Oxygen.csv",2283.33,27,"0.0125","R3",6.96
"sham_27_Oxygen.csv",2284.33,27,"0.0125","R3",6.96
"sham_27_Oxygen.csv",2285.33,27,"0.0125","R3",6.96
"sham_27_Oxygen.csv",2286.35,27,"0.0125","R3",6.94
"sham_27_Oxygen.csv",2287.35,27,"0.0125","R3",6.93
"sham_27_Oxygen.csv",2288.35,27,"0.0125","R3",6.93
"sham_27_Oxygen.csv",2289.35,27,"0.0125","R3",6.93
"sham_27_Oxygen.csv",2290.35,27,"0.0125","R3",6.91
"sham_27_Oxygen.csv",2291.37,27,"0.0125","R3",6.91
"sham_27_Oxygen.csv",2292.37,27,"0.0125","R3",6.9
"sham_27_Oxygen.csv",2293.37,27,"0.0125","R3",6.89
"sham_27_Oxygen.csv",2294.37,27,"0.0125","R3",6.89
"sham_27_Oxygen.csv",2295.37,27,"0.0125","R3",6.89
"sham_27_Oxygen.csv",2296.38,27,"0.0125","R3",6.86
"sham_27_Oxygen.csv",2297.38,27,"0.0125","R3",6.87
"sham_27_Oxygen.csv",2298.38,27,"0.0125","R3",6.85
"sham_27_Oxygen.csv",2299.38,27,"0.0125","R3",6.83
"sham_27_Oxygen.csv",2300.4,27,"0.0125","R3",6.82
"sham_27_Oxygen.csv",2301.4,27,"0.0125","R3",6.82
"sham_27_Oxygen.csv",2302.4,27,"0.0125","R3",6.82
"sham_27_Oxygen.csv",2303.4,27,"0.0125","R3",6.82
"sham_27_Oxygen.csv",2304.4,27,"0.0125","R3",6.81
"sham_27_Oxygen.csv",2305.4,27,"0.0125","R3",6.79
"sham_27_Oxygen.csv",2306.4,27,"0.0125","R3",6.8
"sham_27_Oxygen.csv",2307.42,27,"0.0125","R3",6.79
"sham_27_Oxygen.csv",2308.42,27,"0.0125","R3",6.77
"sham_27_Oxygen.csv",2309.42,27,"0.0125","R3",6.77
"sham_27_Oxygen.csv",2310.42,27,"0.0125","R3",6.76
"sham_27_Oxygen.csv",2311.42,27,"0.0125","R3",6.75
"sham_27_Oxygen.csv",2312.42,27,"0.0125","R3",6.74
"sham_27_Oxygen.csv",2313.42,27,"0.0125","R3",6.75
"sham_27_Oxygen.csv",2314.42,27,"0.0125","R3",6.72
"sham_27_Oxygen.csv",2315.42,27,"0.0125","R3",6.72
"sham_27_Oxygen.csv",2316.42,27,"0.0125","R3",6.71
"sham_27_Oxygen.csv",2317.42,27,"0.0125","R3",6.7
"sham_27_Oxygen.csv",2318.42,27,"0.0125","R3",6.7
"sham_27_Oxygen.csv",2319.43,27,"0.0125","R3",6.68
"sham_27_Oxygen.csv",2320.43,27,"0.0125","R3",6.66
"sham_27_Oxygen.csv",2321.43,27,"0.0125","R3",6.65
"sham_27_Oxygen.csv",2322.43,27,"0.0125","R3",6.65
"sham_27_Oxygen.csv",2323.43,27,"0.0125","R3",6.64
"sham_27_Oxygen.csv",2324.43,27,"0.0125","R3",6.63
"sham_27_Oxygen.csv",2325.43,27,"0.0125","R3",6.62
"sham_27_Oxygen.csv",2326.43,27,"0.0125","R3",6.61
"sham_27_Oxygen.csv",2327.45,27,"0.0125","R3",6.6
"sham_27_Oxygen.csv",2328.45,27,"0.0125","R3",6.59
"sham_27_Oxygen.csv",2329.45,27,"0.0125","R3",6.58
"sham_27_Oxygen.csv",2330.45,27,"0.0125","R3",6.56
"sham_27_Oxygen.csv",2331.45,27,"0.0125","R3",6.54
"sham_27_Oxygen.csv",2332.45,27,"0.0125","R3",6.54
"sham_27_Oxygen.csv",2333.45,27,"0.0125","R3",6.52
"sham_27_Oxygen.csv",2334.45,27,"0.0125","R3",6.49
"sham_27_Oxygen.csv",2335.45,27,"0.0125","R3",6.47
"sham_27_Oxygen.csv",2336.45,27,"0.0125","R3",6.53
"sham_27_Oxygen.csv",2337.45,27,"0.0125","R3",6.71
"sham_27_Oxygen.csv",2338.45,27,"0.0125","R3",6.82
"sham_27_Oxygen.csv",2339.47,27,"0.0125","R3",6.89
"sham_27_Oxygen.csv",2340.47,27,"0.0125","R3",6.94
"sham_27_Oxygen.csv",2341.47,27,"0.0125","R3",6.99
"sham_27_Oxygen.csv",2342.47,27,"0.0125","R3",7
"sham_27_Oxygen.csv",2343.47,27,"0.0125","R3",7.02
"sham_27_Oxygen.csv",2344.47,27,"0.0125","R3",7.03
"sham_27_Oxygen.csv",2345.47,27,"0.0125","R3",7.03
"sham_27_Oxygen.csv",2346.47,27,"0.0125","R3",7.04
"sham_27_Oxygen.csv",2347.47,27,"0.0125","R3",7.04
"sham_27_Oxygen.csv",2348.47,27,"0.0125","R3",7.03
"sham_27_Oxygen.csv",2349.48,27,"0.0125","R3",7.05
"sham_27_Oxygen.csv",2350.48,27,"0.0125","R3",7.02
"sham_27_Oxygen.csv",2351.48,27,"0.0125","R3",7.02
"sham_27_Oxygen.csv",2352.48,27,"0.0125","R3",7.01
"sham_27_Oxygen.csv",2353.48,27,"0.0125","R3",7.01
"sham_27_Oxygen.csv",2354.48,27,"0.0125","R3",7
"sham_27_Oxygen.csv",2355.48,27,"0.0125","R3",7
"sham_27_Oxygen.csv",2356.48,27,"0.0125","R3",6.95
"sham_27_Oxygen.csv",2357.48,27,"0.0125","R3",6.96
"sham_27_Oxygen.csv",2358.5,27,"0.0125","R3",6.96
"sham_27_Oxygen.csv",2359.5,27,"0.0125","R3",6.93
"sham_27_Oxygen.csv",2360.5,27,"0.0125","R3",6.94
"sham_27_Oxygen.csv",2361.5,27,"0.0125","R3",6.92
"sham_27_Oxygen.csv",2362.5,27,"0.0125","R3",6.92
"sham_27_Oxygen.csv",2363.5,27,"0.0125","R3",6.92
"sham_27_Oxygen.csv",2364.52,27,"0.0125","R3",6.91
"sham_27_Oxygen.csv",2365.52,27,"0.0125","R3",6.91
"sham_27_Oxygen.csv",2366.52,27,"0.0125","R3",6.89
"sham_27_Oxygen.csv",2367.52,27,"0.0125","R3",6.89
"sham_27_Oxygen.csv",2368.52,27,"0.0125","R3",6.86
"sham_27_Oxygen.csv",2369.52,27,"0.0125","R3",6.86
"sham_27_Oxygen.csv",2370.52,27,"0.0125","R3",6.86
"sham_27_Oxygen.csv",2371.52,27,"0.0125","R3",6.85
"sham_27_Oxygen.csv",2372.52,27,"0.0125","R3",6.86
"sham_27_Oxygen.csv",2373.52,27,"0.0125","R3",6.83
"sham_27_Oxygen.csv",2374.53,27,"0.0125","R3",6.82
"sham_27_Oxygen.csv",2375.53,27,"0.0125","R3",6.81
"sham_27_Oxygen.csv",2376.53,27,"0.0125","R3",6.81
"sham_27_Oxygen.csv",2377.53,27,"0.0125","R3",6.81
"sham_27_Oxygen.csv",2378.53,27,"0.0125","R3",6.8
"sham_27_Oxygen.csv",2379.53,27,"0.0125","R3",6.8
"sham_27_Oxygen.csv",2380.53,27,"0.0125","R3",6.77
"sham_27_Oxygen.csv",2381.53,27,"0.0125","R3",6.77
"sham_27_Oxygen.csv",2382.53,27,"0.0125","R3",6.77
"sham_27_Oxygen.csv",2383.53,27,"0.0125","R3",6.76
"sham_27_Oxygen.csv",2384.55,27,"0.0125","R3",6.75
"sham_27_Oxygen.csv",2385.55,27,"0.0125","R3",6.75
"sham_27_Oxygen.csv",2386.55,27,"0.0125","R3",6.74
"sham_27_Oxygen.csv",2387.55,27,"0.0125","R3",6.74
"sham_27_Oxygen.csv",2388.55,27,"0.0125","R3",6.74
"sham_27_Oxygen.csv",2389.55,27,"0.0125","R3",6.73
"sham_27_Oxygen.csv",2390.55,27,"0.0125","R3",6.71
"sham_27_Oxygen.csv",2391.55,27,"0.0125","R3",6.7
"sham_27_Oxygen.csv",2392.55,27,"0.0125","R3",6.72
"sham_27_Oxygen.csv",2393.55,27,"0.0125","R3",6.7
"sham_27_Oxygen.csv",2394.57,27,"0.0125","R3",6.69
"sham_27_Oxygen.csv",2395.57,27,"0.0125","R3",6.69
"sham_27_Oxygen.csv",2396.57,27,"0.0125","R3",6.68
"sham_27_Oxygen.csv",2397.57,27,"0.0125","R3",6.69
"sham_27_Oxygen.csv",2398.58,27,"0.0125","R3",6.66
"sham_27_Oxygen.csv",2399.58,27,"0.0125","R3",6.68
"sham_27_Oxygen.csv",2400.58,27,"0.0125","R3",6.65
"sham_27_Oxygen.csv",2401.58,27,"0.0125","R3",6.64
"sham_27_Oxygen.csv",2402.58,27,"0.0125","R3",6.64
"sham_27_Oxygen.csv",2403.58,27,"0.0125","R3",6.64
"sham_27_Oxygen.csv",2404.58,27,"0.0125","R3",6.63
"sham_27_Oxygen.csv",2405.58,27,"0.0125","R3",6.62
"sham_27_Oxygen.csv",2406.58,27,"0.0125","R3",6.63
"sham_27_Oxygen.csv",2407.58,27,"0.0125","R3",6.62
"sham_27_Oxygen.csv",2408.58,27,"0.0125","R3",6.62
"sham_27_Oxygen.csv",2409.58,27,"0.0125","R3",6.61
"sham_27_Oxygen.csv",2410.6,27,"0.0125","R3",6.6
"sham_27_Oxygen.csv",2411.6,27,"0.0125","R3",6.6
"sham_27_Oxygen.csv",2412.6,27,"0.0125","R3",6.59
"sham_27_Oxygen.csv",2413.6,27,"0.0125","R3",6.59
"sham_27_Oxygen.csv",2414.6,27,"0.0125","R3",6.56
"sham_27_Oxygen.csv",2415.6,27,"0.0125","R3",6.56
"sham_27_Oxygen.csv",2416.62,27,"0.0125","R3",6.55
"sham_27_Oxygen.csv",2417.62,27,"0.0125","R3",6.55
"sham_27_Oxygen.csv",2418.62,27,"0.0125","R3",6.55
"sham_27_Oxygen.csv",2419.62,27,"0.0125","R3",6.53
"sham_27_Oxygen.csv",2420.62,27,"0.0125","R3",6.53
"sham_27_Oxygen.csv",2421.62,27,"0.0125","R3",6.52
"sham_27_Oxygen.csv",2422.62,27,"0.0125","R3",6.51
"sham_27_Oxygen.csv",2423.62,27,"0.0125","R3",6.5
"sham_27_Oxygen.csv",2424.63,27,"0.0125","R3",6.52
"sham_27_Oxygen.csv",2425.63,27,"0.0125","R3",6.5
"sham_27_Oxygen.csv",2426.63,27,"0.0125","R3",6.48
"sham_27_Oxygen.csv",2427.63,27,"0.0125","R3",6.47
"sham_27_Oxygen.csv",2428.63,27,"0.0125","R3",6.48
"sham_27_Oxygen.csv",2429.63,27,"0.0125","R3",6.44
"sham_27_Oxygen.csv",2430.63,27,"0.0125","R3",6.44
"sham_27_Oxygen.csv",2431.63,27,"0.0125","R3",6.43
"sham_27_Oxygen.csv",2432.63,27,"0.0125","R3",6.43
"sham_27_Oxygen.csv",2433.63,27,"0.0125","R3",6.42
"sham_27_Oxygen.csv",2434.63,27,"0.0125","R3",6.41
"sham_27_Oxygen.csv",2435.63,27,"0.0125","R3",6.4
"sham_27_Oxygen.csv",2436.63,27,"0.0125","R3",6.4
"sham_27_Oxygen.csv",2437.63,27,"0.0125","R3",6.37
"sham_27_Oxygen.csv",2438.65,27,"0.0125","R3",6.38
"sham_27_Oxygen.csv",2439.65,27,"0.0125","R3",6.37
"sham_27_Oxygen.csv",2440.65,27,"0.0125","R3",6.37
"sham_27_Oxygen.csv",2441.65,27,"0.0125","R3",6.35
"sham_27_Oxygen.csv",2442.65,27,"0.0125","R3",6.35
"sham_27_Oxygen.csv",2443.65,27,"0.0125","R3",6.33
"sham_27_Oxygen.csv",2444.67,27,"0.0125","R3",6.32
"sham_27_Oxygen.csv",2445.67,27,"0.0125","R3",6.32
"sham_27_Oxygen.csv",2446.67,27,"0.0125","R3",6.31
"sham_27_Oxygen.csv",2447.67,27,"0.0125","R3",6.3
"sham_27_Oxygen.csv",2448.68,27,"0.0125","R3",6.3
"sham_27_Oxygen.csv",2449.68,27,"0.0125","R3",6.3
"sham_27_Oxygen.csv",2450.68,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2451.68,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2452.68,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2453.68,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2454.7,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2455.7,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2456.7,27,"0.0125","R3",6.28
"sham_27_Oxygen.csv",2457.7,27,"0.0125","R3",6.27
"sham_27_Oxygen.csv",2458.7,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2459.7,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2460.7,27,"0.0125","R3",6.28
"sham_27_Oxygen.csv",2461.7,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2462.7,27,"0.0125","R3",6.3
"sham_27_Oxygen.csv",2463.7,27,"0.0125","R3",6.28
"sham_27_Oxygen.csv",2464.7,27,"0.0125","R3",6.31
"sham_27_Oxygen.csv",2465.72,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2466.72,27,"0.0125","R3",6.3
"sham_27_Oxygen.csv",2467.72,27,"0.0125","R3",6.32
"sham_27_Oxygen.csv",2468.72,27,"0.0125","R3",6.32
"sham_27_Oxygen.csv",2469.72,27,"0.0125","R3",6.32
"sham_27_Oxygen.csv",2470.72,27,"0.0125","R3",6.31
"sham_27_Oxygen.csv",2471.72,27,"0.0125","R3",6.33
"sham_27_Oxygen.csv",2472.73,27,"0.0125","R3",6.35
"sham_27_Oxygen.csv",2473.73,27,"0.0125","R3",6.33
"sham_27_Oxygen.csv",2474.73,27,"0.0125","R3",6.35
"sham_27_Oxygen.csv",2475.73,27,"0.0125","R3",6.35
"sham_27_Oxygen.csv",2476.73,27,"0.0125","R3",6.35
"sham_27_Oxygen.csv",2477.73,27,"0.0125","R3",6.36
"sham_27_Oxygen.csv",2478.73,27,"0.0125","R3",6.36
"sham_27_Oxygen.csv",2479.73,27,"0.0125","R3",6.36
"sham_27_Oxygen.csv",2480.73,27,"0.0125","R3",6.38
"sham_27_Oxygen.csv",2481.73,27,"0.0125","R3",6.38
"sham_27_Oxygen.csv",2482.73,27,"0.0125","R3",6.38
"sham_27_Oxygen.csv",2483.73,27,"0.0125","R3",6.38
"sham_27_Oxygen.csv",2484.73,27,"0.0125","R3",6.37
"sham_27_Oxygen.csv",2485.75,27,"0.0125","R3",6.38
"sham_27_Oxygen.csv",2486.75,27,"0.0125","R3",6.39
"sham_27_Oxygen.csv",2487.75,27,"0.0125","R3",6.39
"sham_27_Oxygen.csv",2488.75,27,"0.0125","R3",6.4
"sham_27_Oxygen.csv",2489.75,27,"0.0125","R3",6.41
"sham_27_Oxygen.csv",2490.75,27,"0.0125","R3",6.41
"sham_27_Oxygen.csv",2491.75,27,"0.0125","R3",6.4
"sham_27_Oxygen.csv",2492.75,27,"0.0125","R3",6.42
"sham_27_Oxygen.csv",2493.75,27,"0.0125","R3",6.4
"sham_27_Oxygen.csv",2494.75,27,"0.0125","R3",6.43
"sham_27_Oxygen.csv",2495.75,27,"0.0125","R3",6.56
"sham_27_Oxygen.csv",2496.77,27,"0.0125","R3",6.65
"sham_27_Oxygen.csv",2497.77,27,"0.0125","R3",6.7
"sham_27_Oxygen.csv",2498.77,27,"0.0125","R3",6.74
"sham_27_Oxygen.csv",2499.77,27,"0.0125","R3",6.74
"sham_27_Oxygen.csv",2500.77,27,"0.0125","R3",6.75
"sham_27_Oxygen.csv",2501.77,27,"0.0125","R3",6.75
"sham_27_Oxygen.csv",2502.77,27,"0.0125","R3",6.75
"sham_27_Oxygen.csv",2503.77,27,"0.0125","R3",6.74
"sham_27_Oxygen.csv",2504.77,27,"0.0125","R3",6.72
"sham_27_Oxygen.csv",2505.77,27,"0.0125","R3",6.71
"sham_27_Oxygen.csv",2506.78,27,"0.0125","R3",6.71
"sham_27_Oxygen.csv",2507.78,27,"0.0125","R3",6.69
"sham_27_Oxygen.csv",2508.78,27,"0.0125","R3",6.68
"sham_27_Oxygen.csv",2509.78,27,"0.0125","R3",6.65
"sham_27_Oxygen.csv",2510.78,27,"0.0125","R3",6.64
"sham_27_Oxygen.csv",2511.78,27,"0.0125","R3",6.61
"sham_27_Oxygen.csv",2512.78,27,"0.0125","R3",6.61
"sham_27_Oxygen.csv",2513.78,27,"0.0125","R3",6.6
"sham_27_Oxygen.csv",2514.78,27,"0.0125","R3",6.59
"sham_27_Oxygen.csv",2515.78,27,"0.0125","R3",6.56
"sham_27_Oxygen.csv",2516.78,27,"0.0125","R3",6.55
"sham_27_Oxygen.csv",2517.8,27,"0.0125","R3",6.55
"sham_27_Oxygen.csv",2518.8,27,"0.0125","R3",6.52
"sham_27_Oxygen.csv",2519.8,27,"0.0125","R3",6.53
"sham_27_Oxygen.csv",2520.8,27,"0.0125","R3",6.52
"sham_27_Oxygen.csv",2521.8,27,"0.0125","R3",6.5
"sham_27_Oxygen.csv",2522.8,27,"0.0125","R3",6.5
"sham_27_Oxygen.csv",2523.8,27,"0.0125","R3",6.48
"sham_27_Oxygen.csv",2524.8,27,"0.0125","R3",6.46
"sham_27_Oxygen.csv",2525.8,27,"0.0125","R3",6.47
"sham_27_Oxygen.csv",2526.8,27,"0.0125","R3",6.48
"sham_27_Oxygen.csv",2527.8,27,"0.0125","R3",6.44
"sham_27_Oxygen.csv",2528.8,27,"0.0125","R3",6.46
"sham_27_Oxygen.csv",2529.82,27,"0.0125","R3",6.44
"sham_27_Oxygen.csv",2530.82,27,"0.0125","R3",6.42
"sham_27_Oxygen.csv",2531.82,27,"0.0125","R3",6.41
"sham_27_Oxygen.csv",2532.82,27,"0.0125","R3",6.42
"sham_27_Oxygen.csv",2533.82,27,"0.0125","R3",6.4
"sham_27_Oxygen.csv",2534.82,27,"0.0125","R3",6.4
"sham_27_Oxygen.csv",2535.82,27,"0.0125","R3",6.4
"sham_27_Oxygen.csv",2536.82,27,"0.0125","R3",6.39
"sham_27_Oxygen.csv",2537.82,27,"0.0125","R3",6.39
"sham_27_Oxygen.csv",2538.82,27,"0.0125","R3",6.38
"sham_27_Oxygen.csv",2539.82,27,"0.0125","R3",6.37
"sham_27_Oxygen.csv",2540.83,27,"0.0125","R3",6.37
"sham_27_Oxygen.csv",2541.83,27,"0.0125","R3",6.36
"sham_27_Oxygen.csv",2542.83,27,"0.0125","R3",6.35
"sham_27_Oxygen.csv",2543.83,27,"0.0125","R3",6.35
"sham_27_Oxygen.csv",2544.83,27,"0.0125","R3",6.32
"sham_27_Oxygen.csv",2545.83,27,"0.0125","R3",6.32
"sham_27_Oxygen.csv",2546.83,27,"0.0125","R3",6.31
"sham_27_Oxygen.csv",2547.83,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2548.83,27,"0.0125","R3",6.31
"sham_27_Oxygen.csv",2549.83,27,"0.0125","R3",6.31
"sham_27_Oxygen.csv",2550.85,27,"0.0125","R3",6.3
"sham_27_Oxygen.csv",2551.85,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2552.85,27,"0.0125","R3",6.28
"sham_27_Oxygen.csv",2553.85,27,"0.0125","R3",6.29
"sham_27_Oxygen.csv",2554.85,27,"0.0125","R3",6.26
"sham_27_Oxygen.csv",2555.85,27,"0.0125","R3",6.28
"sham_27_Oxygen.csv",2556.85,27,"0.0125","R3",6.28
"sham_27_Oxygen.csv",2557.85,27,"0.0125","R3",6.26
"sham_27_Oxygen.csv",2558.87,27,"0.0125","R3",6.26
"sham_27_Oxygen.csv",2559.87,27,"0.0125","R3",6.25
"sham_27_Oxygen.csv",2560.87,27,"0.0125","R3",6.24
"sham_27_Oxygen.csv",2561.87,27,"0.0125","R3",6.25
"sham_27_Oxygen.csv",2562.87,27,"0.0125","R3",6.24
